Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3827,7373,Viet Nam,H440202,2004-07-15,2004,7,15,24.5,7.23,28.0,2.8,0.063,0.087,0.085,0.032,0.168,0.098,0.006,0.229,0.041,0.035,7.95,1.83
3859,7374,Viet Nam,H440202,2004-08-15,2004,8,15,23.5,7.32,25.0,2.8,0.065,0.081,0.085,0.032,0.186,0.086,0.006,0.229,0.041,0.035,7.8,1.83
3890,7375,Viet Nam,H440202,2004-09-15,2004,9,15,24.0,7.39,36.0,2.3,0.067,0.0759999999999999,0.058,0.026,0.132,0.085,0.006,0.283,0.068,0.099,8.2,1.65
3927,7376,Viet Nam,H440202,2004-10-15,2004,10,15,23.5,7.11,13.0,1.54,0.063,0.037,0.038,0.012,0.074,0.069,0.004,0.25,0.101,0.056,7.95,0.58
4060,7536,Viet Nam,H440202,2005-01-15,2005,1,15,24.2,7.32,131.0,5.1,0.133,0.1579999999999999,0.122,0.037,0.222,0.136,0.124,0.609,0.059,0.021,8.26,3.27
4103,7537,Viet Nam,H440202,2005-02-15,2005,2,15,27.3,7.16,3.0,4.3,0.095,0.0519999999999999,0.224,0.043,0.146,0.185,0.064,0.179,0.06,0.125,8.05,0.88
4126,7538,Viet Nam,H440202,2005-03-15,2005,3,15,27.8,7.71,6.5,5.1,0.138,0.178,0.145,0.046,0.186,0.162,0.172,0.124,0.043,0.057,7.65,0.92
4176,7539,Viet Nam,H440202,2005-04-15,2005,4,15,30.1,7.38,27.0,6.0,0.146,0.189,0.164,0.046,0.332,0.135,0.082,0.103,0.02,0.031,7.23,3.06
4202,7540,Viet Nam,H440202,2005-05-15,2005,5,15,30.0,7.28,15.0,6.0,0.132,0.173,0.198,0.049,0.292,0.165,0.107,0.092,0.035,0.117,7.12,1.39
4250,7541,Viet Nam,H440202,2005-06-15,2005,6,15,29.9,7.44,128.0,4.2,0.138,0.096,0.128,0.06,0.278,0.05,0.087,0.434,0.025,0.186,8.03,4.29
4301,7542,Viet Nam,H440202,2005-07-15,2005,7,15,26.9,7.6,137.0,4.2,0.115,0.1,0.142,0.053,0.263,0.086,0.063,0.454,0.001,0.164,7.88,4.28
4392,7543,Viet Nam,H440202,2005-09-15,2005,9,15,27.4,7.0,74.0,1.96,0.049,0.075,0.047,0.02,0.066,0.056,0.055,0.051,0.02,0.081,8.01,1.28
4455,7544,Viet Nam,H440202,2005-10-15,2005,10,15,26.9,7.02,33.5,1.8,0.053,0.063,0.047,0.014,0.105,0.03,0.035,0.342,0.004,0.066,8.12,0.12
4514,7545,Viet Nam,H440202,2005-11-15,2005,11,15,26.3,7.28,27.5,3.2,0.096,0.106,0.104,0.034,0.204,0.032,0.063,0.165,0.018,0.088,8.36,0.4
4562,7546,Viet Nam,H440202,2005-12-15,2005,12,15,22.6,7.06,35.0,3.3,0.12,0.082,0.103,0.033,0.283,0.024,0.041,0.192,0.019,0.083,8.02,0.11
4607,7710,Viet Nam,H440202,2006-01-15,2006,1,15,20.5,7.15,25.0,3.7,0.123,0.1629999999999999,0.091,0.023,0.323,0.035,0.025,0.277,0.033,0.191,7.4,0.94
4663,7711,Viet Nam,H440202,2006-02-15,2006,2,15,22.0,7.42,22.0,3.8,0.174,0.044,0.132,0.038,0.233,0.086,0.038,0.191,0.01,0.044,7.3,1.32
4711,7712,Viet Nam,H440202,2006-03-15,2006,3,15,24.5,7.37,28.0,6.1,0.278,0.1639999999999999,0.108,0.028,0.471,0.068,0.035,0.283,0.042,0.041,7.07,1.22
4747,7713,Viet Nam,H440202,2006-04-15,2006,4,15,25.8,7.35,28.0,5.4,0.164,0.213,0.163,0.04,0.524,0.027,0.017,0.09,0.006,0.07,7.27,1.4
4826,7714,Viet Nam,H440202,2006-06-15,2006,6,15,25.8,7.28,67.0,3.8,0.146,0.108,0.109,0.014,0.13,0.194,0.063,0.366,0.058,0.053,7.28,2.06
4869,7715,Viet Nam,H440202,2006-07-15,2006,7,15,20.3,5.72,83.0,1.9,0.068,0.043,0.052,0.029,0.085,0.064,0.017,0.208,0.073,0.166,7.25,3.0
4948,7716,Viet Nam,H440202,2006-09-15,2006,9,15,20.2,6.5,46.0,1.5,0.09,0.015,0.04,0.012,0.092,0.042,0.01,0.283,0.014,0.1,4.19,1.77
5019,7717,Viet Nam,H440202,2006-11-15,2006,11,15,22.4,6.86,26.5,3.2,0.12,0.0839999999999999,0.104,0.018,0.204,0.088,0.035,0.125,0.014,0.064,7.98,1.27
5104,7816,Viet Nam,H440202,2007-01-15,2007,1,15,22.7,7.15,30.0,4.2,0.118,0.202,0.076,0.043,0.325,0.076,0.035,0.109,0.006,0.057,10.14,2.16
5186,7835,Viet Nam,H440202,2007-03-15,2007,3,15,29.5,6.83,17.5,7.8,0.149,0.564,0.049,0.007,0.167,0.469,0.074,0.14,0.019,0.071,8.07,1.76
5222,7844,Viet Nam,H440202,2007-04-15,2007,4,15,27.1,7.1,31.5,4.8,0.179,0.129,0.148,0.045,0.453,0.005,0.058,0.022,0.085,0.091,7.8,3.73
5320,7862,Viet Nam,H440202,2007-07-15,2007,7,15,25.8,6.6,20.5,3.2,0.126,0.091,0.079,0.034,0.235,0.069,0.022,0.139,0.045,0.177,7.62,4.14
5375,7872,Viet Nam,H440202,2007-08-15,2007,8,15,25.7,6.64,91.0,1.8,0.048,0.045,0.07,0.028,0.105,0.059,0.032,0.202,0.024,0.07,7.31,2.79
5406,7884,Viet Nam,H440202,2007-09-15,2007,9,15,24.6,6.97,84.0,2.9,0.048,0.121,0.093,0.014,0.132,0.066,0.08,0.194,0.037,0.111,7.42,5.36
5452,7898,Viet Nam,H440202,2007-10-15,2007,10,15,22.5,6.6,32.0,3.0,0.077,0.106,0.099,0.027,0.22,0.07,0.027,0.212,0.004,0.33,7.33,6.21
5601,7946,Viet Nam,H440202,2008-01-15,2008,1,15,29.9,6.34,25.0,3.8,0.129,0.02,0.174,0.031,0.198,0.117,0.043,0.125,0.005,0.031,5.38,3.36
5700,7966,Viet Nam,H440202,2008-03-15,2008,3,15,27.2,6.7,31.5,4.1,0.139,0.11,0.128,0.036,0.209,0.11,0.062,0.068,0.014,0.029,5.4,2.29
5762,7979,Viet Nam,H440202,2008-05-15,2008,5,15,27.9,6.6,105.0,4.2,0.2,0.09,0.097,0.029,0.218,0.108,0.053,0.256,0.035,0.085,5.97,2.88
5787,7984,Viet Nam,H440202,2008-06-15,2008,6,15,28.3,6.46,71.0,4.6,0.13,0.13,0.126,0.037,0.15,0.203,0.057,0.153,0.033,0.094,5.35,4.39
5924,8028,Viet Nam,H440202,2008-09-15,2008,9,15,28.5,6.32,22.5,7.3,0.24,0.17,0.211,0.036,0.331,0.309,0.054,0.134,0.108,0.104,6.23,5.37
5973,8043,Viet Nam,H440202,2008-10-15,2008,10,15,28.7,6.37,22.0,7.5,0.205,0.218,0.216,0.035,0.342,0.299,0.067,0.158,0.126,0.121,6.14,4.82
6079,8086,Viet Nam,H440202,2008-12-15,2008,12,15,29.7,6.84,27.0,3.8,0.066,0.127,0.146,0.02,0.194,0.147,0.035,0.185,0.012,0.298,6.14,3.5
6120,8098,Viet Nam,H440202,2009-01-15,2009,1,15,26.0,6.54,23.0,2.5,0.058,0.0619999999999999,0.131,0.02,0.151,0.062,0.026,0.144,0.062,0.115,5.9,1.83
6150,8111,Viet Nam,H440202,2009-02-15,2009,2,15,27.9,6.63,22.0,3.8,0.108,0.052,0.201,0.021,0.214,0.108,0.046,0.153,0.04,0.124,5.2,2.1
6197,8133,Viet Nam,H440202,2009-05-15,2009,5,15,25.4,6.78,24.0,4.4,0.14,0.14,0.113,0.015,0.285,0.079,0.023,0.178,0.015,0.048,5.97,2.8
6206,8140,Viet Nam,H440202,2009-06-15,2009,6,15,25.0,6.92,28.5,4.2,0.105,0.145,0.145,0.05,0.321,0.059,0.032,0.19,0.006,0.078,5.35,3.15
6315,8154,Viet Nam,H440202,2010-03-15,2010,3,15,28.0,6.81,37.0,3.71,0.16,0.12,0.103,0.022,0.265,0.096,0.016,0.062,0.02,0.018,4.720478147541681,5.23
6324,8155,Viet Nam,H440202,2010-04-15,2010,4,15,27.2,6.87,18.5,4.93,0.2,0.14,0.114,0.018,0.341,0.113,0.011,0.104,0.058,0.038,2.948166858725738,5.17
6402,8156,Viet Nam,H440202,2010-09-15,2010,9,15,27.4,6.81,45.0,4.66,0.19,0.0919999999999999,0.163,0.021,0.264,0.135,0.064,0.248,0.063,0.184,5.813150997966503,2.63
6409,8157,Viet Nam,H440202,2010-10-15,2010,10,15,27.9,6.73,43.0,7.59,0.21,0.296,0.248,0.018,0.523,0.187,0.093,0.15,0.019,0.214,6.311665197903441,2.0
6487,8175,Viet Nam,H440202,2011-03-15,2011,3,15,28.2,6.73,38.0,5.16,0.204,0.093,0.163,0.022,0.345,0.117,0.011,0.406,0.08,0.038,6.13,3.45
6585,8176,Viet Nam,H440202,2011-09-15,2011,9,15,28.4,6.95,35.0,2.8,0.132,0.091,0.038,0.008,0.202,0.047,0.014,0.163,0.012,0.13,7.35,2.87
6586,8177,Viet Nam,H440202,2011-10-15,2011,10,15,27.0,6.88,42.0,3.0,0.172,0.052,0.043,0.006,0.187,0.063,0.021,0.426,0.135,0.063,7.04,2.03
6707,8206,Viet Nam,H440202,2012-03-15,2012,3,15,28.45,7.28,55.0,4.8,0.18,0.184,0.072,0.076,0.39,0.081,0.029,0.188,0.019,0.093,6.76,1.75
6729,8207,Viet Nam,H440202,2012-04-15,2012,4,15,28.09,7.75,56.0,4.6,0.22,0.094,0.118,0.026,0.247,0.188,0.005,0.027,0.012,0.034,6.05,1.67
6962,8231,Viet Nam,H440202,2013-03-15,2013,3,15,27.7,6.39,45.0,1.4,0.07,0.0399999999999999,0.032,0.008,0.094,0.031,0.008,0.055,0.083,0.04,6.53,1.6
6989,8232,Viet Nam,H440202,2013-04-15,2013,4,15,27.5,6.12,57.0,1.272,0.067,0.035,0.029,0.007,0.096,0.033,0.008,0.034,0.035,0.137,6.97,3.41
7128,8233,Viet Nam,H440202,2013-10-15,2013,10,15,27.5,6.45,43.0,1.057,0.055,0.025,0.023,0.005,0.083,0.024,0.005,0.076,0.089,0.073,6.62,1.36
7365,8255,Viet Nam,H440202,2014-09-15,2014,9,15,23.5,7.08,26.0,2.81,0.11,0.05,0.08,0.039,0.13,0.095,0.024,0.063,0.14,0.079,6.93,1.16
7393,8256,Viet Nam,H440202,2014-10-15,2014,10,15,23.5,7.47,28.0,3.28,0.12,0.0549999999999999,0.087,0.041,0.13,0.103,0.026,0.216,0.033,0.024,6.15,1.32
7460,8274,Viet Nam,H440202,2015-03-15,2015,3,15,26.3,7.02,19.0,1.18,0.09,0.011,0.02,0.007,0.073,0.028,0.013,0.121,0.047,0.08,6.38,0.96
7486,8275,Viet Nam,H440202,2015-04-15,2015,4,15,26.3,6.35,34.0,1.7,0.107,0.026,0.031,0.017,0.114,0.03,0.015,0.071,0.146,0.051,5.11,1.57
7563,8276,Viet Nam,H440202,2015-09-15,2015,9,15,23.5,6.62,46.0,3.0,0.12,0.06,0.08,0.016,0.14,0.096,0.02,0.195,0.075,0.025,5.53,1.65
7585,8277,Viet Nam,H440202,2015-10-15,2015,10,15,25.5,7.37,30.0,3.5,0.123,0.092,0.087,0.021,0.145,0.102,0.03,0.216,0.028,0.025,5.82,2.32
7798,8309,Viet Nam,H440202,2017-04-15,2017,4,15,26.5,7.24,46.0,4.71,0.18,0.09,0.153,0.063,0.407,0.068,0.017,0.267,0.081,0.007,4.887230404900468,1.68
8055,8331,Viet Nam,H440202,2018-03-15,2018,3,15,24.8,7.19,10.0,5.2,0.207,0.149,0.152,0.016,0.369,0.097,0.051,0.265,0.07,0.003,5.17,2.94
8067,8332,Viet Nam,H440202,2018-04-15,2018,4,15,25.0,7.23,10.0,5.65,0.217,0.188,0.106,0.011,0.339,0.094,0.067,0.219,0.111,0.003,4.74,2.08
8122,8333,Viet Nam,H440202,2018-08-15,2018,8,15,25.2,7.04,56.0,4.02,0.149,0.168,0.084,0.008,0.272,0.063,0.05,0.63,0.089,0.116,4.72,2.16
8132,8334,Viet Nam,H440202,2018-09-15,2018,9,15,24.8,7.27,35.0,3.76,0.168,0.109,0.1,0.009,0.252,0.097,0.03,0.437,0.049,0.056,5.05,2.75
8186,8360,Viet Nam,H440202,2019-03-15,2019,3,15,25.0,7.02,8.0,5.38,0.131,0.199,0.185,0.066,0.404,0.096,0.036,0.33,0.001,0.001,5.42,4.18
8193,8361,Viet Nam,H440202,2019-04-16,2019,4,16,25.2,6.95,7.0,4.93,0.17,0.171,0.106,0.077,0.355,0.084,0.051,0.334,0.036,0.12,5.18,2.91
8304,8383,Viet Nam,H440202,2020-04-16,2020,4,16,25.0,7.08,21.0,5.43,0.208,0.135,0.16,0.066,0.34,0.024,0.135,0.185,0.072,0.029,5.08,2.9
8341,8384,Viet Nam,H440202,2020-08-15,2020,8,15,24.85,6.67,34.0,4.36,0.272,0.0099999999999999,0.138,0.053,0.218,0.077,0.088,0.524,0.03,0.142,4.915,4.38
8364,8385,Viet Nam,H440202,2020-09-15,2020,9,15,24.65,7.07,28.0,4.85,0.161,0.1299999999999999,0.144,0.072,0.212,0.09,0.098,0.623,0.114,0.175,5.125,2.64
