Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3828,7363,Viet Nam,H029812,2004-07-15,2004,7,15,28.0,6.94,163.0,12.4,0.792,0.1869999999999999,0.241,0.031,0.875,0.255,0.044,0.146,0.022,0.161,4.53,4.14
3849,7364,Viet Nam,H029812,2004-08-15,2004,8,15,28.9,6.93,162.0,12.4,0.592,0.387,0.241,0.031,0.856,0.255,0.044,0.146,0.022,0.161,6.85,4.14
3930,7365,Viet Nam,H029812,2004-10-15,2004,10,15,29.0,7.02,73.0,11.4,0.607,0.3429999999999999,0.198,0.037,0.931,0.22,0.056,0.386,0.068,0.115,7.23,2.78
3994,7366,Viet Nam,H029812,2004-11-15,2004,11,15,30.0,7.02,57.0,14.0,0.834,0.23,0.276,0.045,0.969,0.275,0.052,0.318,0.001,0.104,6.47,2.91
4016,7367,Viet Nam,H029812,2004-12-15,2004,12,15,30.0,7.1,27.5,13.8,0.56,0.41,0.354,0.042,0.975,0.242,0.107,0.222,0.032,0.109,6.85,1.42
4058,7509,Viet Nam,H029812,2005-01-15,2005,1,15,27.0,7.02,145.0,18.5,0.69,0.4579999999999999,0.586,0.049,1.005,0.536,0.16,0.953,0.038,0.162,6.12,4.37
4299,7510,Viet Nam,H029812,2005-07-15,2005,7,15,27.5,6.86,85.0,25.8,0.959,0.5020000000000001,0.913,0.077,1.144,0.841,0.375,0.211,0.09,0.193,6.21,3.0
4400,7511,Viet Nam,H029812,2005-09-15,2005,9,15,28.1,6.96,159.0,12.8,0.667,0.2789999999999999,0.245,0.042,0.919,0.152,0.145,0.206,0.061,0.29,6.47,2.71
4454,7512,Viet Nam,H029812,2005-10-15,2005,10,15,25.1,7.28,97.0,12.4,0.612,0.318,0.253,0.04,0.893,0.106,0.153,0.436,0.01,0.13,6.32,3.0
4507,7513,Viet Nam,H029812,2005-11-15,2005,11,15,27.2,6.82,153.0,13.1,0.713,0.2319999999999999,0.321,0.047,0.929,0.17,0.14,0.385,0.014,0.272,5.87,3.13
4570,7514,Viet Nam,H029812,2005-12-15,2005,12,15,24.4,7.14,133.0,13.6,0.612,0.318,0.338,0.043,0.859,0.205,0.168,0.208,0.019,0.229,5.91,3.16
4604,7692,Viet Nam,H029812,2006-01-15,2006,1,15,25.3,6.97,45.5,14.1,0.695,0.3490000000000001,0.329,0.045,0.919,0.4,0.144,0.382,0.034,0.061,5.83,2.9
4951,7693,Viet Nam,H029812,2006-09-15,2006,9,15,23.7,7.16,178.0,13.1,0.653,0.3139999999999999,0.238,0.042,0.895,0.361,0.099,0.381,0.008,0.101,5.96,7.81
5016,7694,Viet Nam,H029812,2006-11-15,2006,11,15,29.9,6.45,165.0,12.6,0.493,0.529,0.212,0.039,0.854,0.194,0.12,0.027,0.011,0.084,5.26,4.03
5461,7896,Viet Nam,H029812,2007-10-15,2007,10,15,26.8,6.49,138.0,10.5,0.387,0.406,0.234,0.037,0.768,0.152,0.137,0.434,0.063,0.127,6.57,5.4
5788,7983,Viet Nam,H029812,2008-06-15,2008,6,15,28.2,6.6,100.0,19.9,0.74,0.41,0.625,0.094,1.027,0.586,0.245,0.147,0.082,0.196,6.22,5.82
5842,7994,Viet Nam,H029812,2008-07-15,2008,7,15,29.5,6.5,101.5,15.3,0.727,0.264,0.544,0.046,0.918,0.479,0.136,0.023,0.011,0.182,5.71,5.37
5889,8013,Viet Nam,H029812,2008-08-15,2008,8,15,30.0,6.51,173.0,14.4,0.61,0.364,0.396,0.04,0.935,0.347,0.139,0.314,0.111,0.164,6.22,7.38
6037,8064,Viet Nam,H029812,2008-11-15,2008,11,15,28.0,6.74,51.0,14.0,0.7,0.34,0.388,0.042,0.99,0.277,0.189,0.033,0.011,0.054,6.11,5.98
6125,8097,Viet Nam,H029812,2009-01-15,2009,1,15,25.9,6.76,187.0,15.5,0.65,0.37,0.469,0.027,1.094,0.302,0.122,0.463,0.002,0.242,5.24,5.62
6142,8110,Viet Nam,H029812,2009-02-15,2009,2,15,25.1,6.7,36.5,17.6,0.77,0.42,0.557,0.038,0.752,0.625,0.366,0.51,0.025,0.165,5.5,5.7
6203,8132,Viet Nam,H029812,2009-05-15,2009,5,15,25.6,6.6,83.0,23.4,0.83,0.62,0.824,0.039,1.445,0.549,0.271,0.025,0.016,0.227,5.44,4.93
