Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3469,7352,Viet Nam,H988315,2003-08-15,2003,8,15,28.0,6.0,45.0,14.9,0.64,0.4329999999999999,0.272,0.076,0.618,0.292,0.622,0.517,0.004,0.121,6.75,3.97
3557,7353,Viet Nam,H988315,2003-11-15,2003,11,15,29.0,6.34,135.0,10.3,0.324,0.4059999999999999,0.223,0.042,0.34,0.202,0.469,0.289,0.005,0.137,6.89,4.0
3893,7477,Viet Nam,H988315,2004-09-15,2004,9,15,29.6,6.6,49.5,16.2,0.699,0.392,0.341,0.074,0.699,0.336,0.477,0.298,0.023,0.088,6.34,4.28
3932,7478,Viet Nam,H988315,2004-10-15,2004,10,15,31.0,6.94,31.5,11.4,0.625,0.257,0.188,0.043,0.84,0.167,0.166,0.25,0.03,0.037,6.75,4.17
3992,7479,Viet Nam,H988315,2004-11-15,2004,11,15,29.0,6.38,61.5,12.7,0.605,0.295,0.304,0.054,0.757,0.237,0.271,0.622,0.01,0.071,6.42,5.43
4108,7659,Viet Nam,H988315,2005-02-15,2005,2,15,28.5,7.09,185.0,23.5,0.6,0.751,0.872,0.055,1.016,0.777,0.399,0.58,0.012,0.238,6.46,3.8
4134,7660,Viet Nam,H988315,2005-03-15,2005,3,15,27.9,7.03,208.0,21.0,0.933,0.552,0.494,0.069,1.088,0.43,0.596,0.565,0.02,0.239,5.92,6.44
4350,7661,Viet Nam,H988315,2005-08-15,2005,8,15,28.5,6.67,73.0,15.72,0.635,0.3679999999999999,0.356,0.086,0.698,0.242,0.524,0.396,0.018,0.192,5.81,4.41
4431,7662,Viet Nam,H988315,2005-10-15,2005,10,15,25.1,7.0,61.0,11.1,0.583,0.322,0.201,0.04,0.638,0.134,0.329,0.056,0.052,0.097,6.03,3.89
4517,7663,Viet Nam,H988315,2005-11-15,2005,11,15,23.6,6.6,129.0,9.9,0.381,0.303,0.232,0.045,0.404,0.162,0.376,0.306,0.057,0.101,6.3,4.62
4710,7804,Viet Nam,H988315,2006-03-15,2006,3,15,26.7,6.85,208.0,18.6,0.832,0.5040000000000001,0.458,0.051,1.02,0.304,0.453,0.959,0.017,0.239,6.31,6.3
4973,7805,Viet Nam,H988315,2006-10-15,2006,10,15,23.5,6.58,53.5,9.0,0.379,0.239,0.18,0.041,0.365,0.324,0.191,0.189,0.093,0.108,5.43,5.03
5027,7806,Viet Nam,H988315,2006-11-15,2006,11,15,28.9,6.64,84.0,9.4,0.339,0.2339999999999999,0.278,0.039,0.413,0.232,0.28,0.249,0.055,0.092,5.93,4.6
5187,7841,Viet Nam,H988315,2007-03-15,2007,3,15,30.1,6.58,112.0,21.0,0.963,0.422,0.579,0.052,1.059,0.647,0.302,0.47,0.01,0.2,4.22,5.45
5512,7928,Viet Nam,H988315,2007-11-15,2007,11,15,29.5,6.12,80.0,9.5,0.377,0.242,0.246,0.04,0.522,0.193,0.225,0.336,0.034,0.142,5.23,7.46
5975,8054,Viet Nam,H988315,2008-10-15,2008,10,15,27.4,6.06,93.0,12.2,0.39,0.5,0.268,0.038,0.698,0.243,0.169,0.013,0.051,0.125,4.17,6.97
6040,8079,Viet Nam,H988315,2008-11-15,2008,11,15,29.3,6.53,95.0,9.6,0.29,0.32,0.347,0.042,0.48,0.195,0.207,0.549,0.003,0.168,4.21,8.16
6132,8120,Viet Nam,H988315,2009-02-15,2009,2,15,25.8,6.49,76.0,16.1,0.67,0.51,0.37,0.045,1.129,0.145,0.316,0.932,0.005,0.155,3.74,9.13
