Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1040,5,Cambodia,H019806,1993-11-15,1993,11,15,29.3,7.55,44.0,15.2,0.667,0.454,0.18,0.038,1.079,0.076,0.192,0.135,0.038,0.007,5.82,2.6
1063,6,Cambodia,H019806,1993-12-16,1993,12,16,27.5,7.71,18.0,13.9,0.972,0.105,0.197,0.039,1.028,0.099,0.146,0.107,0.009,0.008,6.79,1.7
1077,26,Cambodia,H019806,1994-01-17,1994,1,17,28.8,7.98,4.0,13.5,0.8,0.33,0.22,0.04,1.09,0.12,0.17,0.135,0.017,0.01,6.45,2.2
1087,27,Cambodia,H019806,1994-02-16,1994,2,16,29.0,8.17,2.0,15.9,0.898,0.409,0.285,0.036,1.254,0.07,0.319,0.129,0.053,0.014,6.43,1.8
1096,28,Cambodia,H019806,1994-03-16,1994,3,16,30.0,7.92,1.0,17.6,1.026,0.409,0.335,0.037,1.356,0.04,0.404,0.032,0.14,0.07,7.52,6.1
1110,29,Cambodia,H019806,1994-04-22,1994,4,22,31.8,7.72,2.0,12.8,1.078,0.428,0.375,0.045,1.394,0.217,0.218,0.149,0.05,0.015,7.21,2.1
1119,30,Cambodia,H019806,1994-06-16,1994,6,16,30.3,7.73,142.0,19.1,0.844,0.38,0.41,0.038,1.072,0.306,0.226,0.377,0.143,0.044,6.6,3.7
1127,31,Cambodia,H019806,1994-07-15,1994,7,15,27.8,7.84,200.0,11.2,0.639,0.235,0.183,0.053,0.852,0.109,0.059,0.245,0.045,0.074,6.47,8.4
1129,32,Cambodia,H019806,1994-08-15,1994,8,15,30.0,7.91,216.0,10.3,0.679,0.2,0.127,0.066,0.865,0.057,0.048,0.212,0.043,0.034,6.43,3.9
1143,33,Cambodia,H019806,1994-09-16,1994,9,16,28.2,7.18,160.0,12.4,0.686,0.252,0.27,0.04,0.997,0.075,0.197,0.22,0.05,0.02,7.07,1.4
1146,34,Cambodia,H019806,1994-09-20,1994,9,20,28.3,7.73,148.0,9.5,0.563,0.2,0.127,0.038,0.762,0.048,0.062,0.208,0.023,0.053,6.6,4.3
1149,35,Cambodia,H019806,1994-10-14,1994,10,14,30.2,7.78,186.0,11.2,0.519,0.37,0.208,0.052,0.895,0.034,0.111,0.181,0.036,0.033,6.21,7.6
1160,36,Cambodia,H019806,1994-10-19,1994,10,19,29.0,7.41,17.0,11.3,0.744,0.288,0.2,0.04,0.914,0.084,0.174,0.15,0.07,0.03,6.69,2.8
1172,37,Cambodia,H019806,1994-11-15,1994,11,15,29.0,7.38,4.1,12.4,0.803,0.33,0.21,0.03,1.023,0.096,0.16,0.19,0.01,0.01,6.27,2.6
1179,38,Cambodia,H019806,1994-11-21,1994,11,21,28.5,7.64,4.0,11.5,0.614,0.178,0.195,0.044,0.946,0.073,0.062,0.186,0.009,0.024,6.41,2.7
1188,39,Cambodia,H019806,1994-12-16,1994,12,16,29.6,7.47,7.0,14.2,0.83,0.498,0.23,0.03,1.176,0.134,0.172,0.1,0.05,0.01,6.38,2.8
1194,40,Cambodia,H019806,1994-12-20,1994,12,20,28.8,7.82,22.0,12.2,0.64,0.337,0.202,0.03,1.001,0.104,0.055,0.089,0.008,0.025,6.44,2.7
1201,71,Cambodia,H019806,1995-01-16,1995,1,16,26.8,7.35,22.0,12.7,0.574,0.429,0.215,0.034,1.037,0.121,0.042,0.122,0.054,0.022,5.62,5.4
1204,72,Cambodia,H019806,1995-01-17,1995,1,17,29.2,7.58,4.0,15.3,0.908,0.476,0.26,0.04,1.16,0.027,0.393,0.17,0.04,0.02,6.42,3.2
1215,73,Cambodia,H019806,1995-02-15,1995,2,15,27.2,7.68,1.0,15.2,0.822,0.383,0.265,0.034,1.207,0.129,0.025,0.081,0.039,0.031,6.46,2.3
1225,74,Cambodia,H019806,1995-02-16,1995,2,16,30.2,7.82,5.0,17.9,1.054,0.525,0.38,0.04,1.395,0.204,0.233,0.24,0.01,0.02,7.3,2.9
1244,75,Cambodia,H019806,1995-03-16,1995,3,16,32.2,8.57,2.9,22.2,1.193,0.533,0.45,0.04,1.61,0.255,0.334,0.07,0.007,0.01,8.98,1.6
1258,76,Cambodia,H019806,1995-04-22,1995,4,22,32.4,8.32,0.4,21.3,1.038,0.612,0.43,0.04,1.484,0.249,0.348,0.01,0.02,0.01,7.76,1.7
1286,77,Cambodia,H019806,1995-06-15,1995,6,15,32.0,7.72,66.0,20.1,1.008,0.435,0.5,0.04,1.272,0.327,0.366,0.22,0.03,0.04,6.74,1.1
1317,78,Cambodia,H019806,1995-07-19,1995,7,19,29.6,7.4,178.0,10.4,0.689,0.186,0.16,0.04,0.825,0.082,0.119,0.328,0.02,0.06,6.67,1.3
1350,79,Cambodia,H019806,1995-09-16,1995,9,16,28.4,7.91,165.0,10.7,0.718,0.182,0.15,0.04,0.909,0.062,0.084,0.179,0.02,0.03,6.35,1.2
1410,80,Cambodia,H019806,1995-11-17,1995,11,17,28.4,7.12,64.0,11.4,0.627,0.254,0.24,0.03,0.868,0.136,0.099,0.142,0.04,0.03,6.28,1.7
1442,81,Cambodia,H019806,1995-12-19,1995,12,19,27.5,7.59,32.0,1.2,0.666,0.26,0.23,0.04,0.937,0.095,0.134,0.142,0.009,0.02,6.14,2.2
1465,144,Cambodia,H019806,1996-01-16,1996,1,16,27.0,7.86,12.7,12.7,0.672,0.333,0.24,0.03,0.985,0.113,0.123,0.156,0.01,0.02,6.49,2.4
1499,145,Cambodia,H019806,1996-02-20,1996,2,20,28.6,7.94,1.3,14.3,0.734,0.353,0.28,0.03,1.087,0.128,0.157,0.098,0.027,0.02,7.26,2.2
1511,146,Cambodia,H019806,1996-03-15,1996,3,15,29.2,8.13,4.0,16.3,0.868,0.378,0.33,0.03,1.253,0.179,0.166,0.088,0.02,0.03,6.97,1.3
1572,147,Cambodia,H019806,1996-05-29,1996,5,29,30.6,7.8,25.0,17.6,0.884,0.389,0.4,0.04,1.186,0.21,0.219,0.316,0.02,0.03,6.51,1.9
1609,148,Cambodia,H019806,1996-06-24,1996,6,24,31.2,7.07,55.0,12.6,0.654,0.249,0.29,0.04,0.851,0.186,0.155,0.252,0.02,0.05,6.56,1.8
1610,149,Cambodia,H019806,1996-07-09,1996,7,9,31.0,7.55,120.0,15.2,0.802,0.309,0.35,0.04,1.09,0.238,0.164,0.301,0.1,0.04,6.66,1.5
1676,150,Cambodia,H019806,1996-10-21,1996,10,21,29.6,7.06,100.0,11.0,0.614,0.267,0.23,0.03,0.857,0.143,0.071,0.178,0.01,0.02,6.27,1.9
1697,151,Cambodia,H019806,1996-11-18,1996,11,18,28.4,7.18,110.0,10.7,0.546,0.248,0.23,0.03,0.798,0.135,0.086,0.057,0.01,0.02,6.42,4.7
1720,152,Cambodia,H019806,1996-12-18,1996,12,18,26.8,7.32,28.0,12.6,0.631,0.276,0.3,0.03,0.923,0.219,0.103,0.134,0.13,0.03,6.58,2.8
1745,244,Cambodia,H019806,1997-01-22,1997,1,22,27.2,7.41,8.6,12.0,0.634,0.278,0.26,0.03,0.933,0.118,0.115,0.14,0.07,0.02,5.9,3.1
