Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3241,7349,Viet Nam,H988313,2003-02-15,2003,2,15,28.0,5.59,96.0,19.98,0.924,0.561,0.534,0.053,0.714,0.8136,0.462,0.818,0.024,0.161,5.42,4.26
3554,7350,Viet Nam,H988313,2003-11-15,2003,11,15,26.0,5.95,99.0,10.7,0.333,0.443,0.225,0.04,0.082,0.29,0.677,0.311,0.04,0.077,6.35,5.39
3714,7469,Viet Nam,H988313,2004-03-15,2004,3,15,30.0,6.87,141.0,22.0,1.004,0.5169999999999999,0.494,0.048,1.192,0.3,0.521,0.745,0.014,0.11,5.68,5.43
3943,7470,Viet Nam,H988313,2004-10-15,2004,10,15,28.9,7.26,6.0,11.1,0.666,0.236,0.175,0.037,0.65,0.212,0.215,0.146,0.043,0.092,6.34,1.98
3990,7471,Viet Nam,H988313,2004-11-15,2004,11,15,31.0,6.0,73.0,11.5,0.477,0.367,0.254,0.054,0.565,0.143,0.356,0.733,0.014,0.15,6.95,4.09
4055,7646,Viet Nam,H988313,2005-01-15,2005,1,15,27.1,6.63,43.0,16.3,0.753,0.4389999999999999,0.343,0.052,0.543,0.313,0.658,0.881,0.082,0.378,5.95,3.95
4102,7647,Viet Nam,H988313,2005-02-15,2005,2,15,28.0,6.74,66.0,18.8,0.714,0.4610000000000001,0.493,0.055,0.833,0.364,0.457,0.68,0.021,0.134,5.42,3.13
4138,7648,Viet Nam,H988313,2005-03-15,2005,3,15,27.8,7.19,166.0,20.0,0.943,0.4740000000000001,0.458,0.064,0.969,0.38,0.664,0.545,0.031,0.216,5.72,4.75
4347,7649,Viet Nam,H988313,2005-08-15,2005,8,15,27.1,6.41,121.0,16.11,0.652,0.416,0.326,0.084,0.707,0.246,0.531,0.406,0.022,0.23,5.32,5.33
4401,7650,Viet Nam,H988313,2005-09-15,2005,9,15,28.5,7.5,32.5,12.1,0.534,0.3259999999999999,0.184,0.059,0.404,0.145,0.519,0.195,0.033,0.078,5.11,3.23
4438,7651,Viet Nam,H988313,2005-10-15,2005,10,15,25.1,7.16,41.0,10.6,0.545,0.265,0.195,0.036,0.622,0.104,0.279,0.056,0.04,0.053,5.04,3.01
4515,7652,Viet Nam,H988313,2005-11-15,2005,11,15,23.8,7.0,97.0,8.5,0.318,0.241,0.257,0.047,0.343,0.062,0.342,0.489,0.078,0.118,5.306,4.25
4936,7796,Viet Nam,H988313,2006-09-15,2006,9,15,25.1,6.61,101.0,10.8,0.503,0.284,0.201,0.06,0.602,0.297,0.207,0.059,0.076,0.106,3.89,4.7
4975,7797,Viet Nam,H988313,2006-10-15,2006,10,15,24.8,6.75,77.5,9.8,0.493,0.245,0.203,0.036,0.538,0.238,0.187,0.089,0.04,0.129,4.24,4.95
5025,7798,Viet Nam,H988313,2006-11-15,2006,11,15,27.4,6.76,93.0,8.1,0.409,0.127,0.194,0.038,0.374,0.177,0.204,0.168,0.101,0.097,4.97,7.18
5469,7908,Viet Nam,H988313,2007-10-15,2007,10,15,27.4,6.32,86.5,11.1,0.454,0.35,0.205,0.039,0.522,0.136,0.4,0.119,0.032,0.127,5.06,5.32
5510,7926,Viet Nam,H988313,2007-11-15,2007,11,15,30.2,6.2,50.5,9.4,0.435,0.2609999999999999,0.214,0.031,0.611,0.133,0.23,0.102,0.11,0.061,5.59,5.82
5858,8006,Viet Nam,H988313,2008-07-15,2008,7,15,27.4,6.32,136.0,17.6,0.859,0.254,0.547,0.049,0.757,0.535,0.319,0.787,0.009,0.27,5.26,5.45
5922,8037,Viet Nam,H988313,2008-09-15,2008,9,15,27.5,6.2,133.0,11.5,0.4,0.43,0.221,0.06,0.505,0.378,0.254,0.079,0.042,0.105,5.31,7.67
6025,8077,Viet Nam,H988313,2008-11-15,2008,11,15,27.2,6.49,178.0,9.1,0.32,0.28,0.303,0.037,0.569,0.139,0.212,0.26,0.01,0.124,5.42,7.43
6089,8092,Viet Nam,H988313,2008-12-15,2008,12,15,29.7,6.09,148.0,11.1,0.39,0.31,0.342,0.045,0.46,0.245,0.306,0.693,0.121,0.25,5.9,7.95
6134,8118,Viet Nam,H988313,2009-02-15,2009,2,15,25.6,5.1,26.5,17.4,0.81,0.49,0.35,0.033,0.482,0.618,0.52,0.282,0.005,0.045,2.51,4.61
