Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1608,204,Cambodia,H033402,1996-06-24,1996,6,24,31.0,7.1,30.0,12.4,0.625,0.278,0.31,0.05,0.843,0.193,0.156,0.257,0.07,0.08,6.43,2.2
1660,205,Cambodia,H033402,1996-09-17,1996,9,17,28.6,6.6,169.6,11.5,0.743,0.23,0.21,0.03,1.0,0.073,0.117,0.245,0.04,0.04,6.88,2.7
1696,206,Cambodia,H033402,1996-11-18,1996,11,18,28.8,7.18,86.0,8.4,0.484,0.248,0.16,0.03,0.703,0.069,0.051,0.037,0.05,0.02,5.21,4.2
1719,207,Cambodia,H033402,1996-12-18,1996,12,18,27.8,7.3,42.0,8.7,0.696,0.201,0.17,0.03,0.759,0.069,0.061,0.051,0.15,0.04,5.29,2.7
1746,300,Cambodia,H033402,1997-01-22,1997,1,22,27.2,6.94,11.0,8.5,0.437,0.202,0.21,0.04,0.687,0.082,0.06,0.2,0.12,0.02,4.42,4.0
1755,301,Cambodia,H033402,1997-02-14,1997,2,14,29.2,6.91,14.0,12.9,0.354,0.202,0.22,0.04,0.615,0.093,0.072,0.14,0.02,0.03,5.07,4.2
1784,302,Cambodia,H033402,1997-03-17,1997,3,17,30.2,7.15,6.0,8.0,0.338,0.193,0.25,0.04,0.613,0.1,0.056,0.28,0.03,0.02,7.3,5.4
1809,303,Cambodia,H033402,1997-04-23,1997,4,23,31.2,6.69,24.0,8.3,0.298,0.18,0.26,0.05,0.614,0.117,0.055,0.45,0.03,0.03,6.61,5.9
1852,304,Cambodia,H033402,1997-07-23,1997,7,23,28.0,7.26,180.0,9.5,0.565,0.215,0.24,0.05,0.669,0.104,0.176,0.34,0.09,0.07,6.67,2.0
1908,305,Cambodia,H033402,1997-10-15,1997,10,15,29.8,7.15,18.0,9.2,0.499,0.208,0.19,0.04,0.793,0.067,0.085,0.11,0.06,0.01,4.63,2.2
1933,306,Cambodia,H033402,1997-11-21,1997,11,21,29.6,7.2,17.0,8.2,0.61,0.063,0.2,0.04,0.667,0.065,0.104,0.11,0.06,0.01,5.6,3.9
1948,307,Cambodia,H033402,1997-12-25,1997,12,25,29.6,7.03,1.0,8.9,0.524,0.265,0.11,0.03,0.725,0.079,0.103,0.18,0.01,0.02,5.43,3.2
1965,350,Cambodia,H033402,1998-01-26,1998,1,26,30.4,7.26,8.0,8.7,0.398,0.358,0.21,0.04,0.746,0.099,0.075,0.22,0.01,0.02,6.73,5.5
1980,351,Cambodia,H033402,1998-02-18,1998,2,18,29.4,7.35,10.0,8.9,0.438,0.306,0.23,0.04,0.703,0.082,0.172,0.27,0.09,0.02,7.44,5.5
1988,352,Cambodia,H033402,1998-03-23,1998,3,23,31.2,7.45,10.0,10.7,0.474,0.374,0.25,0.05,0.867,0.152,0.089,0.47,0.03,0.02,9.04,6.1
2019,353,Cambodia,H033402,1998-05-28,1998,5,28,32.6,7.33,4.0,21.4,0.985,0.557,0.61,0.05,1.451,0.319,0.315,0.24,0.02,0.01,6.03,2.7
2215,381,Cambodia,H033402,1999-10-14,1999,10,14,30.4,6.67,114.0,10.54,0.633,0.257,0.24,0.03,0.855,0.066,0.066,0.43,0.03,0.01,5.3,3.448
2232,382,Cambodia,H033402,1999-11-10,1999,11,10,28.2,6.37,51.5,8.27,0.413,0.225,0.24,0.04,0.612,0.087,0.073,0.11,0.003,0.02,5.29,2.08
2297,480,Cambodia,H033402,2000-02-23,2000,2,23,29.6,6.51,8.0,7.0,0.4714,0.208,0.22,0.02,0.5,0.091,0.06,0.249,0.013,0.03,4.301,5.4
2305,481,Cambodia,H033402,2000-03-11,2000,3,11,30.0,6.42,10.5,7.5,0.296,0.244,0.27,0.04,0.44,0.139,0.065,0.211,0.063,0.03,3.19,5.2
2328,482,Cambodia,H033402,2000-04-10,2000,4,10,31.6,6.39,3.0,8.78,0.289,0.281,0.27,0.04,0.451,0.1,0.156,0.468,0.068,0.05,8.93,4.936
2360,483,Cambodia,H033402,2000-05-25,2000,5,25,31.2,7.49,72.0,16.3,0.738,0.352,0.37,0.04,0.708,0.169,0.412,0.576,0.103,0.03,7.245,2.73
2383,484,Cambodia,H033402,2000-06-28,2000,6,28,29.2,7.29,182.0,9.6,0.519,0.192,0.195,0.05,0.516,0.102,0.146,0.277,0.03,0.07,6.435,2.162
2467,485,Cambodia,H033402,2000-10-27,2000,10,27,28.6,7.71,151.34,13.36,0.732,0.265,0.22,0.04,0.964,0.08,0.213,0.22,0.01,0.03,7.658,2.43
2487,486,Cambodia,H033402,2000-11-17,2000,11,17,28.6,7.28,92.66,8.0,0.413,0.192,0.19,0.03,0.644,0.04,0.114,0.04,0.005,0.01,5.649,1.92
2514,487,Cambodia,H033402,2000-12-20,2000,12,20,28.8,7.09,30.0,8.37,0.407,0.183,0.18,0.03,0.648,0.053,0.164,0.06,0.04,0.01,5.746,2.15
2540,587,Cambodia,H033402,2001-01-18,2001,1,18,27.6,7.42,51.7,7.62,0.32,0.169,0.29,0.03,0.596,0.08,0.091,0.16,0.007,0.03,6.058,3.23
2568,588,Cambodia,H033402,2001-02-14,2001,2,14,28.0,7.26,19.0,7.79,0.354,0.174,0.33,0.04,0.6,0.043,0.125,0.15,0.02,0.02,5.543,3.576
2597,589,Cambodia,H033402,2001-03-14,2001,3,14,32.0,6.99,12.0,8.9,0.35,0.207,0.32,0.05,0.664,0.04,0.183,0.32,0.01,0.02,6.173,3.248
2639,590,Cambodia,H033402,2001-04-15,2001,4,15,32.4,7.5,10.0,9.4,0.314,0.217,0.41,0.05,0.65,0.04,0.236,0.36,0.03,0.02,7.107,5.2
2670,591,Cambodia,H033402,2001-05-16,2001,5,16,31.4,7.24,15.0,11.6,0.354,0.243,0.42,0.06,0.772,0.052,0.401,0.14,0.02,0.02,7.18,4.0
2726,592,Cambodia,H033402,2001-07-17,2001,7,17,30.0,7.62,184.0,11.71,0.741,0.243,0.1505,0.0282,0.904,0.0709,0.237,0.2482,0.0693,0.058,6.622,2.438
2783,593,Cambodia,H033402,2001-09-13,2001,9,13,28.4,7.53,172.0,10.79,0.2355,0.624,0.16723,0.02469,0.876,0.021,0.167,0.1889,0.0539,0.007,6.459,3.84
2816,594,Cambodia,H033402,2001-10-17,2001,10,17,29.8,7.33,127.33,9.37,0.222,0.536,0.1618,0.03102,0.787,0.0314,0.179,0.13881,0.0197,0.012,5.86,2.88
2861,595,Cambodia,H033402,2001-11-19,2001,11,19,26.7,7.1,36.66,8.97,0.2086,0.477,0.1527,0.0317,0.698,0.0213,0.134,0.094,0.0023,0.004,6.6,2.382
2890,596,Cambodia,H033402,2001-12-21,2001,12,21,29.6,7.7,12.0,9.56,0.32,0.422,0.18365,0.035,0.768,0.0403,0.149,0.1533,0.002,0.0137,5.7,4.32
2906,656,Cambodia,H033402,2002-01-15,2002,1,15,27.6,7.08,15.33,8.59,0.18,0.307,0.1932,0.0347,0.525,0.0339,0.146,0.0674,0.0089,0.0157,6.2,4.704
2944,657,Cambodia,H033402,2002-02-19,2002,2,19,29.8,7.16,7.33,8.54,0.1755,0.37,0.2249,0.03811,0.597,0.0517,0.158,0.066,0.0077,0.0077,8.4,4.0
2978,658,Cambodia,H033402,2002-03-22,2002,3,22,30.5,7.19,13.33,9.7,0.1865,0.319,0.253,0.042,0.523,0.0668,0.249,0.1417,0.0853,0.0097,6.745,3.952
3010,659,Cambodia,H033402,2002-04-30,2002,4,30,32.2,8.72,7.0,13.2,0.2306,0.509,0.3323,0.042,0.584,0.0308,0.49,0.01059,0.0052,0.0069,6.75,5.5169
3031,660,Cambodia,H033402,2002-05-18,2002,5,18,32.2,7.84,4.0,14.1,0.2773,0.579,0.24486,0.048,0.7511,0.0194,0.344,0.1146,0.0483,0.0046,6.9,4.16
3057,661,Cambodia,H033402,2002-06-17,2002,6,17,30.4,7.63,96.0,15.03,0.3567,0.609,0.297,0.038,0.848,0.0147,0.408,0.39,0.0219,0.0249,6.75,2.08
3151,662,Cambodia,H033402,2002-09-21,2002,9,21,28.0,7.01,127.33,9.3,0.2284,0.526,0.1568,0.0271,0.709,0.0132,0.151,0.197,0.0045,0.0134,6.89,1.84
3182,663,Cambodia,H033402,2002-11-21,2002,11,21,30.2,7.23,41.33,9.98,0.2165,0.599,0.1899,0.0337,0.792,0.0098,0.153,0.03682,0.027,0.0094,5.6,2.41
3224,775,Cambodia,H033402,2003-01-22,2003,1,22,27.0,7.01,12.0,9.2,0.486,0.184,0.2192,0.04,0.696,0.0429,0.113,0.056,0.0587,0.0078,8.299,3.3932
3252,776,Cambodia,H033402,2003-02-22,2003,2,22,30.0,7.02,3.33,10.17,0.545,0.2231,0.2398,0.0443,0.852,0.0306,0.139,0.1444,0.0016,0.0013,7.304,2.5222
3298,777,Cambodia,H033402,2003-03-29,2003,3,29,30.0,7.18,2.0,11.17,0.503,0.287,0.3309,0.048,0.876,0.0701,0.193,0.1182,0.0232,0.0176,7.691,3.5
3363,778,Cambodia,H033402,2003-05-26,2003,5,26,31.0,6.81,12.66,13.48,0.524,0.276,0.47,0.0417,0.896,0.0289,0.34,0.1396,0.0095,0.0263,7.015,2.6
3397,779,Cambodia,H033402,2003-06-18,2003,6,18,31.0,7.13,59.33,13.8,0.696,0.279,0.371,0.0365,0.876,0.0312,0.406,0.2549,0.0133,0.0263,7.276,1.32
3434,780,Cambodia,H033402,2003-07-18,2003,7,18,31.2,7.13,124.0,12.4,0.7482,0.2667,0.26671,0.0357,0.856,0.0176,0.327,0.1879,0.0063,0.0177,5.8,1.8
3449,781,Cambodia,H033402,2003-08-13,2003,8,13,31.2,6.56,135.0,10.94,0.616,0.23,0.1957,0.0292,0.776,0.0217,0.267,0.1689,0.023,0.0609,5.7,2.24
3510,782,Cambodia,H033402,2003-09-28,2003,9,28,29.0,6.22,110.0,10.49,0.5368,0.2308,0.1802,0.0273,0.746,0.0225,0.232,0.1304,0.0017,0.088,6.0,1.4
3538,783,Cambodia,H033402,2003-10-17,2003,10,17,29.8,6.62,41.0,9.7,0.6009,0.215,0.189,0.0341,0.796,0.0207,0.134,0.0207,0.0306,0.0233,3.9972,3.0
3548,784,Cambodia,H033402,2003-11-01,2003,11,1,27.4,6.28,11.5,10.2,0.5452,0.2428,0.2273,0.0359,0.9248,0.0289,0.12,0.4346,0.0542,0.0308,5.4,4.04
3591,785,Cambodia,H033402,2003-12-01,2003,12,1,29.8,6.35,19.0,9.78,0.524,0.236,0.1821,0.0306,0.7643,0.0243,0.1283,0.0176,0.043,0.0571,5.6,3.0
3660,875,Cambodia,H033402,2004-01-18,2004,1,18,29.2,6.93,8.66,9.5,0.4994,0.2239,0.2363,0.0419,0.7296,0.0249,0.1668,0.0809,0.0613,0.061,5.0987,5.4
3701,876,Cambodia,H033402,2004-02-22,2004,2,22,28.6,7.02,6.0,9.67,0.382,0.2776,0.3384,0.0419,0.805,0.0898,0.1303,0.1968,0.0613,0.0227,7.01,4.92
3751,877,Cambodia,H033402,2004-04-23,2004,4,23,32.6,7.33,3.33,10.77,0.2706,0.1667,0.4804,0.065,0.5984,0.252,0.1084,0.004,0.0118,0.0414,7.9497,4.8
3778,878,Cambodia,H033402,2004-05-19,2004,5,19,30.2,7.1,2.0,16.94,0.6766,0.4875,0.5195,0.0509,1.14,0.28,0.316,0.0315,0.0414,0.0613,9.3266,4.0
3806,879,Cambodia,H033402,2004-06-18,2004,6,18,30.0,6.28,54.66,12.13,0.6925,0.2865,0.2807,0.0399,0.8723,0.24,0.1448,0.2556,0.01,0.0545,8.9702,1.88
3841,880,Cambodia,H033402,2004-07-23,2004,7,23,28.6,7.62,107.0,16.5,0.9001,0.3298,0.3285,0.0367,1.1257,0.2262,0.2069,0.2867,0.01,0.0485,6.9454,2.4
3851,881,Cambodia,H033402,2004-08-15,2004,8,15,28.2,6.65,212.0,10.9,0.5499,0.2145,0.3213,0.036,0.9243,0.071,0.1918,0.1968,0.01,0.1176,6.1841,4.0
3949,882,Cambodia,H033402,2004-10-16,2004,10,16,30.6,6.89,132.0,10.8,0.6049,0.206,0.154,0.033,0.872,0.0659,0.0457,0.021,0.01,0.0321,5.773,1.8693
4008,883,Cambodia,H033402,2004-11-29,2004,11,29,28.8,6.77,10.0,9.5,0.5054,0.211,0.1443,0.035,0.693,0.0865,0.0894,0.0537,0.0546,0.0742,5.724,2.8944
4046,884,Cambodia,H033402,2004-12-22,2004,12,22,27.0,6.6,100.0,7.9,0.4272,0.1691,0.129,0.035,0.652,0.0886,0.0412999999999999,0.0822,0.0835,0.0378,3.734,2.3637
4232,1001,Cambodia,H033402,2005-05-20,2005,5,20,31.5,7.6,7.0,17.0,0.6797,0.445,0.6029,0.0524,0.992,0.301,0.342,0.024,0.0653,0.0502,6.39,3.1356
4275,1002,Cambodia,H033402,2005-06-17,2005,6,17,31.3,7.0,2.7,16.6,0.8891,0.2925,0.4637,0.055,1.1024,0.331,0.209,0.302,0.1029,0.0575,6.85,5.144
4314,1003,Cambodia,H033402,2005-07-16,2005,7,16,28.5,6.78,50.0,10.3,0.7036,0.1083,0.2264,0.0318,0.701,0.127,0.309,0.452,0.0219,0.0981,6.506,1.14
4410,1004,Cambodia,H033402,2005-09-27,2005,9,27,28.2,6.84,166.0,11.24,0.6817,0.164,0.1853,0.031,0.836,0.083,0.19,0.226,0.0089,0.0472,8.229,2.8
4476,1005,Cambodia,H033402,2005-10-20,2005,10,20,30.0,6.83,85.0,9.54,0.626,0.105,0.1948,0.0313,0.7224,0.046,0.149,0.024,0.1136,0.0341,8.389,1.902
4543,1006,Cambodia,H033402,2005-11-26,2005,11,26,28.8,6.75,18.0,9.34,0.62,0.086,0.2205,0.0467,0.7091,0.053,0.152,0.025,0.054,0.0417,8.043,1.18
4585,1007,Cambodia,H033402,2005-12-26,2005,12,26,27.8,6.35,42.0,8.5,0.461,0.108,0.292,0.0433,0.7567,0.088,0.144,0.089,0.0563,0.0215,6.581,2.002
4640,1173,Cambodia,H033402,2006-01-24,2006,1,24,29.7,7.28,4.0,10.84,0.482,0.226,0.302,0.0501,0.7008,0.193,0.134,0.079,0.0522,0.066,5.236,1.928
4688,1174,Cambodia,H033402,2006-02-20,2006,2,20,30.9,7.24,8.0,10.29,0.47,0.193,0.375,0.0547,0.6277,0.291,0.169,0.121,0.0821,0.0107,7.839,3.76
4734,1175,Cambodia,H033402,2006-03-20,2006,3,20,33.5,8.58,21.0,11.48,0.529,0.266,0.3,0.0221,0.7317,0.27,0.13,0.12,0.1407,0.0356,6.748,1.603
4777,1176,Cambodia,H033402,2006-04-22,2006,4,22,33.5,7.86,2.0,10.4,0.559,0.232,0.2436,0.0148,0.716,0.229,0.138,0.2077,0.0219,0.0932,8.292,3.773
4805,1177,Cambodia,H033402,2006-05-22,2006,5,22,31.1,6.99,5.0,19.13,0.7682,0.449,0.578,0.0565,1.1485,0.304,0.2843,0.1357,0.0379,0.0379,6.994,0.121
4855,1178,Cambodia,H033402,2006-06-22,2006,6,22,32.2,6.85,34.0,15.67,0.843,0.174,0.4136,0.0502,0.8806,0.227,0.3062,0.8069,0.0223,0.0997,6.461,1.581
4892,1179,Cambodia,H033402,2006-07-19,2006,7,19,29.5,6.85,113.0,8.87,0.58,0.14,0.2371,0.0336,0.7233,0.123,0.1011,0.1632,0.0176,0.2231,7.782,4.8994
4962,1180,Cambodia,H033402,2006-09-19,2006,9,19,30.1,6.86,69.0,9.31,0.571,0.217,0.1783,0.0362,0.825,0.072,0.101,0.123,0.077,0.0969,6.7962,1.5
4999,1181,Cambodia,H033402,2006-10-20,2006,10,20,29.7,6.88,64.0,8.8,0.49,0.2,0.252,0.0368,0.7055,0.075,0.129,0.1371,0.123,0.1333,8.5482,2.497
5051,1182,Cambodia,H033402,2006-11-23,2006,11,23,30.4,6.7,20.0,8.22,0.42,0.2,0.1928,0.03495,0.7,0.085,0.106,0.031,0.0253744,0.076969,7.52,1.694117647
5088,1183,Cambodia,H033402,2006-12-22,2006,12,22,26.5,6.3,12.0,9.73,0.504,0.206,0.2428,0.041,0.74,0.095,0.136,0.0436,0.036686,0.0524085,6.39825,6.3656
5126,1355,Cambodia,H033402,2007-01-23,2007,1,23,30.1,6.68,15.000075000000011,11.25,0.47,0.198,0.3142,0.0506,0.8604569420035151,0.1990215264187866,0.0395784735812133,0.0826935,0.1417819999999999,0.1332004,5.35732,8.059764705882355
5176,1356,Cambodia,H033402,2007-02-24,2007,2,24,30.1,7.56,12.000059999999928,9.86,0.433,0.24,0.2294,0.04525,0.753344768439108,0.1625784369652025,0.0510215630347974,0.0371804,0.02218,0.069341,7.0697,8.888532110091747
5209,1357,Cambodia,H033402,2007-03-23,2007,3,23,31.3,7.35,32.000159999999944,9.93,0.412,0.263,0.3288,0.0453999999999999,0.7669014084507043,0.1882568807339449,0.0733431192660551,0.0578505999999999,0.0897776,0.0838159999999999,7.899567554117938,6.226164079822617
5249,1358,Cambodia,H033402,2007-04-25,2007,4,25,33.4,7.7,12.000059999999928,12.55,0.42,0.28,0.4424,0.05545,0.8426395939086294,0.2818418121054586,0.1170566,0.236979,0.0541606,0.0630487,7.93056581769338,7.597546012269939
5280,1359,Cambodia,H033402,2007-05-25,2007,5,25,32.5,6.91,35.000175000000034,11.32,0.6175438596491228,0.1614035087719298,0.3233,0.0616,0.8925619834710743,0.1657271702367531,0.0534423999999999,0.2732517,0.052565,0.0503802,5.965,0.3520782396088023
5313,1360,Cambodia,H033402,2007-06-27,2007,6,27,31.5,7.22,73.00036500000002,16.32,0.7276485788113694,0.3607235142118863,0.4916,0.04495,1.0115702479338848,0.2276934468715291,0.3037812,0.2659829999999999,0.0182552,0.1487152,5.004,1.5722284434490486
5343,1361,Cambodia,H033402,2007-07-23,2007,7,23,31.5,7.08,58.00028999999999,10.95,0.6230383973288816,0.2343906510851418,0.2476,0.0501,0.818874773139746,0.1235294117647058,0.1629789999999999,0.2058276,0.0589894,0.0919566,5.943,1.8683035714285705
5383,1362,Cambodia,H033402,2007-08-23,2007,8,23,28.4,7.03,212.00106,9.18,0.5615320566194838,0.1338884263114073,0.1526,0.0383,0.7056410256410257,0.0931263858093126,0.0707117,0.2439038,0.0218792,0.3036754,6.37,1.2275013974287317
5476,1363,Cambodia,H033402,2007-10-20,2007,10,20,28.7,7.4,81.33373999999998,10.61,0.6110552763819096,0.2030150753768844,0.1663,0.0306,0.8078817733990151,0.0883652430044182,0.2009936,0.1120996,0.0169596999999999,0.114732,6.767581026347073,0.6
5573,1364,Cambodia,H033402,2007-12-24,2007,12,24,27.4,7.2,19.33343,8.92,0.3986509274873525,0.188195615514334,0.1862,0.052,0.6321070234113713,0.0977552498189717,0.1573801,0.0541132,0.0482796999999999,0.0272524,5.293,2.095956873315364
5668,1552,Cambodia,H033402,2008-02-20,2008,2,20,28.6,7.1,28.0,10.24,0.4133676092544986,0.2611825192802057,0.2467,0.0275,0.6340356564019449,0.1235038084874864,0.1526433999999999,0.1623904,0.1264844,0.077095,6.216346505053852,2.951960242959691
5677,1553,Cambodia,H033402,2008-03-13,2008,3,13,31.4,8.1,15.5,13.28,0.5979381443298969,0.3010309278350515,0.3693,0.0462,0.8854757929883141,0.1761835923382725,0.2460941,0.1563079999999999,0.117134,0.0384552,7.76,3.0146818923327894
5721,1554,Cambodia,H033402,2008-04-21,2008,4,21,32.0,7.56,14.0,15.53,0.5165562913907285,0.3596026490066224,0.5306000000000001,0.0549,0.9308970099667776,0.2755036889897843,0.250164,0.1369,0.0010965999999999,0.0561693999999999,6.922,4.876651982378855
5778,1555,Cambodia,H033402,2008-05-28,2008,5,28,31.2,7.2,54.0,14.3,0.6253941908713694,0.3306224066390043,0.3548,0.052,0.932231404958678,0.169862518089725,0.2397963,0.3494801,0.03237334,0.1260399999999999,5.499013619650095,2.8444444444444468
5808,1556,Cambodia,H033402,2008-06-18,2008,6,18,29.6,6.7,118.0,15.75,0.729139072847682,0.3059602649006622,0.265,0.05095,1.001005025125628,0.2366479269149683,0.1883824,0.5052288,0.0641824,0.177193,6.314682947538557,1.5629965947786597
5824,1557,Cambodia,H033402,2008-07-13,2008,7,13,30.1,7.45,98.66666666666671,13.43,0.7292153589315525,0.2944908180300499,0.2578,0.04235,0.9664429530201344,0.1117478510028653,0.2273179999999999,0.267522,0.0380374,0.2162924,7.25,0.8280871670702196
6064,1558,Cambodia,H033402,2008-11-20,2008,11,20,29.0,6.94,27.5,8.71,0.428,0.2239999999999998,0.1657,0.058,0.6559485530546623,0.0778658976207642,0.1756978,0.0259985,0.0779822,0.0879851,7.473,1.8010233086981244
6118,1559,Cambodia,H033402,2008-12-24,2008,12,24,30.1,6.74,23.0,8.92,0.4636136552872607,0.1878434637801833,0.2062,0.0315,0.6862681744749597,0.0906951484431571,0.14433,0.0209457,0.0759213,0.0866556,6.042438610649654,3.4017857142857144
6171,1643,Cambodia,H033402,2009-02-24,2009,2,24,30.9,7.28,13.5,9.13,0.3943000838222967,0.2373847443419949,0.2775999999999999,0.0508,0.5818791946308725,0.2471,0.0571167999999999,0.1004642,0.0215032999999999,0.0665873,7.35,3.98394495412844
6252,1659,Cambodia,H033402,2009-10-21,2009,10,21,30.3,6.85,75.99999999999994,9.64,0.4948247078464106,0.1742904841402338,0.1894,0.0474,0.6708818635607321,0.11644,0.1688207,0.0301238,0.0043652,0.0894237,4.612951780393458,2.2737896494156926
6274,1672,Cambodia,H033402,2009-12-23,2009,12,23,28.5,7.32,21.5,9.49,0.4003319502074689,0.2927800829875518,0.2487,0.0518,0.689700996677741,0.0923,0.2202887999999999,0.062,0.1168010999999999,0.0543058,5.600107143173486,2.1628298708590683
6312,1731,Cambodia,H033402,2010-02-23,2010,2,23,28.5,7.98,9.00000000000005,9.88,0.4016652789342215,0.1778517901748543,0.2967,0.0669,0.6414159292035398,0.17395,0.1557254,0.0831458,0.0147598,0.0619476,6.780081364253344,5.053340819764179
6349,1732,Cambodia,H033402,2010-04-24,2010,4,24,32.5,8.38,29.0,16.7,0.4577114427860697,0.4736318407960199,0.5718,0.092,0.9509774436090228,0.36139,0.2846441999999999,0.0501025,0.0612985999999999,0.1544682,8.087954767457228,4.333901192504259
6373,1733,Cambodia,H033402,2010-06-25,2010,6,25,32.8,7.36,1.4999999999999736,21.05,0.9877685950413224,0.4998347107438015,0.5388356911111761,0.025,1.4240000000000002,0.3579716326642631,0.437,0.4254087499999999,0.0860626,0.0682808,7.358843891911474,1.5793025871766015
6392,1734,Cambodia,H033402,2010-08-17,2010,8,17,29.4,7.04,134.0,12.48,0.707870753935377,0.1988400994200496,0.2837174999999999,0.01875152,0.826875,0.2769,0.1788107,0.3117909599999999,0.004929,0.2508801,6.354148849444624,1.744599888080583
6429,1735,Cambodia,H033402,2010-10-21,2010,10,21,29.4,7.17,64.0,10.645,0.5826014913007457,0.2783761391880697,0.203,0.0461,0.9008902077151336,0.092868,0.166536,0.1135368,0.0983096,0.10482,6.34784385624701,1.6609227348526965
6459,1736,Cambodia,H033402,2010-12-18,2010,12,18,29.1,6.84,36.5,8.81,0.3095510204081633,0.1351836734693877,0.339344,0.0477039999999999,0.4993401015228426,0.1367552045944006,0.2495557,0.115086,0.0950353,0.0776375,4.19804940703281,4.539473684210527
6477,1830,Cambodia,H033402,2011-02-24,2011,2,24,28.5,6.99,15.0,13.88,0.6789081885856079,0.4148883374689824,0.2967,0.0669,0.9574967405475884,0.2374312647289866,0.1557254,0.133016,0.025,0.0619476,6.782764004906829,3.2046908315565013
