Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3234,7323,Viet Nam,H988305,2003-02-15,2003,2,15,28.0,6.5,80.0,17.58,0.9,0.4269999999999999,0.359,0.062,0.998,0.354,0.295,0.626,0.023,0.099,4.12,4.38
3277,7324,Viet Nam,H988305,2003-03-15,2003,3,15,26.0,6.86,70.0,18.67,0.97,0.478,0.318,0.054,1.263,0.216,0.289,0.198,0.039,0.07,5.21,3.27
3381,7325,Viet Nam,H988305,2003-06-15,2003,6,15,30.5,6.68,94.0,15.8,0.736,0.3820000000000001,0.326,0.062,0.64,0.871,0.075,0.24,0.036,0.175,3.42,3.82
3563,7326,Viet Nam,H988305,2003-11-15,2003,11,15,29.0,6.63,72.0,9.8,0.333,0.321,0.232,0.037,0.436,0.248,0.326,0.025,0.007,0.161,6.34,5.76
3711,7424,Viet Nam,H988305,2004-03-15,2004,3,15,30.0,6.78,101.0,21.7,1.014,0.5229999999999999,0.511,0.051,1.379,0.355,0.412,0.353,0.02,0.248,5.96,4.33
3838,7425,Viet Nam,H988305,2004-07-15,2004,7,15,29.0,6.55,116.0,19.0,0.979,0.495,0.372,0.067,0.785,0.348,0.613,0.229,0.03,0.111,5.23,4.5
3858,7426,Viet Nam,H988305,2004-08-15,2004,8,15,31.0,6.83,78.0,15.6,0.855,0.4319999999999999,0.247,0.059,1.104,0.193,0.287,0.232,0.018,0.127,6.53,4.38
3900,7427,Viet Nam,H988305,2004-09-15,2004,9,15,31.0,6.61,106.5,13.7,0.693,0.3910000000000001,0.221,0.058,0.876,0.228,0.268,0.277,0.024,0.114,6.94,3.32
3938,7428,Viet Nam,H988305,2004-10-15,2004,10,15,29.5,6.94,6.0,11.2,0.773,0.1889999999999999,0.165,0.032,0.902,0.201,0.096,0.146,0.003,0.106,7.14,2.02
3984,7429,Viet Nam,H988305,2004-11-15,2004,11,15,31.0,6.4,51.0,10.0,0.464,0.2779999999999999,0.276,0.051,0.845,0.153,0.082,0.333,0.003,0.107,5.76,5.27
4023,7430,Viet Nam,H988305,2004-12-15,2004,12,15,29.0,6.51,78.0,13.9,0.808,0.215,0.292,0.045,0.975,0.152,0.366,0.857,0.02,0.094,6.37,3.51
4111,7607,Viet Nam,H988305,2005-02-15,2005,2,15,28.1,7.12,176.0,17.1,0.827,0.4579999999999999,0.428,0.045,1.058,0.366,0.28,0.336,0.026,0.31,5.66,4.83
4133,7608,Viet Nam,H988305,2005-03-15,2005,3,15,28.4,7.13,140.0,19.9,0.966,0.508,0.549,0.067,1.126,0.509,0.284,0.409,0.034,0.21,5.73,4.27
4169,7609,Viet Nam,H988305,2005-04-15,2005,4,15,29.6,6.92,84.0,25.7,1.396,0.5470000000000002,0.506,0.058,1.302,0.55,0.611,0.075,0.017,0.277,5.82,1.95
4313,7610,Viet Nam,H988305,2005-07-15,2005,7,15,27.5,6.87,125.0,17.9,0.866,0.43,0.384,0.095,0.686,0.308,0.642,0.729,0.119,0.118,5.0,4.52
4333,7611,Viet Nam,H988305,2005-08-15,2005,8,15,27.8,6.78,82.0,15.65,0.692,0.3360000000000001,0.319,0.095,0.676,0.267,0.493,0.474,0.035,0.223,5.07,4.97
4391,7612,Viet Nam,H988305,2005-09-15,2005,9,15,27.2,7.32,34.0,12.2,0.722,0.3109999999999999,0.161,0.043,0.869,0.106,0.172,0.243,0.05,0.046,5.6,2.27
4449,7613,Viet Nam,H988305,2005-10-15,2005,10,15,25.4,7.21,35.5,10.5,0.588,0.251,0.175,0.029,0.792,0.096,0.14,0.054,0.089,0.055,4.87,2.45
4610,7760,Viet Nam,H988305,2006-01-15,2006,1,15,24.6,6.79,169.0,15.5,0.813,0.3189999999999999,0.329,0.048,0.667,0.276,0.566,0.622,0.025,0.134,5.91,6.11
4659,7761,Viet Nam,H988305,2006-02-15,2006,2,15,25.0,7.04,79.0,15.6,0.914,0.412,0.224,0.049,0.875,0.221,0.373,0.404,0.009,0.175,5.8,4.54
4870,7762,Viet Nam,H988305,2006-07-15,2006,7,15,26.2,6.55,142.0,16.5,0.752,0.276,0.419,0.069,0.664,0.52,0.365,0.163,0.078,0.171,5.75,4.74
4939,7763,Viet Nam,H988305,2006-09-15,2006,9,15,25.3,6.83,40.5,9.8,0.523,0.2139999999999999,0.199,0.042,0.667,0.27,0.102,0.134,0.105,0.167,4.88,3.0
4977,7764,Viet Nam,H988305,2006-10-15,2006,10,15,25.2,7.17,47.0,11.3,0.698,0.2390000000000001,0.172,0.032,0.826,0.233,0.132,0.154,0.085,0.302,5.14,2.94
5150,7826,Viet Nam,H988305,2007-02-15,2007,2,15,29.0,6.5,92.0,15.1,0.792,0.413,0.328,0.037,0.978,0.216,0.209,0.727,0.003,0.185,4.8,3.51
5190,7839,Viet Nam,H988305,2007-03-15,2007,3,15,31.1,6.67,120.0,21.2,0.998,0.491,0.516,0.061,1.193,0.42,0.554,0.53,0.11,0.15,6.23,4.76
5321,7863,Viet Nam,H988305,2007-07-15,2007,7,15,29.9,6.95,153.0,16.4,0.725,0.4389999999999999,0.375,0.058,0.718,0.407,0.485,0.773,0.01,0.226,5.21,3.86
5516,7921,Viet Nam,H988305,2007-11-15,2007,11,15,28.3,6.25,49.0,9.9,0.59,0.184,0.225,0.028,0.704,0.144,0.191,0.224,0.072,0.063,3.55,5.02
5546,7939,Viet Nam,H988305,2007-12-15,2007,12,15,27.9,6.15,120.0,10.2,0.368,0.309,0.29,0.034,0.632,0.166,0.137,0.688,0.087,0.283,4.06,9.52
