Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
2660,3586,Lao PDR,H231901,2001-05-15,2001,5,15,29.5,8.01,8.0,4.0,0.291,0.199,0.014,0.008,0.336,0.025,0.025,0.02,0.029,0.019,6.98,1.5
2703,3587,Lao PDR,H231901,2001-06-19,2001,6,19,31.2,7.33,12.0,3.9,0.289,0.2,0.013,0.004,0.331,0.018,0.21,0.01,0.015,0.034,6.9,1.9
2724,3588,Lao PDR,H231901,2001-07-16,2001,7,16,30.0,7.42,12.0,3.8,0.238,0.207,0.01,0.004,0.335,0.006,0.061,0.027,0.073,0.017,7.12,2.2
2766,3589,Lao PDR,H231901,2001-08-21,2001,8,21,29.2,7.48,19.0,3.7,0.233,0.218,0.011,0.003,0.357,0.011,0.093,0.033,0.064,0.012,7.1,2.0
2798,3590,Lao PDR,H231901,2001-09-19,2001,9,19,29.8,7.6,20.0,3.7,0.235,0.196,0.009,0.004,0.342,0.009,0.108,0.04,0.081,0.037,6.9,1.9
2887,3591,Lao PDR,H231901,2001-12-19,2001,12,19,25.3,6.6,15.0,4.7,0.064,0.032,0.013,0.005,0.394,0.031,0.022,0.048,0.071,0.018,6.59,2.6
2919,3739,Lao PDR,H231901,2002-01-17,2002,1,17,25.1,7.33,8.0,3.94,0.009,0.009,0.028,0.009,0.391,0.056,0.084,0.068,0.105,0.003,6.92,3.4
2924,3740,Lao PDR,H231901,2002-02-12,2002,2,12,24.8,7.7,8.0,4.2,0.221,0.159,0.026,0.008,0.41,0.013,0.008,0.019,0.075,0.02,7.03,3.5
2962,3741,Lao PDR,H231901,2002-03-13,2002,3,13,26.3,6.7,9.0,3.97,0.201,0.16,0.022,0.009,0.436,0.018,0.013,0.024,0.128,0.014,6.84,3.4
2994,3742,Lao PDR,H231901,2002-04-15,2002,4,15,29.3,7.72,10.0,3.95,0.198,0.13,0.024,0.006,0.395,0.016,0.013,0.026,0.095,0.018,6.8,3.612
3015,3743,Lao PDR,H231901,2002-05-15,2002,5,15,28.6,7.36,16.0,3.88,0.196,0.14,0.02,0.007,0.387,0.019,0.018,0.029,0.078,0.019,6.98,4.3
3060,3744,Lao PDR,H231901,2002-06-18,2002,6,18,28.3,7.07,22.0,3.9,0.106,0.1,0.025,0.005,0.39,0.025,0.027,0.035,0.068,0.025,6.88,3.3
3086,3745,Lao PDR,H231901,2002-07-17,2002,7,17,28.0,8.03,30.0,3.9,0.21,0.093,0.021,0.005,0.286,0.021,0.025,0.04,0.12,0.018,6.92,3.4
3115,3746,Lao PDR,H231901,2002-08-20,2002,8,20,27.8,7.09,46.0,3.89,0.206,0.09,0.018,0.004,0.275,0.019,0.021,0.033,0.098,0.021,7.02,4.2
3146,3747,Lao PDR,H231901,2002-09-19,2002,9,19,28.0,7.86,51.0,4.0,0.216,0.121,0.022,0.006,0.22,0.023,0.026,0.011,0.103,0.029,6.84,3.8
3165,3748,Lao PDR,H231901,2002-10-17,2002,10,17,28.2,7.63,39.0,4.1,0.211,0.111,0.024,0.008,0.216,0.023,0.025,0.013,0.11,0.02,6.92,3.1
3193,3749,Lao PDR,H231901,2002-11-26,2002,11,26,27.6,7.5,31.0,4.0,0.2,0.109,0.023,0.012,0.21,0.024,0.026,0.016,0.093,0.019,7.11,2.9
3200,3750,Lao PDR,H231901,2002-12-17,2002,12,17,27.8,7.02,19.0,4.2,0.387,0.107,0.025,0.013,0.375,0.015,0.037,0.01,0.068,0.03,6.86,1.9
3218,3901,Lao PDR,H231901,2003-01-20,2003,1,20,24.9,6.61,2.0,3.9,0.324,0.044,0.025,0.01,0.375,0.015,0.037,0.018,0.078,0.026,6.29,6.8
3260,3902,Lao PDR,H231901,2003-02-25,2003,2,25,29.5,7.7,2.0,4.2,0.33,0.088,0.028,0.012,0.373,0.016,0.068,0.002,0.02,0.02,6.44,3.9
3293,3903,Lao PDR,H231901,2003-03-20,2003,3,20,28.7,7.48,1.0,4.4,0.332,0.089,0.03,0.019,0.38,0.025,0.066,0.038,0.114,0.009,6.5,3.0
3323,3904,Lao PDR,H231901,2003-04-22,2003,4,22,28.8,7.3,2.0,4.3,0.342,0.085,0.028,0.009,0.367,0.03,0.056,0.059,0.048,0.01,6.82,3.1
3347,3905,Lao PDR,H231901,2003-05-16,2003,5,16,29.0,7.21,3.0,4.2,0.33,0.087,0.023,0.009,0.365,0.041,0.042,0.034,0.053,0.012,6.93,3.0
3404,3906,Lao PDR,H231901,2003-06-19,2003,6,19,32.0,6.57,6.0,3.84,0.3,0.079,0.024,0.008,0.326,0.053,0.031,0.007,0.089,0.023,7.8,2.8
3489,3907,Lao PDR,H231901,2003-09-16,2003,9,16,30.6,7.08,15.0,4.2,0.298,0.088,0.026,0.026,0.315,0.033,0.05,0.03,0.042,0.042,7.11,2.1
3542,3908,Lao PDR,H231901,2003-10-17,2003,10,17,31.6,7.16,14.0,4.3,0.311,0.106,0.023,0.01,0.345,0.029,0.082,0.065,0.073,0.029,7.06,2.83
3576,3909,Lao PDR,H231901,2003-11-18,2003,11,18,31.5,7.3,12.0,4.8,0.329,0.144,0.024,0.009,0.369,0.025,0.122,0.098,0.096,0.024,7.18,3.4
3620,3910,Lao PDR,H231901,2003-12-16,2003,12,16,27.9,7.5,7.0,4.9,0.32,0.121,0.02,0.012,0.304,0.049,0.093,0.017,0.076,0.019,7.3,2.3
3667,4046,Lao PDR,H231901,2004-01-20,2004,1,20,27.9,6.75,4.0,5.78,0.38,0.175,0.004,0.001,0.442,0.044,0.081,0.011,0.017,0.016,6.1,6.231
3706,4047,Lao PDR,H231901,2004-02-24,2004,2,24,26.7,7.85,5.0,4.8,0.324,0.131,0.007,0.004,0.374,0.026,0.068,0.021,0.026,0.028,6.87,2.725
3721,4048,Lao PDR,H231901,2004-03-18,2004,3,18,27.9,7.76,8.0,6.0,0.359,0.181,0.046,0.003,0.328,0.08,0.182,0.018,0.02,0.019,7.82,2.703
3741,4049,Lao PDR,H231901,2004-04-20,2004,4,20,26.3,7.51,14.0,5.2,0.321,0.112,0.071,0.006,0.31,0.038,0.15,0.012,0.028,0.031,7.2,3.101
3769,4050,Lao PDR,H231901,2004-05-17,2004,5,17,27.8,7.53,16.0,4.7,0.308,0.1,0.055,0.004,0.315,0.02,0.13,0.035,0.025,0.043,6.8,3.7
3786,4051,Lao PDR,H231901,2004-06-15,2004,6,15,29.6,6.64,18.0,4.3,0.349,0.053,0.008,0.008,0.304,0.018,0.086,0.011,0.034,0.032,3.19,2.351
3818,4052,Lao PDR,H231901,2004-07-12,2004,7,12,28.2,7.19,15.0,4.5,0.216,0.2,0.007,0.004,0.3,0.022,0.116,0.05,0.035,0.025,7.0,3.526
3878,4053,Lao PDR,H231901,2004-08-17,2004,8,17,27.2,6.74,18.0,3.7,0.264,0.079,0.007,0.005,0.26,0.018,0.09,0.028,0.123,0.008,7.2,2.264
3913,4054,Lao PDR,H231901,2004-09-17,2004,9,17,29.8,7.5,14.0,4.35,0.31,0.085,0.011,0.007,0.37,0.022,0.019,0.041,0.051,0.045,7.0,2.561
3954,4055,Lao PDR,H231901,2004-10-18,2004,10,18,28.3,7.3,16.0,4.5,0.338,0.07,0.03,0.01,0.401,0.014,0.017,0.288,0.08,0.076,6.3,2.712
3972,4056,Lao PDR,H231901,2004-11-15,2004,11,15,25.8,6.64,18.0,4.7,0.329,0.105,0.012,0.01,0.418,0.012,0.023,0.054,0.052,0.039,6.1,2.785
4031,4057,Lao PDR,H231901,2004-12-16,2004,12,16,24.8,7.5,16.0,4.7,0.238,0.208,0.009,0.005,0.342,0.011,0.097,0.028,0.108,0.003,6.0,2.598
4074,4173,Lao PDR,H231901,2005-01-18,2005,1,18,23.45,7.55,8.0,4.5,0.302,0.101,0.028,0.014,0.356,0.009,0.066,0.02,0.113,0.017,8.202,5.621
4092,4174,Lao PDR,H231901,2005-02-11,2005,2,11,26.0,7.11,13.0,4.8,0.356,0.085,0.022,0.015,0.386,0.004,0.068,0.046,0.091,0.034,8.58,1.717
4147,4175,Lao PDR,H231901,2005-03-18,2005,3,18,27.16,7.3,10.0,4.8,0.275,0.066,0.065,0.034,0.352,0.028,0.074,0.054,0.037,0.01,7.44,1.34
4189,4176,Lao PDR,H231901,2005-04-20,2005,4,20,26.6,7.3,9.0,4.4,0.345,0.075,0.012,0.002,0.312,0.026,0.06,0.059,0.049,0.016,7.5,1.52
4221,4177,Lao PDR,H231901,2005-05-17,2005,5,17,25.7,7.4,2.0,4.9,0.32,0.063,0.061,0.025,0.371,0.021,0.072,0.071,0.053,0.035,7.8,1.412
4260,4178,Lao PDR,H231901,2005-06-16,2005,6,16,27.0,6.98,25.0,4.3,0.311,0.035,0.035,0.016,0.259,0.037,0.085,0.013,0.062,0.025,6.91,1.066
4319,4179,Lao PDR,H231901,2005-07-16,2005,7,16,27.5,6.84,28.0,4.5,0.325,0.066,0.036,0.018,0.362,0.01,0.098,0.049,0.074,0.034,6.09,1.877
4361,4180,Lao PDR,H231901,2005-08-17,2005,8,17,28.0,6.93,40.0,4.6,0.342,0.07,0.03,0.029,0.354,0.015,0.085,0.052,0.068,0.018,6.12,1.877
4386,4181,Lao PDR,H231901,2005-09-14,2005,9,14,28.0,7.26,45.0,4.3,0.302,0.024,0.031,0.041,0.269,0.014,0.079,0.06,0.05,0.023,6.09,1.538
4459,4182,Lao PDR,H231901,2005-10-17,2005,10,17,25.6,6.84,62.0,4.6,0.242,0.112,0.034,0.043,0.365,0.013,0.081,0.058,0.052,0.015,6.78,1.325
4523,4183,Lao PDR,H231901,2005-11-17,2005,11,17,25.9,6.65,50.0,4.8,0.231,0.095,0.089,0.034,0.391,0.017,0.069,0.05,0.038,0.016,6.65,1.637
4555,4184,Lao PDR,H231901,2005-12-14,2005,12,14,26.7,6.2,35.0,3.9,0.223,0.053,0.068,0.037,0.318,0.036,0.024,0.011,0.021,0.01,6.81,1.881
4622,4304,Lao PDR,H231901,2006-01-18,2006,1,18,25.5,6.0,6.0,3.95,0.19,0.182,0.022,0.02,0.21,0.05,0.12,0.017,0.08,0.024,8.2,2.68
4672,4305,Lao PDR,H231901,2006-02-15,2006,2,15,26.8,6.6,8.0,4.0,0.198,0.129,0.028,0.026,0.191,0.074,0.135,0.025,0.051,0.024,7.8,3.99
4728,4306,Lao PDR,H231901,2006-03-16,2006,3,16,28.1,6.3,8.0,4.35,0.227,0.145,0.039,0.029,0.226,0.17,0.02,0.011,0.059,0.024,6.3,3.495
4759,4307,Lao PDR,H231901,2006-04-16,2006,4,16,28.7,6.5,12.0,4.1,0.178,0.162,0.028,0.024,0.235,0.125,0.072,0.019,0.054,0.025,9.8,2.104
4798,4308,Lao PDR,H231901,2006-05-18,2006,5,18,27.3,6.2,10.0,4.0,0.186,0.152,0.023,0.021,0.197,0.103,0.093,0.01,0.035,0.015,7.6,2.211
4839,4309,Lao PDR,H231901,2006-06-16,2006,6,16,32.3,6.2,16.0,3.62,0.224,0.067,0.017,0.031,0.185,0.073,0.087,0.002,0.027,0.008,7.3,5.9
5062,4310,Lao PDR,H231901,2006-12-14,2006,12,14,28.4,6.6,16.0,4.21,0.224,0.105,0.054,0.027,0.22,0.074,0.128,0.343,0.085,0.013,7.4,2.84
5115,4427,Lao PDR,H231901,2007-01-15,2007,1,15,26.2,7.1,12.0,3.81,0.269,0.057,0.03,0.008,0.286,0.023,0.071,0.27,0.101,0.022,8.4,3.4
5202,4428,Lao PDR,H231901,2007-03-19,2007,3,19,30.4,8.53,8.0,4.4,0.243,0.092,0.088,0.009,0.345,0.085,0.025,0.013,0.141,0.028,7.98,3.881
5332,4429,Lao PDR,H231901,2007-07-16,2007,7,16,32.6,7.74,16.0,3.8,0.17,0.116,0.047,0.038,0.135,0.087,0.134,0.043,0.084,0.032,7.305,7.594
5596,4557,Lao PDR,H231901,2008-01-14,2008,1,14,23.8,6.0,6.0,3.95,0.243,0.098,0.014,0.024,0.287,0.05,0.077,0.05,0.011,0.014,7.85,0.991
5711,4558,Lao PDR,H231901,2008-03-17,2008,3,17,29.4,6.9,11.0,4.4,0.249,0.088,0.065,0.012,0.273,0.064,0.096,0.064,0.022,0.023,7.24,1.994
5993,4559,Lao PDR,H231901,2008-10-20,2008,10,20,28.4,6.94,4.0,5.1,0.269,0.21,0.04,0.01,0.407,0.028,0.07,0.066,0.066,0.011,7.32,3.436
6094,4560,Lao PDR,H231901,2008-12-16,2008,12,16,25.1,6.57,8.0,4.0,0.255,0.086,0.041,0.027,0.372,0.023,0.034,0.026,0.023,0.014,7.08,2.195
