Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
5629,4466,Lao PDR,H011200,2008-01-17,2008,1,17,20.4,8.3,125.0,28.0,1.438,0.62,0.475,0.038,1.882,0.27,0.541,0.237,0.027,0.031,8.09,0.793
5640,4467,Lao PDR,H011200,2008-02-13,2008,2,13,20.0,7.1,80.0,28.7,1.662,0.719,0.442,0.052,2.222,0.399,0.396,0.25,0.045,0.03,8.14,1.388
5708,4468,Lao PDR,H011200,2008-03-17,2008,3,17,23.3,7.97,50.0,28.4,1.468,0.739,0.415,0.049,2.019,0.333,0.318,0.304,0.013,0.023,8.34,1.595
5730,4469,Lao PDR,H011200,2008-04-21,2008,4,21,28.5,7.65,34.0,29.9,1.682,0.71,0.53,0.043,2.153,0.414,0.672,0.262,0.037,0.025,6.66,1.436
5867,4470,Lao PDR,H011200,2008-07-16,2008,7,16,25.1,6.71,127.0,17.09,0.987,0.551,0.188,0.032,1.552,0.079,0.166,0.24,0.09,0.035,6.8,0.997
5912,4471,Lao PDR,H011200,2008-08-19,2008,8,19,26.5,6.66,130.0,17.39,1.154,0.388,0.102,0.036,1.59,0.07,0.179,0.281,0.115,0.102,6.55,1.994
5950,4472,Lao PDR,H011200,2008-09-18,2008,9,18,25.9,6.35,135.0,18.9,0.995,0.729,0.122,0.034,1.645,0.084,0.273,0.188,0.136,0.047,6.61,2.061
5987,4473,Lao PDR,H011200,2008-10-20,2008,10,20,25.9,7.65,159.0,23.8,1.415,0.658,0.269,0.031,1.979,0.154,0.475,0.311,0.026,0.05,7.62,1.77
6015,4474,Lao PDR,H011200,2008-11-14,2008,11,14,20.9,7.6,145.0,18.83,1.218,0.373,0.25,0.029,1.642,0.092,0.214,0.287,0.092,0.065,7.67,1.58
6103,4475,Lao PDR,H011200,2008-12-17,2008,12,17,19.4,7.37,205.0,25.4,1.451,0.653,0.28,0.03,2.034,0.15,0.394,0.253,0.068,0.046,8.26,0.598
6154,6715,Thailand,H011200,2009-02-17,2009,2,17,21.1,7.69,43.0,27.7,1.753,0.465,0.4,0.05,2.052,0.228,0.519,0.172,0.033,0.021,7.39,0.49
6189,6716,Thailand,H011200,2009-04-20,2009,4,20,26.6,7.78,68.0,29.6,1.586,0.7,0.49,0.055,1.956,0.331,0.581,0.426,0.021,0.036,7.36,4.1
6221,6717,Thailand,H011200,2009-06-19,2009,6,19,24.6,7.73,182.0,24.6,1.44,0.506,0.364,0.04,1.675,0.292,0.497,0.289,0.023,0.059,6.55,1.5
6247,6718,Thailand,H011200,2009-10-21,2009,10,21,28.8,7.65,170.0,21.7,1.33,0.467,0.293,0.041,1.732,0.193,0.416,0.264,0.031,0.0448,6.58,2.08
6264,6719,Thailand,H011200,2009-12-16,2009,12,16,24.5,7.57,34.0,25.6,1.528,0.554,0.373,0.039,1.907,0.12,0.526,0.262,0.038,0.026,8.38,0.3
6419,4644,Lao PDR,H011200,2010-10-18,2010,10,18,25.8,7.55,146.0,19.43,1.301,0.46,0.26,0.045,1.683,0.141,0.277,0.305,0.06,0.059,7.65,2.626
6468,4645,Lao PDR,H011200,2010-12-23,2010,12,23,22.0,7.78,86.0,25.2,1.591,0.583,0.358,0.042,1.877,0.229,0.597,0.332,0.032,0.042,6.42,1.5
6500,4689,Lao PDR,H011200,2011-04-19,2011,4,19,30.5,8.09,4.0,29.6,1.679,0.566,0.437,0.036,2.241,0.363,0.243,0.009,0.059,0.016,6.39,1.98
6523,4690,Lao PDR,H011200,2011-06-14,2011,6,14,27.8,7.63,33.0,20.36,1.337,0.461,0.288,0.034,1.812,0.154,0.186,0.223,0.012,0.041,6.17,1.854
6555,4691,Lao PDR,H011200,2011-08-16,2011,8,16,26.4,7.15,176.0,17.3,1.211,0.299,0.215,0.048,1.428,0.079,0.243,0.257,0.019,0.038,6.17,1.463
6597,4692,Lao PDR,H011200,2011-10-17,2011,10,17,26.2,7.78,36.0,21.3,1.466,0.382,0.255,0.02,1.968,0.102,0.104,0.076,0.028,0.039,6.23,0.87
6871,4721,Lao PDR,H011200,2012-10-16,2012,10,16,26.0,7.8,72.0,21.8,1.314,0.51,0.254,0.087,1.546,0.173,0.43,0.369,0.078,0.069,6.9,2.3
7017,4731,Lao PDR,H011200,2013-05-17,2013,5,17,27.0,8.14,20.0,29.8,1.55,0.72,0.4,0.0717948717948717,2.04,0.2732394366197183,0.4,0.33,0.01,0.03,5.03,0.64
7048,4732,Lao PDR,H011200,2013-06-19,2013,6,19,26.9,8.08,75.0,25.1,1.5,0.581893004115226,0.234782608695652,0.041025641025641,1.966,0.14,0.33,0.66,0.01,0.001,4.97,2.5
7306,4755,Lao PDR,H011200,2014-05-20,2014,5,20,25.1,5.9,31.0,30.5,1.49,0.74,0.42,0.04,1.96,0.34,0.63,0.46,0.01,0.01,5.37,1.2
7372,4756,Lao PDR,H011200,2014-09-17,2014,9,17,25.8,7.41,130.0,13.6,0.47,0.43,0.11,0.12,0.7,0.09,0.38,0.46,0.01,0.11,5.21,5.3
7404,4757,Lao PDR,H011200,2014-10-24,2014,10,24,25.3,6.48,45.0,30.5,0.67,0.57,0.1,0.04,0.68,0.12,0.67,0.39,0.01,0.04,5.04,1.1
7553,4795,Lao PDR,H011200,2015-08-23,2015,8,23,27.3,7.28,208.0,18.4,1.565,0.437037037037037,0.1239130434782608,0.0351282051282051,1.44,0.2309859154929577,0.4166666666666667,0.36,0.03,0.22,6.8,6.7
7586,4796,Lao PDR,H011200,2015-10-20,2015,10,20,26.13,7.81,128.0,17.5,1.035,0.4378600823045268,0.2534782608695652,0.0502564102564102,1.556,0.0949295774647887,0.0833333333333333,0.29,0.04,0.13,7.45,2.8
7649,4835,Lao PDR,H011200,2016-05-19,2016,5,19,26.0,7.74,28.33,29.3,1.78304239401496,0.6765432098765433,0.4634782608695652,0.0537084398976982,2.0866,0.2580281690140845,0.6666666666666666,0.29,0.03,0.02,6.3,0.64
7678,4836,Lao PDR,H011200,2016-07-22,2016,7,22,27.8,7.77,168.5,20.6,1.26600997506234,0.4707818930041152,0.31,0.0501278772378516,1.4,0.1461971830985915,0.4583333333333333,0.34,0.03,0.02,6.31,4.16
7719,4837,Lao PDR,H011200,2016-10-18,2016,10,18,27.4,7.66,168.2,17.7,1.23,0.46,0.25,0.04,1.77,0.16,0.11,0.24,0.01,0.01,6.85,3.12
