MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Viet Nam,H440202,2005-02-15,2005,2,15,27.3,7.16,3.0,4.3,0.095,0.0519999999999999,0.224,0.043,0.146,0.185,0.064,0.179,0.06,0.125,8.05,0.88
Viet Nam,H440202,2004-07-15,2004,7,15,24.5,7.23,28.0,2.8,0.063,0.087,0.085,0.032,0.168,0.098,0.006,0.229,0.041,0.035,7.95,1.83
Viet Nam,H440202,2008-03-15,2008,3,15,27.2,6.7,31.5,4.1,0.139,0.11,0.128,0.036,0.209,0.11,0.062,0.068,0.014,0.029,5.4,2.29
Viet Nam,H440202,2005-05-15,2005,5,15,30.0,7.28,15.0,6.0,0.132,0.173,0.198,0.049,0.292,0.165,0.107,0.092,0.035,0.117,7.12,1.39
Viet Nam,H440202,2011-09-15,2011,9,15,28.4,6.95,35.0,2.8,0.132,0.091,0.038,0.008,0.202,0.047,0.014,0.163,0.012,0.13,7.35,2.87
Viet Nam,H440202,2009-03-15,2009,3,15,28.0,6.75,23.0,4.1,0.18,0.05,0.176,0.016,0.325,0.092,0.021,0.172,0.0,0.12,4.08,1.4
Viet Nam,H440202,2004-11-15,2004,11,15,23.5,7.18,11.0,3.7,0.134,0.068,0.124,0.042,0.216,0.143,0.0,0.295,0.0,0.058,8.15,1.0
Viet Nam,H440202,2007-10-15,2007,10,15,22.5,6.6,32.0,3.0,0.077,0.106,0.099,0.027,0.22,0.07,0.027,0.212,0.004,0.33,7.33,6.21
Viet Nam,H440202,2008-01-15,2008,1,15,29.9,6.34,25.0,3.8,0.129,0.02,0.174,0.031,0.198,0.117,0.043,0.125,0.005,0.031,5.38,3.36
Viet Nam,H440202,2005-09-15,2005,9,15,27.4,7.0,74.0,1.96,0.049,0.075,0.047,0.02,0.066,0.056,0.055,0.051,0.02,0.081,8.01,1.28
Viet Nam,H440202,2017-08-15,2017,8,15,25.5,6.7,49.0,4.23,0.103,0.126,0.13,0.077,0.274,0.062,0.045,0.433,0.0,0.061,6.14,2.02
Viet Nam,H440202,2008-08-15,2008,8,15,28.4,6.5,70.0,2.9,0.092,0.0529999999999999,0.109,0.026,0.126,0.118,0.035,0.181,0.245,0.113,6.12,5.62
Viet Nam,H440202,2008-09-15,2008,9,15,28.5,6.32,22.5,7.3,0.24,0.17,0.211,0.036,0.331,0.309,0.054,0.134,0.108,0.104,6.23,5.37
Viet Nam,H440202,2004-12-15,2004,12,15,22.5,7.35,2.5,3.9,0.134,0.131,0.059,0.038,0.213,0.129,0.0,0.162,0.07,0.074,8.25,1.14
Viet Nam,H440202,2008-05-15,2008,5,15,27.9,6.6,105.0,4.2,0.2,0.09,0.097,0.029,0.218,0.108,0.053,0.256,0.035,0.085,5.97,2.88
Viet Nam,H440202,2009-01-15,2009,1,15,26.0,6.54,23.0,2.5,0.058,0.0619999999999999,0.131,0.02,0.151,0.062,0.026,0.144,0.062,0.115,5.9,1.83
Viet Nam,H440202,2005-03-15,2005,3,15,27.8,7.71,6.5,5.1,0.138,0.178,0.145,0.046,0.186,0.162,0.172,0.124,0.043,0.057,7.65,0.92
Viet Nam,H440202,2009-02-15,2009,2,15,27.9,6.63,22.0,3.8,0.108,0.052,0.201,0.021,0.214,0.108,0.046,0.153,0.04,0.124,5.2,2.1
Viet Nam,H440202,2020-04-16,2020,4,16,25.0,7.08,21.0,5.43,0.208,0.135,0.16,0.066,0.34,0.024,0.135,0.185,0.072,0.029,5.08,2.9
Viet Nam,H440202,2008-12-15,2008,12,15,29.7,6.84,27.0,3.8,0.066,0.127,0.146,0.02,0.194,0.147,0.035,0.185,0.012,0.298,6.14,3.5
Viet Nam,H440202,2018-09-15,2018,9,15,24.8,7.27,35.0,3.76,0.168,0.109,0.1,0.009,0.252,0.097,0.03,0.437,0.049,0.056,5.05,2.75
Viet Nam,H440202,2013-09-15,2013,9,15,27.3,6.79,51.0,1.288,0.063,0.034,0.028,0.007,0.094,0.032,0.009,0.151,0.161,0.124,6.66,2.4
Viet Nam,H440202,2005-01-15,2005,1,15,24.2,7.32,131.0,5.1,0.133,0.1579999999999999,0.122,0.037,0.222,0.136,0.124,0.609,0.059,0.021,8.26,3.27
Viet Nam,H440202,2005-07-15,2005,7,15,26.9,7.6,137.0,4.2,0.115,0.1,0.142,0.053,0.263,0.086,0.063,0.454,0.001,0.164,7.88,4.28
Viet Nam,H440202,2008-10-15,2008,10,15,28.7,6.37,22.0,7.5,0.205,0.218,0.216,0.035,0.342,0.299,0.067,0.158,0.126,0.121,6.14,4.82
Viet Nam,H440202,2013-10-15,2013,10,15,27.5,6.45,43.0,1.057,0.055,0.025,0.023,0.005,0.083,0.024,0.005,0.076,0.089,0.073,6.62,1.36
Viet Nam,H440202,2012-10-15,2012,10,15,28.13,6.75,89.0,3.41,0.135,0.1109999999999999,0.084,0.021,0.214,0.103,0.027,0.18,0.0,0.042,6.8,2.41
