MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H019801,1996-01-18,1996,1,18,26.8,8.23,3.0,16.7,0.867,0.508,0.3,0.03,1.319,0.142,0.187,0.148,0.01,0.02,7.63,0.8
Cambodia,H019801,2012-07-24,2012,7,24,30.0,6.78,170.0,14.5,0.6717656631407648,0.2109031733116353,0.3397215,0.0944352,0.8914285714285717,0.121565934065934,0.416676,0.25190588,0.0541110999999999,0.1335082,6.70661161164602,2.3318181818181807
Cambodia,H019801,1996-12-19,1996,12,19,26.0,7.2,28.0,15.7,0.735,0.322,0.39,0.04,1.047,0.332,0.139,0.174,0.06,0.01,7.56,2.5
Cambodia,H019801,2001-03-13,2001,3,13,31.0,7.91,15.0,19.4,1.054,0.464,0.4,0.04,1.464,0.013,0.459,0.14,0.07,0.01,7.12,1.42
Cambodia,H019801,2016-01-23,2016,1,23,29.8,7.8,12.000000000000066,18.99,1.200960768614892,0.4285028022417936,0.20458742099447,0.0227653276059402,1.3838209982788294,0.0113950276243093,0.3891784,0.1098282,0.0574962,0.0391867999999999,7.505709617571368,0.9264705882352946
Cambodia,H019801,2007-09-22,2007,9,22,28.6,6.18,199.0,10.67,0.6649874055415615,0.255919395465995,0.204,0.02905,0.8895522388059703,0.0759152907394113,0.1717266481436233,0.2280452,0.216443,0.2241985,7.186186658488623,1.203342618384402
Cambodia,H019801,2001-08-16,2001,8,16,27.7,7.69,237.0,10.8,0.691,0.221,0.1527,0.0263,0.928,0.0162,0.109,0.20489,0.006,0.012,6.832,2.9
Cambodia,H019801,2013-03-22,2013,3,22,31.0,6.79,18.49999999999997,19.21,0.8931147540983606,0.6727868852459018,0.3849,0.0221,1.5521052631578944,0.1686206896551723,0.381258,0.01581,0.0676370999999999,0.0199596,8.183874638110225,0.6484716157205243
Cambodia,H019801,2003-06-17,2003,6,17,32.0,7.17,66.66,15.11,0.78,0.314,0.372,0.0357,0.996,0.0255,0.448,0.2382,0.0097,0.0189,6.736,1.6
Cambodia,H019801,1997-12-26,1997,12,26,28.6,7.83,3.0,16.4,1.077,0.43,0.2,0.03,1.34,0.101,0.242,0.13,0.01,0.02,7.56,1.4
Cambodia,H019801,2002-05-17,2002,5,17,32.0,7.76,2.66,21.0,0.4819,0.58,0.3577,0.0386,0.9016,0.008,0.535,0.0054,0.0292,0.0127,6.83,1.4
Cambodia,H019801,2000-05-30,2000,5,30,29.6,7.53,146.0,11.3,0.558,0.241,0.4,0.04,0.526,0.138,0.443,0.16,0.103,0.06,6.67,4.32
