MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H450101,2013-03-23,2013,3,23,30.0,6.76,6.000000000000033,7.27,0.2065573770491803,0.2065573770491803,0.2499,0.0511,0.4369736842105263,0.0579310344827586,0.2707974000000001,0.1123759999999999,0.0796747999999999,0.0048045999999999,10.910985467934925,1.120087336244542
Cambodia,H450101,2013-01-24,2013,1,24,29.375,7.06,14.333333333333329,6.62,0.2190871369294606,0.1493775933609959,0.2225,0.0319,0.3775415282392027,0.0644010908328089,0.2426352,0.0794750999999999,0.080792,0.016125,8.934667118434042,2.31871182676291
Cambodia,H450101,2011-12-29,2011,12,29,25.5,7.15,23.000000000000107,6.35,0.1711538461538461,0.275,0.134496,0.057862,0.4803534609720177,0.0605928509154315,0.1333568,0.1820739999999999,0.025,0.0315456999999999,7.047712897807932,1.849315068493151
Cambodia,H450101,2006-01-17,2006,1,17,26.5,7.64,16.0,5.02,0.282,0.018,0.151,0.0417,0.2897,0.071,0.111,0.329,0.0209,0.0764,8.911,2.834
Cambodia,H450101,2008-03-14,2008,3,14,28.0,7.6,12.0,7.66,0.222680412371134,0.2123711340206186,0.2443,0.0534,0.4747913188647745,0.0477050957715937,0.2133737,0.011038,0.1182334,0.0257776,8.26,1.7422512234910268
Cambodia,H450101,2005-04-25,2005,4,25,32.0,7.06,0.666,6.9,0.2487,0.1892,0.1771,0.0517,0.4248,0.143,0.091,0.0318,0.0135,0.0316,7.9,7.0
Cambodia,H450101,2013-11-28,2013,11,28,29.0,7.51,10.9999999999999,6.27,0.193392425463336,0.2552780016116035,0.155,0.02565,0.4652427184466019,0.0723445776414831,0.0902553999999999,0.3705174,0.035402,0.0698,9.151038176033936,1.1071049840933194
Cambodia,H450101,2010-04-25,2010,4,25,26.5,7.35,10.0,7.66,0.2666666666666667,0.3044776119402985,0.1922999999999999,0.0728,0.5738345864661654,0.0141999999999999,0.1707584,0.0375158,0.001,0.0472731,6.504440776295623,4.558773424190801
Cambodia,H450101,2005-09-29,2005,9,29,27.0,6.03,35.0,4.2,0.1691,0.1031,0.1037,0.038,0.25,0.027,0.112,0.299,0.0032,0.0443,8.391,4.88
Cambodia,H450101,2014-05-26,2014,5,26,29.0,7.19,48.00000000000006,6.97,0.260909090909091,0.202392344497608,0.1404999999999999,0.0336,0.452173913043478,0.0884167237834133,0.1563159999999999,0.1333369999999999,0.0236438,0.0941828,8.560450347341321,2.993603411513861
Cambodia,H450101,2008-06-20,2008,6,20,30.0,7.07,63.0,8.84,0.2781456953642383,0.2900662251655628,0.251,0.0532,0.6211055276381908,0.0732607167955024,0.211832,0.180732,0.0208129,0.1299766,7.729130141621329,2.400681044267876
Cambodia,H450101,2010-02-21,2010,2,21,25.0,7.55,13.5,8.07,0.2278101582014987,0.3157368859283932,0.2662,0.0573,0.6605309734513274,0.05964,0.0868694999999999,0.0698886,0.0379986,0.062504,8.352965813616914,2.4458169567658614
Cambodia,H450101,2010-06-25,2010,6,25,26.0,7.25,32.0,8.37,0.287603305785124,0.3371900826446282,0.1834104704621085,0.0315895295378914,0.682,0.042,0.173,0.2634877,0.0091425,0.0893788,6.692493813275278,2.773903262092237
Cambodia,H450101,2009-10-20,2009,10,20,25.5,6.75,93.0,6.84,0.2123539232053422,0.2043405676126877,0.1909,0.0496,0.4432612312811979,0.07668,0.1374766,0.2266804,0.0093856,0.1345677,7.154609573305594,2.604340567612686
Cambodia,H450101,2012-04-23,2012,4,23,29.0,7.31,6.0,7.24,0.2043373493975903,0.2428915662650602,0.1790109,0.1063744,0.4677316293929713,0.0835684062059238,0.170092,0.14912914,0.0589248,0.04283776,6.837613339908267,3.933491686460807
Cambodia,H450101,2005-11-25,2005,11,25,25.0,6.76,17.0,3.99,0.102,0.098,0.1656,0.0433,0.281,0.038,0.066,0.073,0.0108,0.0367,8.857,1.442
Cambodia,H450101,2004-10-22,2004,10,22,27.2,7.1,21.0,3.7,0.197,0.0188,0.1472,0.025,0.314,0.041,0.0112,0.095,0.01,0.022,6.79,2.8743
Cambodia,H450101,2007-05-27,2007,5,27,32.0,7.08,61.000609999999945,6.28,0.2776942355889724,0.1293233082706766,0.1757999999999999,0.0661,0.5157024793388431,0.0963923337091318,0.0977159999999999,0.161376,0.00653,0.11192,7.358,3.080684596577018
Cambodia,H450101,2009-12-22,2009,12,22,25.0,6.9,52.0,7.44,0.2270539419087137,0.278838174273859,0.2102,0.0453,0.5621262458471762,0.0255599999999999,0.2168043999999999,0.596,0.0631041,0.1063537999999999,6.7179872853078,0.8792813026389679
Cambodia,H450101,2006-05-22,2006,5,22,27.5,7.07,53.0,7.15,0.2531,0.099,0.2582,0.04625,0.4898,0.047,0.0963,0.3981,0.0073,0.0883,7.393,1.288
Cambodia,H450101,2007-11-20,2007,11,20,27.0,7.5,38.00038000000005,6.36,0.211346316680779,0.1910245554614733,0.2084,0.04105,0.4857142857142857,0.0589812332439678,0.1534395,0.249608,0.0504578,0.1325549999999999,8.460012740223753,1.2032345013477077
Cambodia,H450101,2013-05-24,2013,5,24,29.0,7.12,36.99999999999995,6.63,0.2817813765182186,0.157408906882591,0.1846,0.0354,0.4209966777408638,0.0776199299979411,0.1653034,0.2022524,0.1369034,0.072458,6.14528931294129,1.632870864461045
Cambodia,H450101,2007-12-26,2007,12,26,27.0,7.25,47.00047000000003,6.75,0.1962900505902192,0.2387858347386173,0.1667,0.0367,0.4575250836120401,0.0602824040550325,0.1563918,0.3547901999999999,0.0473436,0.0554533,8.281,0.863611859838272
Cambodia,H450101,2011-06-28,2011,6,28,26.0,7.06,42.0,8.96,0.2802919708029197,0.2744525547445256,0.2545787499999999,0.0617296999999999,0.6000000000000001,0.0620503597122302,0.2593499999999999,0.289004,0.1291631999999999,0.1103458,6.741716920223611,2.743235781336278
Cambodia,H450101,2008-04-22,2008,4,22,30.5,6.73,5.500000000000019,7.46,0.2006622516556291,0.2701986754966887,0.2248,0.0538999999999999,0.5541528239202659,0.0456512485811577,0.122484,0.023391,0.0179914,0.00742666,6.562,2.8348017621145383
