MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Lao PDR,H011901,2008-11-18,2008,11,18,24.2,7.58,210.0,19.26,1.326,0.44,0.289,0.037,1.578,0.102,0.299,0.347,0.076,0.081,7.37,0.987
Lao PDR,H011901,2016-11-18,2016,11,18,27.1,7.53,80.6,20.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.31,0.01,0.03,7.62,4.5
Lao PDR,H011901,1988-03-14,1988,3,14,26.4,8.35,48.0,27.3,1.718,0.591,0.482,0.056,2.088,0.188,0.641,0.197,0.006,0.027,5.62,1.1
Lao PDR,H011901,1999-12-17,1999,12,17,22.2,7.59,150.0,22.8,1.597,0.351,0.246,0.061,1.768,0.251,0.668,0.016,0.017,0.013,8.4,1.0
Lao PDR,H011901,2016-12-15,2016,12,15,26.5,7.44,78.0,19.93,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.29,0.01,0.02,7.41,4.24
Lao PDR,H011901,1997-02-18,1997,2,18,22.6,7.8,70.0,25.6,1.618,0.564,0.401,0.042,2.049,0.156,0.412,0.11,0.023,0.045,6.5,0.5
Lao PDR,H011901,1986-04-18,1986,4,18,28.0,8.4,50.0,29.2,1.62,0.514,0.535,0.045,1.69,0.381,0.544,0.157,0.056,0.09,8.03,1.5
Lao PDR,H011901,1996-02-21,1996,2,21,23.4,8.14,7.0,25.5,1.627,0.576,0.411,0.048,1.844,0.141,0.459,0.155,0.025,0.03,8.25,6.5
Lao PDR,H011901,2002-02-20,2002,2,20,22.4,7.7,32.0,26.4,1.584,0.233,0.118,0.02,2.077,0.194,0.615,0.171,0.054,0.041,8.1,1.2
Lao PDR,H011901,2015-11-30,2015,11,30,26.5,8.13,30.0,22.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.17,0.02,0.01,7.94,1.34
Lao PDR,H011901,2006-05-18,2006,5,18,28.9,8.1,78.0,28.3,1.524,0.684,0.577,0.059,1.652,0.544,0.653,0.409,0.045,0.045,7.0,1.747
Lao PDR,H011901,1996-07-25,1996,7,25,26.5,7.62,203.0,17.4,1.09,0.388,0.042,0.032,1.226,0.278,0.341,0.155,0.141,0.095,6.2,5.9
Lao PDR,H011901,1986-12-15,1986,12,15,22.8,7.86,272.0,22.8,1.768,0.197,0.338,0.033,1.838,0.12,0.404,0.092,0.005,0.023,8.47,0.6
Lao PDR,H011901,2016-03-16,2016,3,16,23.1,7.88,17.02,18.4,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.37,0.03,0.02,6.55,1.08
Lao PDR,H011901,1997-03-20,1997,3,20,23.6,8.35,45.0,25.8,1.787,0.595,0.371,0.039,2.03,0.108,0.42,0.093,0.013,0.023,6.8,0.2
Lao PDR,H011901,2009-10-20,2009,10,20,29.9,6.69,101.0,21.8,1.32,0.367,0.286,0.04,1.642,0.164,0.393,0.265,0.062,0.06,6.7,2.42
Lao PDR,H011901,1995-04-24,1995,4,24,29.7,7.45,10.0,25.3,1.424,0.393,0.46,0.067,1.892,0.18,0.416,0.366,0.042,0.059,7.91,2.0
Lao PDR,H011901,1992-02-18,1992,2,18,21.4,7.93,88.0,25.9,1.878,0.418,0.3,0.035,1.936,0.355,0.39,0.24,0.057,0.038,9.12,0.6
Lao PDR,H011901,2007-01-15,2007,1,15,22.6,7.2,80.0,24.0,1.576,0.625,0.36,0.01,2.046,0.027,0.453,0.201,0.03,0.038,8.52,0.88
Lao PDR,H011901,2001-06-20,2001,6,20,23.6,8.1,108.0,28.5,1.463,0.62,0.184,0.016,1.25,0.21,0.536,0.352,0.127,0.206,7.16,0.7
Lao PDR,H011901,2005-03-18,2005,3,18,24.8,8.5,12.0,30.0,1.7,0.68,0.53,0.053,2.04,0.25,0.672,0.219,0.05,0.053,8.23,0.12
Lao PDR,H011901,1993-06-17,1993,6,17,26.2,7.52,334.0,20.5,1.485,0.248,0.334,0.05,1.413,0.209,0.388,0.21,0.038,0.214,7.91,1.8
Lao PDR,H011901,2001-01-25,2001,1,25,22.4,8.09,18.0,16.7,1.645,0.525,0.195,0.011,1.09,0.216,0.563,0.143,0.081,0.02,6.96,0.6
Lao PDR,H011901,2000-07-18,2000,7,18,26.3,7.78,105.0,18.3,1.167,0.427,0.1,0.009,1.496,0.101,0.461,0.399,0.038,0.064,6.0,1.248
Lao PDR,H011901,1986-07-15,1986,7,15,27.9,7.84,254.0,21.0,1.651,0.173,0.315,0.039,1.639,0.155,0.312,0.129,0.0,0.024,6.63,1.7
Lao PDR,H011901,2010-08-17,2010,8,17,27.6,7.69,356.0,18.76,1.11,0.46,0.298,0.059,1.211,0.145,0.499,0.408,0.195,0.09,6.58,7.35
Lao PDR,H011901,1989-12-18,1989,12,18,21.0,8.2,243.0,24.2,1.63,0.435,0.365,0.018,1.59,0.198,0.433,0.135,0.024,0.087,9.44,0.9
Lao PDR,H011901,2013-04-19,2013,4,19,28.7,8.15,20.0,29.3,1.68,0.6452,0.346,0.056,2.08,0.23,0.46,0.03,0.01,0.1,8.05,0.95
Lao PDR,H011901,2001-04-19,2001,4,19,29.6,7.64,19.0,28.3,1.589,0.711,0.202,0.026,1.812,0.228,0.655,0.222,0.1,0.046,6.89,0.8
Lao PDR,H011901,2004-06-15,2004,6,15,31.4,7.14,45.0,18.3,1.293,0.372,0.081,0.008,1.261,0.13,0.421,0.186,0.177,0.138,6.96,1.175
Lao PDR,H011901,2002-07-18,2002,7,18,26.9,8.07,118.0,18.9,1.026,0.311,0.086,0.021,1.533,0.12,0.19,0.074,0.172,0.096,7.32,1.63
Lao PDR,H011901,2003-10-17,2003,10,17,29.0,6.82,122.0,29.0,1.902,0.391,0.313,0.044,2.097,0.128,0.41,0.273,0.039,0.056,8.0,0.3
Lao PDR,H011901,2005-10-18,2005,10,18,26.8,7.98,186.0,21.2,1.1,0.612,0.328,0.076,1.496,0.252,0.343,0.298,0.095,0.052,6.5,0.693
Lao PDR,H011901,2005-02-10,2005,2,10,24.1,8.19,35.0,27.3,1.955,0.635,0.095,0.019,1.816,0.258,0.643,0.206,0.05,0.032,7.47,0.799
Lao PDR,H011901,2005-04-20,2005,4,20,28.4,8.3,28.0,28.8,1.605,0.578,0.47,0.072,1.963,0.281,0.624,0.407,0.028,0.086,6.61,1.258
Lao PDR,H011901,2016-10-26,2016,10,26,28.8,7.65,120.22,18.14,0.77,0.37,0.35,0.07,1.29,0.09,0.28,0.23,0.02,0.02,7.51,4.01
Lao PDR,H011901,2000-09-20,2000,9,20,26.1,8.61,254.0,18.7,1.286,0.43,0.18,0.018,1.549,0.179,0.461,0.363,0.033,0.094,6.82,2.1
Lao PDR,H011901,2005-01-18,2005,1,18,21.49,7.91,31.0,24.2,1.7,0.57,0.093,0.017,1.7,0.193,0.506,0.194,0.033,0.041,7.835,3.443
Lao PDR,H011901,2009-02-18,2009,2,18,24.3,7.64,36.0,27.3,1.702,0.55,0.385,0.039,2.061,0.193,0.521,0.193,0.019,0.035,7.48,0.49
Lao PDR,H011901,1990-04-20,1990,4,20,28.0,7.22,89.0,29.9,1.89,0.341,0.211,0.03,1.824,0.319,0.164,0.207,0.012,0.026,7.92,0.3
Lao PDR,H011901,1986-03-17,1986,3,17,23.4,7.9,25.0,27.0,1.473,0.523,0.492,0.039,2.117,0.006,0.406,0.033,0.019,0.022,8.08,0.6
Lao PDR,H011901,2002-09-19,2002,9,19,27.8,7.82,183.0,16.0,1.28,0.324,0.076,0.016,1.715,0.064,0.29,0.23,0.028,0.064,8.01,1.3
Lao PDR,H011901,1999-08-18,1999,8,18,27.0,7.93,296.0,25.6,1.248,0.498,0.245,0.098,1.349,0.126,0.634,0.264,0.038,0.079,5.9,2.2
Lao PDR,H011901,1988-02-22,1988,2,22,24.0,8.28,36.0,27.3,1.602,0.672,0.488,0.04,2.089,0.241,0.533,0.084,0.0,0.044,7.84,0.6
Lao PDR,H011901,2008-02-13,2008,2,13,21.7,7.4,72.0,27.7,1.414,0.57,0.484,0.05,1.785,0.34,0.527,0.203,0.041,0.048,7.94,3.569
Lao PDR,H011901,2005-12-15,2005,12,15,24.7,7.2,205.0,25.5,1.33,0.561,0.581,0.058,1.749,0.31,0.431,0.239,0.023,0.075,7.1,0.158
Lao PDR,H011901,2008-05-13,2008,5,13,29.6,8.03,45.0,24.6,1.341,0.628,0.402,0.055,1.61,0.314,0.55,0.336,0.041,0.233,6.64,3.989
Lao PDR,H011901,1991-06-21,1991,6,21,26.6,7.8,321.0,19.6,1.143,0.366,0.287,0.093,1.309,0.211,0.386,0.336,0.025,0.091,7.14,2.1
Lao PDR,H011901,2001-11-16,2001,11,16,24.9,8.16,184.0,17.5,1.232,0.134,0.11,0.016,1.563,0.069,0.275,0.279,0.034,0.089,7.1,1.0
Lao PDR,H011901,2003-04-22,2003,4,22,31.8,7.75,28.0,22.2,1.572,0.388,0.181,0.03,1.822,0.133,0.346,0.231,0.027,0.054,8.01,1.0
Lao PDR,H011901,1990-02-20,1990,2,20,25.4,8.28,63.0,28.2,1.324,0.479,0.395,0.047,1.416,0.243,0.526,0.116,0.035,0.035,8.64,0.4
Lao PDR,H011901,2003-03-20,2003,3,20,27.5,7.95,24.0,22.3,1.753,0.276,0.166,0.023,1.786,0.138,0.219,0.239,0.023,0.06,7.46,1.1
Lao PDR,H011901,2015-02-12,2015,2,12,28.9,8.07,34.0,28.3,1.4,0.7078189300411523,0.4782608695652174,0.0512820512820512,1.88,0.3098591549295774,0.6666666666666666,0.15,0.02,0.1,5.08,2.8
Lao PDR,H011901,1995-07-17,1995,7,17,26.4,7.75,330.0,19.3,1.235,0.456,0.271,0.048,1.455,0.117,0.289,0.335,0.031,0.092,7.41,1.0
Lao PDR,H011901,2015-03-12,2015,3,12,25.7,8.44,49.0,28.1,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.07,0.01,0.1,5.26,2.0
Lao PDR,H011901,2001-10-24,2001,10,24,26.8,8.2,200.0,20.3,1.335,0.46,0.108,0.02,1.671,0.072,0.35,0.203,0.036,0.038,6.9,1.0
Lao PDR,H011901,2002-06-19,2002,6,19,31.4,7.9,110.0,28.1,1.083,0.229,0.09,0.02,1.93,0.14,0.196,0.36,0.022,0.165,7.55,1.2
Lao PDR,H011901,2000-12-21,2000,12,21,26.6,8.0,120.0,25.6,1.469,0.56,0.108,0.069,1.788,0.3,0.354,0.462,0.059,0.006,7.5,0.4
Lao PDR,H011901,1987-02-17,1987,2,17,22.8,8.04,72.0,24.3,1.494,0.593,0.396,0.041,1.932,0.235,0.388,0.001,0.018,0.008,7.13,0.6
Lao PDR,H011901,1992-04-18,1992,4,18,28.4,8.12,75.0,26.2,1.967,0.483,0.253,0.04,2.068,0.3,0.365,0.248,0.046,0.111,8.76,1.1
Lao PDR,H011901,2011-08-16,2011,8,16,27.9,7.82,287.0,18.7,1.202,0.449,0.243,0.042,1.371,0.124,0.355,0.334,0.021,0.047,6.57,2.37
Lao PDR,H011901,2006-10-16,2006,10,16,24.2,7.3,302.0,15.86,0.906,0.348,0.251,0.064,0.956,0.241,0.38,0.415,0.122,0.167,6.6,2.06
Lao PDR,H011901,2004-08-17,2004,8,17,26.5,7.8,130.0,17.5,1.209,0.461,0.045,0.008,1.352,0.04,0.354,0.431,0.042,0.081,8.0,1.13
Lao PDR,H011901,2002-05-16,2002,5,16,30.6,8.29,92.0,29.6,1.663,0.24,0.088,0.021,1.731,0.397,0.037,0.358,0.019,0.038,7.465,1.1
Lao PDR,H011901,2001-02-20,2001,2,20,23.9,8.66,20.0,27.8,1.7,0.758,0.203,0.018,2.05,0.225,0.522,0.201,0.018,0.018,7.12,0.6
Lao PDR,H011901,2000-10-24,2000,10,24,26.8,8.29,200.0,20.9,1.48,0.406,0.12,0.02,1.64,0.212,0.59,0.255,0.073,0.083,7.8,0.4
Lao PDR,H011901,1995-06-21,1995,6,21,28.8,7.48,160.0,20.3,1.368,0.34,0.28,0.048,1.5,0.156,0.218,0.311,0.08,0.088,7.16,1.3
Lao PDR,H011901,2008-01-14,2008,1,14,24.5,7.94,101.0,23.7,1.443,0.553,0.448,0.038,1.634,0.279,0.381,0.221,0.023,0.033,7.66,0.713
Lao PDR,H011901,1987-01-15,1987,1,15,22.4,7.74,288.0,21.1,1.216,0.607,0.357,0.052,1.706,0.109,0.425,0.124,0.062,0.016,7.8,1.8
Lao PDR,H011901,1988-11-17,1988,11,17,22.8,8.1,360.0,18.6,1.403,0.517,0.305,0.03,1.791,0.135,0.448,0.207,0.018,0.046,7.86,0.8
Lao PDR,H011901,1997-04-23,1997,4,23,24.4,7.82,22.0,26.1,1.622,0.566,0.412,0.048,2.106,0.128,0.456,0.09,0.015,0.029,7.1,1.2
Lao PDR,H011901,2013-10-23,2013,10,23,26.6,7.99,123.0,16.7,0.7326683291770573,0.3744855967078189,0.3252173913043478,0.0736572890025575,1.29,0.0878873239436619,0.1841666666666666,0.166,0.01,0.09,5.63,2.45
Lao PDR,H011901,2002-01-16,2002,1,16,21.2,8.56,28.0,26.0,1.581,0.258,0.123,0.018,2.029,0.219,0.516,0.124,0.049,0.033,7.84,0.5
Lao PDR,H011901,1987-12-22,1987,12,22,21.2,7.31,258.0,24.1,1.62,0.424,0.365,0.038,1.936,0.163,0.49,0.236,0.004,0.085,8.29,6.6
Lao PDR,H011901,1996-05-21,1996,5,21,29.7,7.88,42.0,25.5,1.542,0.514,0.453,0.058,1.795,0.312,0.487,0.21,0.07,0.038,7.13,2.0
Lao PDR,H011901,1994-04-24,1994,4,24,29.8,8.12,48.0,28.0,1.88,0.431,0.222,0.034,2.0,0.314,0.53,0.227,0.047,0.046,7.86,0.9
Lao PDR,H011901,2002-10-17,2002,10,17,27.6,7.79,140.0,20.3,1.407,0.422,0.085,0.019,1.779,0.084,0.541,0.153,0.026,0.082,7.68,0.6
Lao PDR,H011901,2015-01-20,2015,1,20,20.7,7.67,67.0,22.3,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.31,0.01,0.21,5.33,2.4
Lao PDR,H011901,2001-03-21,2001,3,21,28.6,7.05,16.0,28.5,1.646,0.766,0.22,0.025,2.075,0.238,0.63,0.21,0.105,0.047,7.34,0.7
Lao PDR,H011901,1993-02-18,1993,2,18,22.2,7.93,52.0,26.2,1.593,0.709,0.429,0.047,2.031,0.36,0.539,0.159,0.015,0.043,8.11,0.2
Lao PDR,H011901,2009-06-16,2009,6,16,29.8,7.12,119.0,23.3,1.362,0.521,0.389,0.029,1.658,0.276,0.484,0.318,0.019,0.076,6.84,1.6
Lao PDR,H011901,1997-01-21,1997,1,21,21.1,7.73,153.0,25.7,1.632,0.544,0.381,0.061,0.232,0.076,0.488,0.108,0.059,0.041,6.6,0.5
Lao PDR,H011901,1995-05-22,1995,5,22,29.7,7.3,75.0,24.6,1.462,0.255,0.751,0.065,1.674,0.411,0.641,0.289,0.09,0.155,8.22,2.1
Lao PDR,H011901,2011-06-14,2011,6,14,29.0,7.83,133.0,28.4,1.481,0.664,0.456,0.045,1.715,0.3181,0.56,0.378,0.02,0.052,6.58,1.415
Lao PDR,H011901,1986-02-18,1986,2,18,22.8,8.1,70.0,25.3,1.393,0.496,0.43,0.036,1.686,0.187,0.564,0.012,0.012,0.039,7.1,1.5
Lao PDR,H011901,2004-11-15,2004,11,15,26.1,8.75,92.0,21.6,1.502,0.513,0.058,0.005,1.489,0.087,0.47,0.384,0.008,0.056,6.31,0.471
Lao PDR,H011901,1996-06-20,1996,6,20,28.6,7.81,80.0,21.0,1.272,0.424,0.421,0.053,1.433,0.3,0.389,0.18,0.261,0.072,5.8,1.8
Lao PDR,H011901,1995-11-20,1995,11,20,25.6,8.04,143.0,21.0,1.374,0.458,0.128,0.05,1.536,0.12,0.363,0.182,0.032,0.099,8.86,1.6
Lao PDR,H011901,1993-12-29,1993,12,29,31.2,8.13,130.0,25.6,1.636,0.576,0.212,0.072,1.989,0.282,0.457,0.114,0.045,0.106,6.22,0.9
Lao PDR,H011901,2006-11-17,2006,11,17,26.3,7.3,300.0,21.9,1.409,0.383,0.342,0.038,1.51,0.284,0.338,0.274,0.028,0.042,7.54,0.82
Lao PDR,H011901,1987-03-17,1987,3,17,26.4,8.03,284.0,25.4,1.479,0.638,0.4,0.047,1.904,0.03,0.652,0.043,0.0,0.005,7.47,1.5
Lao PDR,H011901,2014-10-21,2014,10,21,27.5,7.71,88.0,21.9,1.82,0.75,0.12,0.05,1.74,0.25,0.54,0.32,0.01,0.11,5.29,1.9
Lao PDR,H011901,1994-12-13,1994,12,13,22.6,8.11,86.0,18.2,1.336,0.207,0.182,0.058,1.412,0.186,0.229,0.106,0.032,0.124,7.9,2.1
Lao PDR,H011901,2015-10-13,2015,10,13,27.9,7.25,208.33,17.5,0.965,0.4139917695473251,0.258695652173913,0.0569230769230769,1.5756,0.1222535211267605,0.1560416666666666,0.06,0.02,0.03,5.75,2.9
Lao PDR,H011901,1995-12-21,1995,12,21,24.5,8.02,121.0,22.5,1.338,0.446,0.122,0.048,1.45,0.161,0.309,0.157,0.015,0.052,8.98,0.1
Lao PDR,H011901,2002-08-20,2002,8,20,28.0,7.03,152.0,15.9,1.373,0.409,0.08,0.018,1.26,0.107,0.192,0.246,0.057,0.222,7.45,1.9
Lao PDR,H011901,1986-05-14,1986,5,14,28.2,7.9,220.0,22.7,1.372,0.37,0.5,0.067,1.668,0.265,0.312,0.234,0.0,0.042,6.68,2.0
Lao PDR,H011901,2004-09-17,2004,9,17,25.2,7.75,130.0,15.9,1.164,0.33,0.038,0.007,1.227,0.048,0.292,0.507,0.026,0.023,8.77,1.576
Lao PDR,H011901,1988-06-13,1988,6,13,28.4,8.18,260.0,20.8,1.402,0.345,0.29,0.041,1.767,0.175,0.326,0.255,0.054,0.025,8.67,1.7
Lao PDR,H011901,1996-03-20,1996,3,20,25.2,7.82,6.0,27.4,1.75,0.533,0.455,0.05,1.892,0.163,0.504,0.146,0.029,0.017,8.13,2.1
Lao PDR,H011901,2007-02-16,2007,2,16,23.2,8.21,28.0,24.9,1.713,0.588,0.378,0.01,2.043,0.053,0.41,0.161,0.03,0.03,8.41,1.373
Lao PDR,H011901,2016-07-14,2016,7,14,30.1,7.7,223.0,20.3,1.49102244389027,0.4419753086419753,0.3039130434782608,0.0501278772378516,1.42,0.1357746478873239,0.5,0.31,0.02,0.02,7.21,6.16
Lao PDR,H011901,2015-12-17,2015,12,17,23.8,6.89,32.3,21.4,0.0,0.0,0.0,0.0,1.7856,0.0,0.0,0.34,0.02,0.35,6.29,1.68
Lao PDR,H011901,2003-07-16,2003,7,16,28.1,6.99,86.0,22.8,1.532,0.385,0.277,0.052,1.714,0.158,0.509,0.201,0.069,0.046,6.94,1.1
Lao PDR,H011901,1993-03-23,1993,3,23,25.9,8.13,42.0,27.1,1.572,0.688,0.462,0.034,1.994,0.38,0.42,0.225,0.022,0.043,7.95,1.0
Lao PDR,H011901,2016-01-20,2016,1,20,23.8,8.13,18.44,24.2,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.19,0.03,0.08,7.39,0.8
Lao PDR,H011901,1992-01-13,1992,1,13,21.0,7.67,125.0,25.4,1.811,0.487,0.319,0.048,2.1,0.243,0.335,0.137,0.076,0.067,8.89,0.7
Lao PDR,H011901,2001-07-19,2001,7,19,27.6,7.72,193.0,15.7,1.015,0.469,0.163,0.013,1.384,0.086,0.204,0.321,0.103,0.094,7.05,0.6
Lao PDR,H011901,2009-12-21,2009,12,21,24.2,7.5,36.0,25.8,1.449,0.466,0.382,0.041,1.887,0.138,0.509,0.256,0.025,0.03,7.78,0.7
Lao PDR,H011901,2010-10-19,2010,10,19,26.5,7.45,176.0,21.15,1.32,0.569,0.285,0.052,1.616,0.15,0.386,0.338,0.035,0.052,7.06,3.096
Lao PDR,H011901,2004-07-12,2004,7,12,26.7,7.84,75.0,19.6,1.287,0.578,0.055,0.008,1.312,0.15,0.452,0.361,0.03,0.124,6.64,1.175
Lao PDR,H011901,2003-11-18,2003,11,18,30.2,7.49,106.0,26.6,1.779,0.518,0.33,0.05,2.109,0.157,0.452,0.225,0.049,0.04,7.63,1.5
Lao PDR,H011901,2015-02-16,2015,2,16,24.16,8.03,42.0,8.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.35,0.01,0.14,5.49,2.2
Lao PDR,H011901,1992-03-11,1992,3,11,23.2,8.67,96.0,25.5,1.874,0.468,0.169,0.047,1.99,0.333,0.385,0.323,0.068,0.055,8.99,0.8
