MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Lao PDR,H100101,2001-04-19,2001,4,19,28.7,7.9,9.0,26.0,1.405,0.395,0.086,0.02,1.754,0.078,0.278,0.048,0.012,0.018,7.95,0.9
Lao PDR,H100101,2003-09-18,2003,9,18,27.6,6.86,116.0,18.5,1.299,0.43,0.166,0.045,1.759,0.046,0.083,0.053,0.045,0.037,7.0,6.8
Lao PDR,H100101,2002-08-15,2002,8,15,24.4,7.36,125.0,10.9,1.102,0.252,0.074,0.011,0.836,0.049,0.097,0.208,0.06,0.15,9.0,2.9
Lao PDR,H100101,1996-07-11,1996,7,11,27.2,7.64,68.0,19.5,1.13,0.422,0.258,0.038,1.311,0.198,0.346,0.061,0.035,0.04,7.8,1.0
Lao PDR,H100101,2003-10-15,2003,10,15,26.3,6.91,96.0,18.49,1.482,0.185,0.276,0.022,1.751,0.155,0.188,0.171,0.033,0.039,6.9,0.3
Lao PDR,H100101,2002-03-15,2002,3,15,26.1,8.36,28.0,26.7,1.694,0.673,0.091,0.011,2.45,0.306,0.324,0.009,0.071,0.011,7.61,1.3
Lao PDR,H100101,2003-07-21,2003,7,21,31.2,7.15,76.0,19.37,1.359,0.369,0.271,0.036,1.708,0.129,0.226,0.118,0.05,0.042,6.85,1.0
Lao PDR,H100101,1989-04-21,1989,4,21,26.4,8.03,3.0,22.4,1.574,0.205,0.31,0.026,1.756,0.165,0.219,0.217,0.012,0.028,7.9,1.1
Lao PDR,H100101,1995-03-13,1995,3,13,24.5,7.86,3.0,27.0,1.796,0.406,0.489,0.035,2.374,0.27,0.323,0.11,0.022,0.009,8.57,0.5
Lao PDR,H100101,1992-12-15,1992,12,15,20.2,7.76,30.0,24.7,1.425,0.482,0.333,0.035,1.755,0.151,0.176,0.005,0.022,0.011,8.76,0.6
Lao PDR,H100101,1991-04-18,1991,4,18,26.8,7.62,10.0,25.8,1.338,0.402,0.476,0.106,1.512,0.241,0.466,0.124,0.03,0.053,7.92,1.1
Lao PDR,H100101,1989-11-13,1989,11,13,25.2,8.0,11.0,21.5,1.579,0.482,0.205,0.026,2.127,0.08,0.254,0.114,0.029,0.04,7.7,0.7
Lao PDR,H100101,2001-03-17,2001,3,17,22.2,7.94,8.0,26.4,1.586,0.377,0.091,0.018,2.26,0.08,0.29,0.041,0.014,0.011,8.35,0.8
Lao PDR,H100101,1999-09-16,1999,9,16,25.4,7.87,150.0,15.9,1.214,0.543,0.188,0.059,1.403,0.071,0.125,0.133,0.025,0.053,7.5,4.5
Lao PDR,H100101,2006-10-16,2006,10,16,24.4,7.78,240.0,15.58,0.942,0.331,0.223,0.036,1.306,0.074,0.184,0.186,0.094,0.071,6.7,1.16
Lao PDR,H100101,1987-09-15,1987,9,15,28.2,7.9,124.0,18.3,0.9,0.743,0.194,0.023,1.644,0.06,0.234,0.102,0.0,0.021,7.25,0.8
Lao PDR,H100101,2013-06-19,2013,6,19,28.8,8.09,58.0,22.3,1.3,0.4609053497942386,0.3304347826086956,0.0282051282051282,1.726,0.1380281690140845,0.2916666666666667,0.3,0.01,0.07,4.6,1.6
Lao PDR,H100101,2008-07-16,2008,7,16,25.8,6.39,119.0,17.18,1.171,0.424,0.198,0.031,1.585,0.042,0.144,0.233,0.034,0.054,6.56,2.593
Lao PDR,H100101,1992-01-23,1992,1,23,18.0,7.62,6.0,26.8,1.727,0.522,0.325,0.03,2.021,0.212,0.405,0.052,0.022,0.048,9.78,0.6
Lao PDR,H100101,2015-03-19,2015,3,19,26.7,7.91,3.8,23.5,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.01,0.02,0.12,5.48,2.2
Lao PDR,H100101,2001-01-18,2001,1,18,21.0,8.21,10.0,25.8,1.674,0.592,0.086,0.014,2.271,0.053,0.316,0.008,0.054,0.009,7.58,0.6
Lao PDR,H100101,2005-04-12,2005,4,12,26.0,7.7,17.0,25.6,1.5,0.573,0.416,0.052,2.0,0.197,0.349,0.276,0.1,0.03,7.3,2.225
Lao PDR,H100101,1997-04-11,1997,4,11,25.2,7.79,6.0,25.6,1.483,0.534,0.386,0.04,2.008,0.251,0.285,0.026,0.14,0.044,7.2,1.8
Lao PDR,H100101,1993-11-17,1993,11,17,22.0,8.1,20.0,23.0,1.633,0.422,0.212,0.084,2.097,0.081,0.182,0.078,0.033,0.038,8.61,0.6
Lao PDR,H100101,2010-02-17,2010,2,17,23.1,8.03,4.0,26.3,1.581,0.578,0.398,0.026,2.175,0.26,0.16,0.002,0.041,0.027,6.64,0.196
Lao PDR,H100101,1988-11-15,1988,11,15,21.5,8.24,32.0,17.6,1.529,0.485,0.28,0.016,2.138,0.085,0.199,0.045,0.029,0.023,8.32,0.7
Lao PDR,H100101,2015-05-19,2015,5,19,25.8,7.87,82.0,21.4,1.8,0.5432098765432098,0.4347826086956521,0.0512820512820512,2.2,0.2450704225352112,0.15,0.04,0.08,0.04,7.6,4.2
Lao PDR,H100101,2002-05-16,2002,5,16,28.3,7.17,49.0,20.6,1.577,0.155,0.087,0.008,1.939,0.207,0.226,0.235,0.017,0.03,6.83,0.1
Lao PDR,H100101,1995-08-15,1995,8,15,24.2,7.45,341.0,14.7,1.035,0.311,0.144,0.023,1.248,0.033,0.117,0.199,0.044,0.046,7.27,1.2
Lao PDR,H100101,1992-06-18,1992,6,18,28.8,7.76,16.0,20.5,1.454,0.325,0.226,0.02,1.8,0.132,0.233,0.012,0.044,0.054,7.01,2.4
Lao PDR,H100101,2015-09-21,2015,9,21,30.09,7.58,91.3,16.5,1.925,0.3835390946502057,0.09,0.0112820512820512,2.1,0.0949295774647887,0.0416666666666666,0.01,0.05,0.14,7.8,3.0
Lao PDR,H100101,2007-03-15,2007,3,15,23.5,7.84,3.0,28.5,1.716,0.582,0.532,0.011,2.225,0.284,0.322,0.021,0.063,0.016,7.236,0.895
Lao PDR,H100101,2004-06-17,2004,6,17,28.8,7.99,47.0,19.7,1.226,0.556,0.072,0.005,1.622,0.074,0.216,0.014,0.012,0.016,7.0,0.392
Lao PDR,H100101,2009-06-27,2009,6,27,27.0,7.8,103.0,19.1,1.226,0.399,0.13,0.03,1.672,0.123,0.151,0.197,0.013,0.065,6.6,1.5
Lao PDR,H100101,2006-05-16,2006,5,16,27.0,8.0,17.0,25.4,1.323,0.653,0.458,0.046,1.822,0.352,0.352,0.134,0.034,0.03,6.9,1.495
Lao PDR,H100101,2015-12-22,2015,12,22,22.2,8.01,8.6,19.22,0.0,0.0,0.0,0.0,1.9062,0.0,0.0,0.17,0.01,0.13,8.5,1.28
Lao PDR,H100101,1991-01-17,1991,1,17,23.0,8.14,9.0,25.1,1.558,0.389,0.34,0.02,1.651,0.165,0.314,0.057,0.057,0.045,8.24,0.3
Lao PDR,H100101,2003-08-20,2003,8,20,27.3,6.86,128.0,15.17,1.022,0.294,0.141,0.043,1.206,0.152,0.188,0.202,0.079,0.093,6.93,1.6
Lao PDR,H100101,2010-04-20,2010,4,20,27.4,7.57,21.0,26.1,1.528,0.591,0.424,0.038,2.018,0.3,0.474,0.054,0.039,0.021,7.53,1.411
Lao PDR,H100101,2004-03-17,2004,3,17,22.1,8.57,26.0,26.9,1.903,0.614,0.1,0.008,2.275,0.17,0.234,0.093,0.021,0.014,7.31,1.765
Lao PDR,H100101,2014-08-19,2014,8,19,26.3,6.15,306.0,21.1,1.7,0.33,0.07,0.07,1.6,0.01,0.4,0.26,0.01,0.06,5.83,4.5
Lao PDR,H100101,1990-12-19,1990,12,19,22.0,7.68,17.0,25.2,1.621,0.653,0.17,0.02,1.78,0.156,0.347,0.076,0.071,0.029,8.16,0.2
Lao PDR,H100101,1991-05-23,1991,5,23,30.2,7.93,15.0,21.7,1.176,0.347,0.357,0.118,1.65,0.095,0.383,0.315,0.028,0.071,8.26,1.1
Lao PDR,H100101,2001-07-16,2001,7,16,28.5,7.81,95.0,12.8,0.885,0.403,0.055,0.011,1.238,0.007,0.128,0.266,0.085,0.055,7.84,0.6
Lao PDR,H100101,2009-10-21,2009,10,21,26.4,7.78,99.0,19.92,1.322,0.445,0.252,0.026,1.839,0.071,0.148,0.161,0.041,0.112,6.76,1.66
Lao PDR,H100101,2004-07-15,2004,7,15,25.6,7.67,85.0,13.19,0.972,0.278,0.036,0.009,1.01,0.022,0.273,0.41,0.2,0.115,6.98,0.176
Lao PDR,H100101,1995-10-13,1995,10,13,24.4,8.6,227.0,19.9,1.133,0.424,0.141,0.047,1.31,0.092,0.331,0.006,0.03,0.057,9.53,1.5
Lao PDR,H100101,2008-08-16,2008,8,16,24.6,6.38,120.0,18.0,1.54,0.081,0.145,0.059,1.536,0.184,0.094,0.214,0.06,0.057,6.87,1.599
Lao PDR,H100101,2010-10-18,2010,10,18,25.8,7.77,62.0,19.98,1.388,0.48,0.165,0.025,1.962,0.107,0.124,0.122,0.023,0.039,8.19,1.352
Lao PDR,H100101,2008-09-18,2008,9,18,26.2,6.25,123.0,18.05,1.229,0.455,0.108,0.023,1.581,0.079,0.191,0.126,0.065,0.047,6.48,1.678
Lao PDR,H100101,2002-01-14,2002,1,14,20.6,8.6,16.0,26.6,1.356,0.084,0.093,0.008,1.929,0.048,0.147,0.056,0.03,0.011,6.76,0.9
Lao PDR,H100101,1994-10-15,1994,10,15,24.2,8.1,200.0,17.9,1.01,0.311,0.209,0.04,1.397,0.128,0.188,0.1,0.04,0.059,7.35,1.3
Lao PDR,H100101,2011-04-19,2011,4,19,29.5,7.27,28.0,28.9,1.677,0.723,0.495,0.048,1.948,0.311,0.651,0.326,0.043,0.057,5.82,1.24
Lao PDR,H100101,2007-01-09,2007,1,9,19.2,8.13,2.0,26.8,1.833,0.519,0.351,0.006,2.499,0.013,0.186,0.044,0.039,0.011,7.8,0.86
Lao PDR,H100101,2014-04-28,2014,4,28,25.6,6.47,3.9,26.0,1.24,0.55,0.52,0.04,1.89,0.37,0.19,0.02,0.01,0.02,5.83,1.6
Lao PDR,H100101,2005-03-18,2005,3,18,23.0,8.2,2.0,29.7,1.743,0.553,0.422,0.05,2.311,0.222,0.289,0.32,0.032,0.021,6.76,0.379
Lao PDR,H100101,1986-02-16,1986,2,16,22.2,8.0,2.0,25.6,1.167,0.778,0.531,0.036,2.374,0.05,0.13,0.003,0.012,0.018,8.17,0.6
Lao PDR,H100101,2008-03-17,2008,3,17,24.0,7.4,1.0,28.9,1.538,0.744,0.46,0.045,2.283,0.287,0.283,0.165,0.014,0.013,7.61,1.755
Lao PDR,H100101,1992-09-13,1992,9,13,27.3,8.62,95.0,16.8,1.118,0.279,0.14,0.056,1.276,0.13,0.254,0.332,0.013,0.079,7.93,2.0
Lao PDR,H100101,2014-10-24,2014,10,24,25.7,6.87,13.0,23.0,0.67,0.43,0.06,0.02,1.08,0.1,0.11,0.1,0.02,0.08,6.05,0.69
Lao PDR,H100101,2002-12-18,2002,12,18,22.0,6.93,70.0,21.3,1.758,0.441,0.11,0.021,2.42,0.018,0.235,0.003,0.022,0.026,7.5,0.2
Lao PDR,H100101,2009-02-17,2009,2,17,22.6,8.02,1.0,25.7,1.644,0.532,0.34,0.025,2.325,0.124,0.173,0.058,0.033,0.016,7.08,0.882
Lao PDR,H100101,1995-11-14,1995,11,14,26.2,8.0,32.0,21.1,1.429,0.476,0.152,0.05,1.717,0.12,0.188,0.138,0.027,0.045,8.4,2.6
Lao PDR,H100101,2005-05-16,2005,5,16,30.6,8.26,16.0,26.4,1.391,0.517,0.425,0.065,2.051,0.19,0.367,0.25,0.096,0.029,6.5,1.502
Lao PDR,H100101,1993-01-13,1993,1,13,21.0,8.25,5.0,19.1,0.923,0.406,0.363,0.028,1.149,0.19,0.312,0.349,0.023,0.018,8.11,0.7
Lao PDR,H100101,2014-09-17,2014,9,17,25.5,6.69,172.0,19.8,0.57,0.4,0.1,0.1,1.04,0.03,0.17,0.37,0.01,0.18,6.1,6.4
Lao PDR,H100101,2004-09-15,2004,9,15,24.6,7.76,123.0,16.1,1.186,0.354,0.036,0.003,1.33,0.018,0.251,0.227,0.026,0.009,6.75,0.712
Lao PDR,H100101,2002-07-18,2002,7,18,24.4,7.4,80.0,16.4,1.102,0.48,0.085,0.015,1.06,0.102,0.149,0.188,0.04,0.04,9.0,1.8
Lao PDR,H100101,1995-06-14,1995,6,14,24.2,7.78,49.0,13.8,0.805,0.31,0.147,0.076,1.035,0.048,0.212,0.395,0.014,0.093,5.41,2.5
Lao PDR,H100101,2008-10-20,2008,10,20,27.6,7.5,88.0,19.54,1.277,0.444,0.3,0.013,1.625,0.031,0.231,0.151,0.03,0.031,7.1,0.592
Lao PDR,H100101,1996-08-15,1996,8,15,24.5,7.35,340.0,13.6,0.961,0.32,0.143,0.035,1.437,0.004,0.456,0.061,0.013,0.033,7.9,0.7
Lao PDR,H100101,1991-03-15,1991,3,15,24.8,7.69,11.0,27.6,1.492,0.369,0.555,0.112,1.873,0.148,0.492,0.008,0.05,0.017,7.77,2.5
Lao PDR,H100101,1986-08-17,1986,8,17,26.5,7.4,142.0,16.0,1.203,0.225,0.21,0.028,1.648,0.068,0.072,0.001,0.0,0.014,8.2,2.3
Lao PDR,H100101,1988-07-14,1988,7,14,28.1,7.86,296.0,16.7,1.166,0.37,0.16,0.025,1.583,0.048,0.179,0.107,0.084,0.121,7.08,1.9
Lao PDR,H100101,2007-06-18,2007,6,18,27.6,7.28,237.0,16.97,1.081,0.298,0.308,0.011,1.416,0.1,0.141,0.507,0.06,0.057,7.195,0.143
Lao PDR,H100101,2002-10-16,2002,10,16,24.0,7.78,112.0,18.9,1.002,0.484,0.092,0.016,1.755,0.066,0.203,0.095,0.022,0.014,8.11,0.4
Lao PDR,H100101,1990-09-12,1990,9,12,27.2,7.78,180.0,18.3,1.031,0.344,0.31,0.03,1.354,0.074,0.356,0.164,0.056,0.076,8.18,0.2
Lao PDR,H100101,2004-04-19,2004,4,19,21.0,8.26,24.0,27.5,1.874,0.691,0.125,0.006,2.299,0.103,0.332,0.139,0.009,0.039,6.8,0.333
Lao PDR,H100101,1999-06-15,1999,6,15,26.6,7.89,20.0,16.1,1.123,0.341,0.19,0.076,1.403,0.051,0.191,0.288,0.064,0.015,7.73,1.051
Lao PDR,H100101,1989-10-12,1989,10,12,26.2,7.49,16.0,21.2,1.52,0.261,0.225,0.026,1.678,0.062,0.171,0.179,0.024,0.041,7.4,0.7
Lao PDR,H100101,2005-06-15,2005,6,15,25.9,7.9,15.0,23.7,1.449,0.368,0.455,0.076,2.016,0.068,0.129,0.173,0.037,0.036,7.1,1.458
Lao PDR,H100101,2006-01-18,2006,1,18,23.0,7.7,4.0,26.4,1.642,0.536,0.482,0.024,1.882,0.36,0.365,0.071,0.034,0.022,8.7,0.79
Lao PDR,H100101,2008-11-14,2008,11,14,20.2,7.6,80.0,18.07,1.014,0.575,0.324,0.02,1.734,0.065,0.106,0.188,0.048,0.033,7.73,0.888
Lao PDR,H100101,2011-08-16,2011,8,16,26.0,7.38,346.0,16.0,1.038,0.399,0.176,0.031,1.45,0.056,0.189,0.219,0.076,0.044,6.68,2.39
Lao PDR,H100101,2006-08-21,2006,8,21,24.3,7.19,216.0,14.29,1.001,0.3,0.165,0.054,1.324,0.021,0.248,0.285,0.032,0.062,7.7,2.844
Lao PDR,H100101,2006-11-16,2006,11,16,24.1,8.22,220.0,23.9,1.476,0.514,0.348,0.02,1.954,0.186,0.243,0.16,0.022,0.02,8.7,0.9
Lao PDR,H100101,2006-06-19,2006,6,19,30.0,6.9,12.0,23.8,1.425,0.431,0.454,0.04,1.634,0.507,0.198,0.012,0.035,0.028,6.8,1.843
Lao PDR,H100101,1995-07-16,1995,7,16,27.0,7.95,13.7,19.9,1.139,0.417,0.217,0.019,1.455,0.054,0.198,0.088,0.025,0.036,7.03,0.6
Lao PDR,H100101,1988-10-13,1988,10,13,25.1,7.85,132.0,1.9,1.304,0.388,0.21,0.026,1.748,0.067,0.173,0.198,0.029,0.047,6.5,0.1
Lao PDR,H100101,1995-12-13,1995,12,13,19.9,8.0,21.0,24.8,1.564,0.421,0.16,0.055,2.138,0.183,0.1,0.009,0.015,0.018,9.61,0.4
Lao PDR,H100101,2003-06-16,2003,6,16,28.6,7.3,40.0,21.6,1.502,0.468,0.112,0.048,1.672,0.272,0.252,0.201,0.042,0.037,7.02,1.0
Lao PDR,H100101,1995-02-12,1995,2,12,19.0,7.36,6.0,26.0,1.814,0.454,0.462,0.025,2.246,0.174,0.202,0.019,0.063,0.023,8.25,1.2
Lao PDR,H100101,2001-02-18,2001,2,18,21.7,8.57,10.0,26.9,1.754,0.647,0.09,0.013,2.307,0.081,0.308,0.04,0.017,0.006,7.65,0.3
Lao PDR,H100101,2006-09-19,2006,9,19,26.2,7.81,240.0,19.0,1.352,0.362,0.218,0.02,1.558,0.033,0.218,0.154,0.022,0.114,6.9,1.873
Lao PDR,H100101,1991-06-14,1991,6,14,27.7,7.75,30.0,23.5,1.227,0.35,0.474,0.1,1.6,0.071,0.523,0.263,0.021,0.08,5.02,1.8
Lao PDR,H100101,2012-10-16,2012,10,16,26.4,7.97,25.0,21.42,1.507,0.381,0.175,0.064,1.897,0.142,0.124,0.094,0.086,0.029,7.27,0.777
Lao PDR,H100101,1993-08-17,1993,8,17,26.0,7.72,73.0,17.8,1.344,0.289,0.177,0.038,1.773,0.012,0.118,0.169,0.02,0.038,6.01,1.7
Lao PDR,H100101,1990-11-15,1990,11,15,23.2,8.01,24.0,23.2,1.65,0.412,0.08,0.03,1.713,0.005,0.355,0.064,0.021,0.045,8.69,1.7
Lao PDR,H100101,2003-02-16,2003,2,16,23.0,7.2,28.0,22.7,1.778,0.387,0.095,0.053,2.212,0.103,0.145,0.004,0.025,0.018,7.31,1.8
Lao PDR,H100101,2001-09-19,2001,9,19,27.6,8.98,120.0,17.4,1.322,0.49,0.063,0.018,1.743,0.034,0.119,0.194,0.03,0.046,7.3,0.5
Lao PDR,H100101,2007-12-17,2007,12,17,21.2,7.56,4.0,25.2,1.649,0.546,0.309,0.02,2.294,0.188,0.077,0.065,0.025,0.017,6.015,1.269
Lao PDR,H100101,2004-11-18,2004,11,18,24.0,8.3,75.0,23.0,1.6,0.492,0.015,0.003,2.0,0.07,0.21,0.005,0.008,0.005,8.7,0.346
Lao PDR,H100101,1986-11-13,1986,11,13,23.9,7.8,16.0,22.0,1.445,0.577,0.304,0.022,2.143,0.086,0.193,0.019,0.0,0.002,8.2,0.6
Lao PDR,H100101,1995-04-09,1995,4,9,28.0,7.58,3.0,26.8,1.764,0.4,0.521,0.04,2.13,0.245,0.257,0.044,0.024,0.011,8.67,1.0
Lao PDR,H100101,1999-08-15,1999,8,15,25.6,7.54,80.0,14.6,1.095,0.69,0.2,0.056,1.313,0.067,0.134,0.147,0.042,0.055,7.5,3.4
Lao PDR,H100101,2007-05-17,2007,5,17,28.4,8.31,15.0,24.9,1.235,0.759,0.471,0.06,2.074,0.196,0.181,0.159,0.045,0.008,7.176,1.526
Lao PDR,H100101,2003-03-18,2003,3,18,26.6,7.21,24.0,21.56,1.689,0.247,0.021,0.046,1.893,0.015,0.168,0.014,0.015,0.008,7.62,0.251
Lao PDR,H100101,2008-12-17,2008,12,17,19.0,7.62,22.0,23.1,1.552,0.538,0.294,0.024,2.114,0.11,0.116,0.02,0.023,0.017,8.3,0.598
Lao PDR,H100101,2015-02-19,2015,2,19,24.46,7.79,3.2,25.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.02,0.19,5.8,2.6
Lao PDR,H100101,2004-08-17,2004,8,17,25.0,7.02,115.0,13.0,1.023,0.222,0.042,0.006,1.032,0.014,0.236,0.27,0.057,0.027,5.0,1.472
Lao PDR,H100101,2007-11-19,2007,11,19,23.3,7.76,110.0,23.1,1.525,0.535,0.305,0.021,2.159,0.207,0.166,0.028,0.014,0.05,5.682,1.586
Lao PDR,H100101,2005-10-20,2005,10,20,27.0,8.4,2.0,21.9,1.291,0.566,0.212,0.084,1.89,0.055,0.194,0.201,0.025,0.02,6.25,0.653
Lao PDR,H100101,1992-10-15,1992,10,15,27.0,8.51,81.0,19.9,1.275,0.425,0.17,0.042,1.385,0.167,0.389,0.608,0.021,0.042,7.92,2.7
Lao PDR,H100101,2015-11-23,2015,11,23,25.1,7.94,9.66,19.5,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.11,0.02,0.01,7.95,2.53
Lao PDR,H100101,2010-12-23,2010,12,23,22.4,8.07,18.0,24.5,1.611,0.553,0.358,0.031,1.987,0.244,0.307,0.145,0.023,0.027,7.36,1.3
