MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H010501,1988-02-16,1988,2,16,20.7,6.84,190.0,28.1,1.61,0.61,0.48,0.04,1.94,0.311,0.54,0.261,0.012,0.059,8.36,0.3
Thailand,H010501,1993-10-14,1993,10,14,24.5,7.95,147.0,19.4,1.201,0.494,0.304,0.042,1.714,0.143,0.109,0.307,0.113,0.067,7.87,0.9
Thailand,H010501,1993-04-15,1993,4,15,25.6,8.14,105.0,29.9,1.673,0.656,0.6,0.05,2.113,0.344,0.568,0.314,0.039,0.081,8.74,0.9
Thailand,H010501,2013-01-14,2013,1,14,20.0,6.15,21.83333333333322,27.3,1.6992864271457089,0.7533443027560676,0.4277163984341018,0.0617365728900255,2.070263488080301,0.2174922425952045,0.6270684988548824,0.2786734223859972,0.0143284858853721,0.1307069219440353,8.8,0.613636363636365
Thailand,H010501,2010-08-16,2010,8,16,25.8,7.46,196.0,17.26,1.0375296912114014,0.5643705463182898,0.2397825141365811,0.0382813299232736,1.5683646112600538,0.1180465116279069,0.3221007703518634,0.360013121207151,0.010399181956744,0.1499749445200086,6.85,5.379310344827588
Thailand,H010501,2017-09-11,2017,9,11,23.4,7.314999999999999,196.91666666666669,17.79,1.341551896207585,0.4878239407651172,0.2584058286211396,0.0324910485933503,1.4203730272596842,0.1792031029619181,0.5282292317301687,0.5481313703284258,0.0828729281767955,0.1932525951557093,7.71,4.576271186440679
Thailand,H010501,2000-03-15,2000,3,15,21.0,8.22,54.0,29.5,1.997,0.56,0.582,0.048,2.457,0.396,0.203,0.29,0.095,0.032,8.83,1.1
Thailand,H010501,2005-12-14,2005,12,14,19.8,8.06,95.0,24.06,1.357,0.6,0.4240974336668117,0.0348784388398329,1.72596801,0.23124,0.5142585231701639,0.2800441180914392,0.0553636283107449,0.0983786002599712,8.6,2.387720295622512
Thailand,H010501,1993-01-13,1993,1,13,19.0,7.9,60.0,24.5,1.501,0.515,0.431,0.039,1.995,0.26,0.377,0.27,0.032,0.036,9.87,0.7
Thailand,H010501,2020-08-17,2020,8,17,26.0,7.31,183.5,20.84,1.109070304846621,0.4360730229656712,0.278064375815572,0.0524552429667519,1.3545816733067726,0.1301538461538461,0.5383687278784093,0.7077160493827159,0.0907457322551662,0.1204521370540444,6.63,4.100000000000001
Thailand,H010501,2008-10-13,2008,10,13,24.6,7.21,121.66666666672654,22.85,1.5052264808362372,0.7275261324041812,0.170069595476294,0.0281406649616368,1.787564766839378,0.1518461538461538,0.5231404701563438,0.3044623262618873,0.0283142187692687,0.0923243243243243,8.25,2.689655172413795
Thailand,H010501,1997-08-14,1997,8,14,25.5,7.85,103.0,14.3,0.974,0.45,0.173,0.032,1.258,0.167,0.115,0.322,0.028,0.046,5.4,1.7
Thailand,H010501,1992-06-15,1992,6,15,27.5,8.28,356.0,26.4,1.475,0.559,0.464,0.045,1.771,0.325,0.502,0.34,0.015,0.027,8.25,2.7
Thailand,H010501,2008-07-14,2008,7,14,25.2,7.49,131.33333333333343,17.57,1.1504761904761909,0.4571428571428572,0.10688995215311,0.0088746803069053,1.506796116504854,0.1320585365853658,0.2637122631688528,0.3392390357246587,0.0479632063074901,0.1202430687428788,7.28,4.9395348837209285
Thailand,H010501,2008-01-14,2008,1,14,18.4,7.94,95.33333333333324,23.9,1.3789846517119246,0.5931523022432114,0.4145024691042141,0.0369974921163062,1.7943925233644862,0.2435475229949976,0.3948555544597492,0.26,0.0214121005819699,0.0191929133858267,8.9,1.5284916201117318
Thailand,H010501,2011-08-16,2011,8,16,26.4,6.86,129.5,20.34,1.346684131736527,0.5154627725215961,0.2982731622444541,0.0438657289002557,1.4328899637243049,0.1301538461538461,0.5463543618571726,0.3337476693598509,0.0142226002315307,0.122346167686218,8.25,3.97674418604651
Thailand,H010501,2002-06-17,2002,6,17,27.0,7.42,325.0,22.8,1.267,0.472,0.5,0.048,1.337,0.594,0.406,0.386,0.089,0.164,8.22,0.65
Thailand,H010501,2016-11-14,2016,11,14,24.1,7.48,165.0,20.5,1.415,0.779,0.335,0.054,1.925,0.121,0.447,0.515,0.1157184185149469,0.139,7.69,5.5
Thailand,H010501,2013-09-16,2013,9,16,26.2,6.4,190.1666666666665,14.25,0.7745019920318726,0.506772908366534,0.2504219225750326,0.0358721227621483,1.2285336856010567,0.1022397743300423,0.2416947740995211,0.3176452069888242,0.1101214574898785,0.1824661439771917,9.4,5.66292134831461
Thailand,H010501,2017-10-16,2017,10,16,24.0,7.405,157.16666666666674,17.5,1.3328443113772457,0.4934265734265735,0.2654915180513266,0.0369782608695652,1.48068669527897,0.1101100141043723,0.4101374141161774,0.43133379168099,0.0456796674626337,0.162189731383883,7.19,5.005917159763314
Thailand,H010501,2002-04-17,2002,4,17,24.0,7.22,64.0,14.3,0.678,0.315,0.29,0.102,1.043,0.126,0.294,0.597,0.03,0.116,9.16,2.17
