MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H310102,2005-12-13,2005,12,13,22.5,7.18,6.3333333333334,9.14,0.2687445887445887,0.1785034013605441,0.3516021458605191,0.0345673020080771,0.413603268,0.38775,0.1026071592693392,0.0,0.0456196297280538,0.0265444345624957,6.95,2.387720295622512
Thailand,H310102,1989-11-13,1989,11,13,29.0,7.44,13.0,12.5,0.37,0.143,0.805,0.034,0.614,0.524,0.066,0.065,0.002,0.027,7.89,2.2
Thailand,H310102,2004-04-15,2004,4,15,29.6,6.68,16.0,16.0,0.406387,0.190374,0.8943,0.0579,0.282,1.0494,0.0754,0.28,0.2156,0.044,6.15,3.75
Thailand,H310102,2000-09-13,2000,9,13,27.8,6.65,72.0,4.8,0.209,0.036,0.212,0.029,0.181,0.239,0.029,0.108,0.136,0.014,9.39,1.6
Thailand,H310102,2006-05-17,2006,5,17,30.2,7.68,6.000000000000103,10.82,0.3066031978518248,0.2745758574392775,0.3653762505437147,0.0511349602823656,0.6466194215667498,0.3512335329341317,0.0973828505401759,0.14,0.1282438677568432,0.0378640776699029,6.3,5.155555555555555
Thailand,H310102,2019-12-16,2019,12,16,22.0,7.44,4.166666666666763,10.1,0.2688073852295409,0.3870967741935484,0.3376511526750761,0.0428363171355498,0.4718217562254259,0.5990014104372355,0.046647928378097,0.0099053168244719,0.0054301918667792,0.0310405643738977,7.74,3.4189944134078227
Thailand,H310102,2002-01-10,2002,1,10,24.0,7.05,21.0,15.3,0.351,0.49,0.714,0.059,0.372,0.982,0.113,0.089,0.097,0.025,9.08,3.42
Thailand,H310102,2020-06-15,2020,6,15,30.0,6.82,53.83333333333331,9.25,0.2216358839050132,0.2927555634634078,0.4741235319704219,0.0378746803069053,0.5091383812010444,0.3384,0.2867353737247554,0.1305959509552323,0.099786552828175,0.0620592383638928,4.83,6.527472527472527
Thailand,H310102,1994-11-14,1994,11,14,25.0,7.87,34.0,7.2,0.279,0.139,0.246,0.094,0.435,0.222,0.039,0.212,0.044,0.076,9.28,1.3
Thailand,H310102,1987-08-17,1987,8,17,27.5,6.84,293.0,6.8,0.28,0.06,0.29,0.04,0.32,0.35,0.03,0.074,0.116,0.029,6.75,2.6
Thailand,H310102,2013-02-18,2013,2,18,27.0,6.4,0.83,15.84,0.4187824351297405,0.1951789387083504,0.829056111352762,0.0425063938618925,0.7537688442211056,0.7138125,0.1179887570268582,0.0398313708387847,0.0398925968546221,0.0328947368421052,7.1,2.6590909090909083
Thailand,H310102,1988-09-16,1988,9,16,29.0,7.07,46.0,7.9,0.262,0.086,0.313,0.025,0.345,0.292,0.029,0.047,0.019,0.03,7.09,3.0
Thailand,H310102,2014-09-18,2014,9,18,27.0,7.59,17.000000000000142,7.2,0.3319148936170213,0.1685106382978723,0.2294214876033058,0.0244066496163682,0.479115479115479,0.2603076923076923,0.0168915261295023,0.0797639123102866,0.0573857598299681,0.017725258493353,6.21,3.4615384615384617
Thailand,H310102,2013-08-19,2013,8,19,30.0,6.22,32.333333333333385,6.459999999999999,0.2186138613861386,0.1948514851485148,0.2579512831665941,0.0443759590792838,0.4336399474375822,0.2115,0.0278846554236935,0.0098552510009239,0.0943504996156802,0.0490552325581395,5.63,4.909090909090908
Thailand,H310102,2014-05-14,2014,5,14,30.0,7.65,0.4999999999999449,13.49,0.1914199395770393,0.1862854792266557,0.754675946063506,0.0479488491048593,0.6327543424317619,0.5466461538461538,0.0902935665209244,0.0417227456258411,0.0366760284156616,0.2344158268010451,6.1,4.658823529411765
Thailand,H310102,2005-11-16,2005,11,16,29.0,6.88,5.0,7.23,0.208,0.158,0.2636192283865185,0.0345155376502274,0.341926704,0.2958179999999999,0.0739660138679324,0.0,0.0376569037656903,0.0307996995151266,6.5,5.287094940306994
Thailand,H310102,1992-08-17,1992,8,17,25.0,6.94,88.0,5.2,0.254,0.087,0.126,0.029,0.266,0.14,0.052,0.058,0.0,0.049,6.62,2.9
Thailand,H310102,1993-07-15,1993,7,15,28.0,6.88,202.0,5.2,0.155,0.08,0.254,0.047,0.3,0.204,0.022,0.094,0.194,0.108,6.59,3.6
Thailand,H310102,1991-09-16,1991,9,16,29.5,7.12,129.0,4.9,0.227,0.072,0.169,0.054,0.249,0.182,0.151,0.094,0.073,0.066,6.88,3.0
Thailand,H310102,1993-08-16,1993,8,16,28.6,7.18,68.0,8.3,0.252,0.133,0.353,0.028,0.342,0.379,0.016,0.188,0.186,0.027,6.82,2.3
Thailand,H310102,2007-02-13,2007,2,13,26.0,7.97,4.666666666666639,12.54,0.3210946408209806,0.1933865450399087,0.5898216615919966,0.0362915601023017,0.6145209580838323,0.5284347048300536,0.0809451441930158,0.05,0.0390477982687241,0.0272155833390895,8.35,2.644067796610171
Thailand,H310102,2004-08-16,2004,8,16,29.2,6.78,22.0,8.6,0.3183632734530938,0.171945701357466,0.2932551319648094,0.0314380143486321,0.482,0.3949224259520451,0.0022,0.04,0.0459,0.065,5.43,4.54
Thailand,H310102,2012-12-17,2012,12,17,22.0,6.73,0.7,15.65,0.381,0.222,0.79,0.0277442455242966,0.6351183063511832,0.793,0.0862502602540079,0.0,0.006797937177684,0.0294224482382855,6.79,2.2758620689655165
Thailand,H310102,1997-07-16,1997,7,16,28.8,6.83,15.0,6.1,0.179,0.097,0.237,0.046,0.291,0.237,0.04,0.257,0.034,0.05,6.79,2.6
Thailand,H310102,2001-08-08,2001,8,8,29.6,6.92,22.0,6.6,0.278,0.105,0.278,0.033,0.331,0.32,0.03,0.171,0.01,0.006,8.74,3.4
Thailand,H310102,2006-11-13,2006,11,13,28.0,7.31,3.0,9.3,0.2461538461538462,0.1665158371040723,0.3956839579620874,0.0324619263045204,0.4614377862952228,0.3688607594936708,0.0589598704149203,0.07,0.0521770421014753,0.021993614757006,7.15,2.7659574468085126
Thailand,H310102,2018-08-14,2018,8,14,28.0,6.41,40.33333333333347,6.48,0.5355371900826447,0.1023858494446729,0.2031926924749891,0.0325319693094629,0.5996668517490282,0.2082461538461538,0.0076597959608577,0.0581506196377502,0.0384991843393148,0.0943018993668777,4.24,5.359550561797751
Thailand,H310102,2001-01-15,2001,1,15,25.3,6.9,28.0,12.6,0.394,0.283,0.498,0.041,0.481,0.696,0.04,0.041,0.019,0.013,8.13,3.3
Thailand,H310102,2010-10-18,2010,10,18,26.5,7.52,15.0,7.15,0.3475998003992016,0.1077005347593582,0.2202696824706394,0.0274040920716112,0.515,0.2166,0.0306891526129502,0.0932188841201716,0.0219985732739506,0.0233833718244803,7.25,3.724137931034482
Thailand,H310102,2008-10-13,2008,10,13,30.0,8.08,21.66666666671091,6.59,0.2736842105263158,0.1052631578947368,0.2228142670726402,0.0333964194373401,0.4274611398963731,0.2380789844851903,0.0202644180720383,0.0396488661302121,0.0498951781970649,0.0159279279279279,6.55,3.5172413793103456
Thailand,H310102,2015-12-14,2015,12,14,26.0,7.02,1.6666666666666914,9.89,0.6285714285714287,0.1432661456190868,0.4884167029143106,0.0146521739130434,0.1978891820580475,1.1410916784203102,0.0254445138455132,0.1885432473444613,0.0822281167108753,0.0533980582524271,5.85,3.49090909090909
Thailand,H310102,2019-06-17,2019,6,17,30.0,6.55,20.66666666666661,7.57,0.5219110378912686,0.1251912793089263,0.163018703784254,0.0571892583120204,0.4669260700389105,0.2908125,0.0307661877992921,0.0172440577908963,0.0233792636096679,0.0968698517298187,6.4,4.169491525423728
Thailand,H310102,2015-11-16,2015,11,16,29.0,7.1,1.8333333333332704,8.11,0.4635129740518962,0.1386589880707527,0.2979338842975206,0.051854219948849,0.5622489959839357,0.3051147540983606,0.0224443056423068,0.0031861629494765,0.0033990482664853,0.0746987951807229,6.47,3.0920245398773014
Thailand,H310102,2008-01-14,2008,1,14,24.0,7.33,6.666666666666626,15.76,0.3249114521841795,0.2720188902007084,0.6588542332983651,0.0397072588280636,0.5607476635514019,0.6503701791189287,0.1336883745904423,0.06,0.025804326342374,0.0100534308211473,8.5,2.7351955307262585
Thailand,H310102,1991-01-14,1991,1,14,24.8,7.38,30.0,20.0,0.528,0.268,0.98,0.117,0.585,0.826,0.315,0.297,0.0,0.054,7.29,2.2
Thailand,H310102,1989-10-17,1989,10,17,27.5,7.14,60.0,7.5,0.229,0.085,0.302,0.037,0.291,0.254,0.054,0.091,0.0,0.044,7.49,3.3
Thailand,H310102,1999-12-14,1999,12,14,24.2,7.08,24.0,13.5,0.508,0.097,0.602,0.045,0.474,0.573,0.095,0.114,0.033,0.015,9.29,1.4
Thailand,H310102,2005-03-14,2005,3,14,24.3,6.45,2.0,13.3,0.41637,0.2042,0.6134216660532451,0.0480168605311469,0.421,0.7701,0.0260254007911721,0.0338,0.016,0.009,6.9,0.545
Thailand,H310102,2017-05-15,2017,5,15,27.0,7.17,22.99999999999996,19.130000000000003,0.7232876712328768,0.2536487042369395,0.6983036102653327,0.1206649616368286,0.7884362680683312,0.9824516129032258,0.1138788257339162,0.0189804772234273,0.0243946349806463,0.0704176734552985,4.6,3.873417721518988
Thailand,H310102,1997-08-14,1997,8,14,29.0,6.7,64.0,6.9,0.279,0.16,0.243,0.025,0.357,0.27,0.028,0.132,0.091,0.038,5.07,3.5
Thailand,H310102,2013-06-17,2013,6,17,31.0,6.6,24.16666666666671,9.42,0.2832834331337325,0.1057918552036199,0.4027490213136146,0.033237851662404,0.4793608521970706,0.376,0.0329023526962315,0.0746100659269979,0.060580204778157,0.0744101633393829,5.84,5.0561797752808975
Thailand,H310102,2011-06-14,2011,6,14,30.0,6.83,35.0,8.22,0.2892177589852008,0.3145877378435517,0.3191213571117877,0.0458567774936061,0.576923076923077,0.3483529411764706,0.0267853424942744,0.0252381748286812,0.0330371644215152,0.0201444317749904,6.15,4.5
Thailand,H310102,2001-10-10,2001,10,10,30.0,6.83,26.0,7.4,0.259,0.198,0.271,0.028,0.361,0.371,0.034,0.601,0.018,0.024,7.96,2.89
Thailand,H310102,2010-08-16,2010,8,16,30.0,7.09,37.0,7.01,0.3477434679334917,0.108313539192399,0.286298390604611,0.0263017902813299,0.6032171581769438,0.2229767441860465,0.0209702269414949,0.0188617352796457,0.0239046130693986,0.031856253131935,6.4,4.137931034482759
Thailand,H310102,1999-10-13,1999,10,13,31.0,6.89,36.0,7.9,0.35,0.091,0.358,0.046,0.393,0.287,0.09,0.077,0.168,0.023,9.46,1.2
Thailand,H310102,2014-10-14,2014,10,14,30.0,7.6,5.000000000000004,6.609999999999999,0.3982185628742515,0.1289181406828465,0.2438668986515876,0.0319488491048593,0.4104477611940298,0.425139633286319,0.013487403706017,0.0741989881956155,0.0081993569131832,0.03353428786737,6.49,3.5195530726256994
Thailand,H310102,2012-10-15,2012,10,15,30.0,6.43,10.0,12.15,0.3775280898876404,0.1725842696629213,0.7062679425837322,0.0148618925831202,0.638,0.5581833568406206,0.0951676035810951,0.0908163265306122,0.0005880047040376,0.0319148936170212,6.18,2.6590909090909083
Thailand,H310102,2014-04-17,2014,4,17,31.0,7.75,0.5000000000000837,12.45,0.3770508982035928,0.2213836477987421,0.5801130926489778,0.0390946291560102,0.659824046920821,0.5551875000000001,0.0744139079741828,0.0014705882352941,0.0035039609993906,0.020706890396287,7.4,3.750000000000001
Thailand,H310102,2019-03-18,2019,3,18,31.0,7.63,5.166666666666722,14.13,0.4718644067796609,0.3416949152542373,0.3943845150065246,0.051,0.5693430656934307,0.7013004231311706,0.0753882989798042,0.0089324304855208,0.0023335926214023,0.0668233713901947,6.91,2.863636363636362
Thailand,H310102,2002-08-14,2002,8,14,29.8,6.64,61.0,6.4,0.253,0.166,0.198,0.017,0.274,0.243,0.089,0.144,0.061,0.039,8.21,4.51
Thailand,H310102,2011-08-16,2011,8,16,30.0,6.72,45.0,6.43,0.1714285714285714,0.1839721254355401,0.2229099608525445,0.0305882352941176,0.504,0.156,0.0096044139079741,0.0299875699192044,0.0109150187823375,0.0575746671464555,6.0,3.558139534883719
Thailand,H310102,2003-01-14,2003,1,14,31.0,6.71,12.0,14.5,0.206535,0.3609445,0.6634623749456285,0.0490281329923273,0.5127438,0.7091712,0.053730174,0.57,0.09263,0.012,6.3300185,2.5197410000000016
Thailand,H310102,2017-02-14,2017,2,14,25.0,7.13,3.666666666666818,16.98,0.5279790419161677,0.2249115590292061,0.7344932579382342,0.0160153452685422,0.7012987012987013,0.846,0.0568207370393504,0.0,0.0104598893499308,0.0512037978975924,7.49,2.393063583815028
Thailand,H310102,1999-07-14,1999,7,14,32.0,6.97,47.0,9.5,0.315,0.111,0.467,0.069,0.452,0.473,0.01,0.16,0.019,0.009,8.32,1.4
Thailand,H310102,2011-10-18,2011,10,18,27.0,7.21,38.0,4.8100000000000005,0.2169610778443114,0.1154811715481171,0.1395128316659417,0.0200895140664961,0.3961584633853541,0.132294117647059,0.0121798875702685,0.0540423692174664,0.0315064866296002,0.0463503649635036,6.75,2.7209302325581386
Thailand,H310102,2005-02-14,2005,2,14,27.2,6.94,4.0,12.1,0.313373253493014,0.2033730974907445,0.5328403653762506,0.0417795173015073,0.441,0.715152,0.0133131712750578,0.0,0.0024,0.022,7.75,5.002
Thailand,H310102,1993-10-14,1993,10,14,28.8,7.5,34.0,17.1,0.516,0.201,0.903,0.035,0.695,0.689,0.108,0.29,0.151,0.035,7.65,1.6
Thailand,H310102,2018-06-18,2018,6,18,30.0,7.11,22.833333333333456,8.5,0.3684210526315788,0.4157894736842104,0.1748281861678991,0.0558976982097186,0.6025824964131994,0.2908124999999999,0.0332625442431813,0.0334307043167802,0.0681818181818181,0.0764567194341529,5.74,5.082352941176471
Thailand,H310102,2014-08-18,2014,8,18,31.0,7.3,28.66666666666677,5.98,0.3120359281437125,0.1111394487865076,0.2689647672901262,0.0295626598465473,0.5084745762711864,0.2219016393442623,0.0350739121382469,0.0528783958602846,0.0443853262391486,0.0344827586206896,5.94,4.315789473684212
Thailand,H310102,1995-09-16,1995,9,16,30.0,7.1,33.0,5.8,0.27,0.218,0.166,0.03,0.394,0.179,0.067,0.177,0.043,0.057,7.4,4.0
Thailand,H310102,2007-11-13,2007,11,13,25.0,7.58,20.999999999999908,8.97,0.2539089848308051,0.1232205367561259,0.3588516746411483,0.0489931650726964,0.4410683655966674,0.327526645768025,0.0823031466630894,0.065,0.0914306640625,0.0353835729880298,7.05,4.823529411764709
Thailand,H310102,2014-07-15,2014,7,15,29.0,7.11,46.83333333333345,7.1,0.2233766233766233,0.1506493506493506,0.3454066985645933,0.0416419437340153,0.483271375464684,0.2685714285714286,0.0491734332708723,0.0609664308294445,0.0451102788181439,0.1658733064811424,6.25,6.564705882352943
