MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Lao PDR,H013900,2010-04-21,2010,4,21,28.5,7.61,7.0,21.06,1.057,0.504,0.366,0.038,1.363,0.396,0.331,0.008,0.064,0.02,6.96,1.038
Lao PDR,H013900,2008-03-13,2008,3,13,28.1,7.33,5.0,22.5,1.376,0.521,0.4,0.043,1.777,0.352,0.166,0.202,0.02,0.019,6.26,1.156
Lao PDR,H013900,2007-02-13,2007,2,13,25.0,7.94,8.0,24.4,1.417,0.524,0.364,0.008,1.801,0.088,0.244,0.07,0.024,0.018,8.74,1.224
Lao PDR,H013900,2010-06-19,2010,6,19,29.5,7.42,51.0,25.3,1.134,0.505,0.642,0.05,1.254,0.578,0.557,0.43,0.044,0.039,5.7,1.901
Lao PDR,H013900,2004-08-20,2004,8,20,27.6,7.51,153.0,15.9,1.031,0.299,0.098,0.008,1.212,0.065,0.3,0.345,0.062,0.022,6.83,1.789
Lao PDR,H013900,2007-03-15,2007,3,15,28.0,7.33,1.0,22.6,1.168,0.561,0.456,0.01,1.597,0.275,0.287,0.012,0.019,0.01,8.203,0.597
Lao PDR,H013900,2006-04-18,2006,4,18,26.2,7.5,10.0,20.2,1.028,0.512,0.432,0.043,1.335,0.368,0.412,0.107,0.036,0.03,7.6,0.862
Lao PDR,H013900,2010-10-19,2010,10,19,28.0,7.28,198.0,14.36,0.833,0.31,0.25,0.041,1.096,0.191,0.167,0.249,0.034,0.072,6.01,3.528
Lao PDR,H013900,2014-07-22,2014,7,22,26.8,7.01,134.0,16.7,1.02,0.18,0.01,0.06,0.64,0.11,0.5,0.23,0.04,0.2,7.31,2.0
Lao PDR,H013900,2004-11-16,2004,11,16,27.6,7.89,69.0,19.39,1.352,0.471,0.056,0.005,1.54,0.048,0.407,0.222,0.022,0.006,6.4,0.245
Lao PDR,H013900,2005-11-14,2005,11,14,25.7,7.7,230.0,24.3,1.126,0.626,0.601,0.052,1.289,0.841,0.29,0.233,0.048,0.061,6.98,1.168
Lao PDR,H013900,2016-07-15,2016,7,15,28.7,7.19,140.05,14.2,0.62069825436409,0.2823045267489712,0.2908695652173913,0.0457800511508951,0.62,0.2523943661971831,0.2604166666666667,0.14,0.06,0.08,6.11,5.44
Lao PDR,H013900,2011-04-19,2011,4,19,28.6,7.99,17.0,22.6,1.247,0.558,0.424,0.044,1.453,0.332,0.445,0.185,0.045,0.021,6.3,0.8
Lao PDR,H013900,2006-09-17,2006,9,17,28.1,7.69,304.0,12.9,0.845,0.221,0.208,0.027,0.88,0.098,0.238,0.248,0.032,0.052,7.6,1.32
Lao PDR,H013900,2016-11-21,2016,11,21,28.5,7.5,64.0,14.8,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.2,0.03,0.01,6.3,3.52
Lao PDR,H013900,2013-06-14,2013,6,14,27.1,7.27,36.0,22.5,1.3,0.48,0.38,0.04,1.6,0.254,0.45,0.29,0.02,0.12,8.28,0.72
Lao PDR,H013900,2006-07-12,2006,7,12,28.2,6.88,234.0,12.84,0.779,0.264,0.224,0.058,0.93,0.256,0.136,0.287,0.053,0.038,7.5,2.734
Lao PDR,H013900,2008-08-14,2008,8,14,26.8,6.4,130.0,14.5,1.044,0.269,0.105,0.039,1.245,0.036,0.149,0.107,0.038,0.06,6.49,1.896
Lao PDR,H013900,2016-09-16,2016,9,16,27.3,7.19,204.6,11.9,0.92,0.31,0.1534782608695652,0.0437340153452685,0.96,0.14,0.38,0.07,0.04,0.01,6.01,4.51
Lao PDR,H013900,2015-09-15,2015,9,15,29.5,6.85,243.0,12.7,1.115,0.2650205761316872,0.0939130434782608,0.0397435897435897,0.954,0.2171830985915493,0.2291666666666666,0.06,0.03,0.03,6.25,2.6
Lao PDR,H013900,2005-02-16,2005,2,16,27.5,8.0,27.0,24.2,1.78,0.507,0.094,0.017,1.745,0.266,0.393,0.046,0.046,0.011,6.81,0.435
Lao PDR,H013900,2013-07-19,2013,7,19,25.1,7.04,158.5,16.9,0.8895261845386534,0.3753086419753086,0.2391304347826087,0.0421994884910485,1.34,0.0901408450704225,0.2135416666666666,0.041,0.01,0.06,7.75,3.6
Lao PDR,H013900,2004-07-15,2004,7,15,28.3,7.78,112.0,18.02,1.269,0.39,0.095,0.015,1.302,0.13,0.361,0.35,0.076,0.101,6.66,0.088
Lao PDR,H013900,2008-09-18,2008,9,18,24.5,6.1,132.0,8.3,0.558,0.152,0.04,0.053,0.446,0.032,0.349,0.05,0.046,0.081,6.49,1.856
Lao PDR,H013900,2008-12-15,2008,12,15,20.5,7.58,93.0,23.0,1.13,0.469,0.541,0.044,1.422,0.482,0.213,0.244,0.074,0.056,6.91,1.197
Lao PDR,H013900,2006-12-13,2006,12,13,28.3,8.08,38.0,21.1,1.208,0.511,0.378,0.037,1.545,0.221,0.384,0.222,0.025,0.031,7.9,0.68
Lao PDR,H013900,2016-08-16,2016,8,16,27.3,7.38,150.5,12.9,0.410224438902743,0.2814814814814814,0.2339130434782608,0.0547314578005115,0.6,0.2425352112676056,0.1602083333333333,0.3,0.02,0.01,6.35,4.72
Lao PDR,H013900,2006-05-15,2006,5,15,26.5,8.0,5.0,21.5,1.094,0.523,0.548,0.038,1.426,0.422,0.378,0.152,0.045,0.025,6.5,1.114
Lao PDR,H013900,2011-08-17,2011,8,17,27.0,7.25,171.0,10.47,0.622,0.333,0.123,0.038,0.79,0.118,0.193,0.451,0.022,0.069,6.4,2.128
Lao PDR,H013900,2016-01-18,2016,1,18,27.0,8.01,14.0,22.3,0.0,0.0,0.0,0.0,1.6694,0.0,0.0,0.19,0.01,0.01,7.92,1.04
Lao PDR,H013900,2005-08-18,2005,8,18,22.8,6.3,26.0,10.8,0.798,0.135,0.085,0.036,0.792,0.147,0.063,0.295,0.022,0.034,7.4,1.9
Lao PDR,H013900,2008-05-16,2008,5,16,24.1,7.51,12.0,20.38,1.047,0.466,0.401,0.08,1.313,0.382,0.489,0.481,0.043,0.061,6.54,1.635
Lao PDR,H013900,2009-04-22,2009,4,22,24.8,7.32,11.0,23.5,1.581,0.275,0.43,0.031,1.563,0.309,0.535,0.046,0.028,0.024,7.07,1.7
Lao PDR,H013900,2005-04-15,2005,4,15,27.2,7.5,26.0,24.5,1.463,0.513,0.465,0.05,1.615,0.29,0.532,0.167,0.027,0.043,6.89,0.919
Lao PDR,H013900,2008-06-13,2008,6,13,24.0,6.96,207.0,15.73,0.863,0.303,0.4,0.048,0.875,0.281,0.374,0.292,0.126,0.054,6.21,2.094
Lao PDR,H013900,2009-02-19,2009,2,19,24.5,7.95,9.0,23.2,1.372,0.52,0.36,0.034,1.747,0.216,0.368,0.092,0.012,0.025,6.95,0.588
Lao PDR,H013900,2009-06-21,2009,6,21,24.0,7.63,115.0,18.6,0.992,0.331,0.36,0.04,1.186,0.328,0.324,0.333,0.071,0.066,6.4,2.1
Lao PDR,H013900,2009-10-19,2009,10,19,24.0,7.38,85.0,15.9,0.835,0.339,0.335,0.034,1.091,0.195,0.306,0.219,0.049,0.037,5.86,2.828
Lao PDR,H013900,2007-04-18,2007,4,18,27.8,7.68,4.0,25.6,1.379,0.444,0.576,0.009,1.647,0.368,0.529,0.057,0.066,0.023,8.495,0.459
Lao PDR,H013900,2016-03-15,2016,3,15,26.6,7.53,22.0,24.5,0.0,0.0,0.0,0.0,1.3868,0.0,0.0,0.06,0.02,0.01,7.35,0.8
Lao PDR,H013900,2014-09-16,2014,9,16,26.3,7.56,130.0,17.5,0.27,0.25,0.11,0.05,0.36,0.17,0.25,0.24,0.03,0.01,8.29,2.6
Lao PDR,H013900,2014-10-20,2014,10,20,26.8,7.06,92.0,17.0,0.45,0.39,0.07,0.05,0.48,0.22,0.35,0.401,0.02,0.04,5.64,2.1
Lao PDR,H013900,2016-02-24,2016,2,24,25.9,7.83,90.0,24.7,0.0,0.0,0.0,0.0,1.6848,0.0,0.0,0.12,0.03,0.01,6.49,1.52
Lao PDR,H013900,2015-05-15,2015,5,15,25.3,8.05,15.0,25.0,1.75,0.6419753086419753,0.3782608695652174,0.0512820512820512,1.66,0.3661971830985915,0.5625,0.14,0.02,0.04,5.53,2.0
Lao PDR,H013900,2014-05-20,2014,5,20,25.4,7.56,80.0,19.0,1.22,0.55,0.4,0.05,1.62,0.28,0.38,0.32,0.02,0.02,8.1,0.19
Lao PDR,H013900,2005-10-15,2005,10,15,26.5,7.54,242.0,12.53,0.646,0.311,0.208,0.056,0.926,0.309,0.008,0.164,0.058,0.059,6.82,0.77
Lao PDR,H013900,2004-12-15,2004,12,15,27.5,8.19,51.0,21.5,1.43,0.623,0.081,0.002,1.753,0.165,0.319,0.242,0.061,0.016,6.2,0.424
Lao PDR,H013900,2007-06-12,2007,6,12,28.0,7.36,171.0,20.7,1.055,0.425,0.476,0.013,1.212,0.32,0.4,0.769,0.05,0.043,6.216,2.239
Lao PDR,H013900,2016-04-22,2016,4,22,29.8,7.71,8.83,27.1,1.60598503740648,0.7020576131687242,0.0378260869565217,0.0731457800511508,1.7064,0.4073239436619718,0.5833333333333334,0.01,0.01,0.01,5.55,2.0
Lao PDR,H013900,2016-05-14,2016,5,14,31.5,7.8,18.66,25.7,1.63391521197007,0.6938271604938271,0.4069565217391304,0.0634271099744245,1.6418,0.6518309859154929,0.5416666666666666,0.1,0.04,0.07,5.22,2.96
Lao PDR,H013900,2008-11-17,2008,11,17,21.5,7.35,195.0,20.35,1.137,0.386,0.348,0.04,1.399,0.182,0.312,0.245,0.085,0.055,6.02,1.382
Lao PDR,H013900,2007-12-14,2007,12,14,28.9,6.89,44.0,19.8,1.389,0.29,0.288,0.034,1.624,0.269,0.118,0.172,0.026,0.036,7.3,1.487
Lao PDR,H013900,2005-06-14,2005,6,14,28.1,7.98,117.0,22.4,1.2,0.441,0.475,0.048,0.967,0.803,0.191,0.413,0.059,0.142,7.01,1.318
Lao PDR,H013900,2008-10-20,2008,10,20,22.3,7.12,233.0,15.08,0.769,0.383,0.306,0.018,1.225,0.241,0.162,0.232,0.031,0.036,5.78,2.863
Lao PDR,H013900,2005-12-13,2005,12,13,25.1,7.0,155.0,20.6,0.887,0.473,0.611,0.055,1.398,0.405,0.242,0.238,0.035,0.067,7.853,0.396
Lao PDR,H013900,2008-04-21,2008,4,21,27.6,7.88,9.0,24.8,1.279,0.499,0.488,0.04,1.539,0.39,0.461,0.202,0.031,0.018,3.12,1.835
Lao PDR,H013900,2006-03-13,2006,3,13,25.6,7.0,16.0,23.1,1.156,0.599,0.48,0.059,1.623,0.334,0.374,0.058,0.016,0.017,7.8,0.194
Lao PDR,H013900,2015-12-15,2015,12,15,27.7,7.65,11.88,19.6,0.0,0.0,0.0,0.0,1.5612,0.0,0.0,0.2,0.01,0.01,7.16,0.64
Lao PDR,H013900,2005-01-17,2005,1,17,25.3,7.93,25.0,22.6,1.585,0.54,0.085,0.017,1.68,0.221,0.342,0.148,0.021,0.03,6.92,3.4
Lao PDR,H013900,2012-10-15,2012,10,15,30.0,7.67,111.0,17.57,1.022,0.385,0.236,0.105,1.231,0.213,0.307,0.322,0.093,0.061,6.16,2.915
Lao PDR,H013900,2006-06-14,2006,6,14,27.9,6.9,74.0,20.8,1.055,0.375,0.638,0.047,1.18,0.441,0.403,0.326,0.048,0.025,7.7,1.75
