MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H430102,2017-10-19,2017,10,19,29.0,7.06,70.5,4.52,0.1125303152789005,0.1396928051738076,0.1698430372591216,0.0577283581320863,0.3261324041811847,0.0353460972017673,0.0765703999999999,0.1262652,0.0478284999999999,0.0747215,5.7631445874671385,1.8378947368421048
Cambodia,H430102,2008-10-24,2008,10,24,27.5,7.05,41.000000000000064,4.75,0.167062818336163,0.1181663837011883,0.1563999999999999,0.0208,0.3202572347266881,0.0121726300258207,0.142887,0.1933756999999999,0.0967501999999999,0.1524103999999999,7.09,0.6416717885679165
Cambodia,H430102,2013-01-25,2013,1,25,29.825,7.0,37.00000000000002,6.89,0.3425726141078838,0.2310373443983403,0.145,0.033,0.5768770764119602,0.0392280260121669,0.1404271999999999,0.0638661,0.1047671999999999,0.06515,8.75950594967163,1.8989450305385884
Cambodia,H430102,2014-02-23,2014,2,23,29.0,7.68,54.00000000000002,6.98,0.3174193548387096,0.2554838709677419,0.0615999999999999,0.028,0.5521951219512196,0.0452364633310486,0.1292804,0.1220712,0.0497069999999999,0.068048,8.316004343921376,0.2031602708803604
Cambodia,H430102,2008-01-16,2008,1,16,28.7,7.46,9.00000000000005,6.29,0.2412162162162162,0.2351351351351351,0.1189,0.0189,0.4981512605042016,0.0135672937771345,0.1093039999999999,0.10252764,0.0288899999999999,0.156742,7.234507845875139,0.8226872246696052
Cambodia,H430102,2017-11-22,2017,11,22,28.0,7.202,58.95,5.4,0.21,0.152,0.14462,0.0556082995339785,0.34341,0.03469,0.1318,0.17890048,0.2337275,0.1710534799999999,8.7301,0.673
Cambodia,H430102,2005-12-26,2005,12,26,24.3,6.54,33.0,3.8,0.131,0.055,0.195,0.0237,0.3537,0.016,0.063,0.068,0.008,0.0106,8.536,3.283
Cambodia,H430102,2012-01-25,2012,1,25,28.5,6.95,10.000000000000009,6.12,0.1991863303498779,0.1113100081366964,0.18895,0.0782,0.3936690647482014,0.0585480093676815,0.1129999999999999,0.1969380999999999,0.025,0.0446796,8.686343184464683,1.2473347547974405
Cambodia,H430102,2010-10-22,2010,10,22,27.0,7.08,127.0,5.595,0.1710024855012427,0.2783761391880696,0.12105,0.0323,0.427299703264095,0.0284,0.1221119999999999,0.0702488,0.125086,0.174204,7.081233329695226,1.0806003335186216
Cambodia,H430102,2008-02-24,2008,2,24,28.0,7.78,47.0,7.38,0.3187660668380462,0.2735218508997428,0.1169,0.018,0.6087520259319288,0.0136017410228509,0.09919,0.0166472,0.1989047,0.033775,8.516346323334629,0.8547763666482618
Cambodia,H430102,2005-09-28,2005,9,28,26.6,6.27,56.0,3.21,0.1588,0.0469,0.106,0.021,0.271,0.019,0.052,0.073,0.0055,0.0253,7.095,1.84
Cambodia,H430102,2013-07-24,2013,7,24,28.3,6.8,225.00000000000009,4.23,0.1884615384615385,0.0673076923076922,0.1149999999999999,0.0274,0.2434951456310679,0.0335149300048272,0.1443644,0.1803334999999999,0.057601,0.242385,7.732737283421081,3.073639274279615
Cambodia,H430102,2013-04-23,2013,4,23,31.2,6.99,9.499999999999991,7.2,0.3261187957689178,0.2441008950366151,0.1335,0.0353,0.6081863560732113,0.0289655172413793,0.12318,0.038722,0.0113157999999999,0.0335511999999999,7.563979605039188,1.5106267029972744
Cambodia,H430102,2017-04-20,2017,4,20,30.7,7.1,24.91666666666665,7.5,0.32,0.2,0.17,0.02,0.521,0.1354321556277464,0.11,0.075,0.03711146075,0.0749871212206666,7.24986382613228,0.8461022671406401
Cambodia,H430102,2004-10-24,2004,10,24,25.5,6.96,14.0,4.7,0.2208,0.1702,0.094,0.002,0.434,0.019,0.0224,0.004,0.023,0.0578,6.21,2.6934
Cambodia,H430102,2014-05-25,2014,5,25,32.0,7.51,45.00000000000004,7.01,0.3483253588516747,0.2105263157894737,0.1594,0.037,0.5217391304347825,0.0442083618917066,0.1503449999999999,0.1759639999999999,0.0213035,0.0741758,8.621320722396472,2.533049040511728
Cambodia,H430102,2007-03-23,2007,3,23,31.0,7.5,17.00017000000007,6.75,0.29,0.1659999999999999,0.1396,0.0298,0.5661971830985916,0.0143119266055045,0.0512880733944954,0.001264,0.0290416,0.0189015,7.3217952404561215,3.3924611973392467
Cambodia,H430102,2010-02-22,2010,2,22,28.0,7.63,5.999999999999964,8.41,0.3756869275603664,0.2398001665278935,0.1767,0.0782,0.6520353982300885,0.13774,0.0765925,0.012039,0.049618,0.0369096,7.690212817235042,2.223469960696239
Cambodia,H430102,2017-03-23,2017,3,23,30.41,7.537692307692307,17.349999999999984,6.82,0.38,0.135,0.124,0.0621038461538461,0.451,0.0959169767680765,0.123,0.0757519640799999,0.0437287122999999,0.1215463896359999,7.78,0.843401724290912
Cambodia,H430102,2008-06-21,2008,6,21,29.5,7.68,68.0,4.17,0.1152317880794702,0.1589403973509933,0.092,0.02435,0.2894472361809044,0.0131763879128601,0.123896,0.1748675999999999,0.0439432999999999,0.0417269,7.266705553852056,2.247446083995458
Cambodia,H430102,2006-11-22,2006,11,22,29.5,6.78,17.0,7.28,0.23,0.25,0.2018,0.0213,0.702,0.016,0.046,0.0355,0.0089872,0.0369128,7.63,0.635294118
Cambodia,H430102,2010-08-21,2010,8,21,28.5,6.59,36.99999999999995,4.4,0.1829328914664457,0.1193040596520298,0.083225,0.0171805999999999,0.16125,0.1462599999999999,0.0973729999999999,0.21122728,0.0590659999999999,0.0843294,6.734772529856693,1.885618354784555
Cambodia,H430102,2008-11-22,2008,11,22,27.0,6.95,36.000000000000064,5.02,0.224,0.148,0.1072,0.0169,0.4225080385852089,0.0173035328046142,0.063816,0.048069,0.0579087,0.0841726999999999,7.084,0.3547470153496326
Cambodia,H430102,2012-04-22,2012,4,22,30.0,7.18,7.0,8.54,0.3122891566265061,0.2679518072289156,0.1258798,0.1468204,0.5789137380191695,0.0275035260930888,0.2175196999999999,0.09413583,0.0621383999999999,0.05781712,6.400539745961837,3.570071258907363
Cambodia,H430102,2007-07-24,2007,7,24,30.5,7.06,39.333726666666685,3.74,0.1813021702838063,0.1051752921535892,0.0966,0.0236,0.3528130671506351,0.01875,0.0699965,0.0994984999999999,0.0478205999999999,0.0552298,6.889,2.360491071428569
Cambodia,H430102,2014-04-25,2014,4,25,28.2,7.48,34.999999999999964,7.87,0.3076079506511309,0.3355723098012337,0.1778,0.033,0.6595121951219515,0.0410396716826265,0.1074476,0.1450666999999999,0.033652,0.0494994,10.096700164359335,0.0
Cambodia,H430102,2005-08-20,2005,8,20,26.0,7.3,196.0,4.4,0.18,0.067,0.1643,0.0239,0.309,0.019,0.094,0.079,0.0029,0.022,5.667,2.294
Cambodia,H430102,2006-01-21,2006,1,21,27.9,7.53,13.0,5.89,0.242,0.103,0.179,0.0214,0.3876,0.021,0.145,0.008,0.0053,0.0232,7.916,1.643
Cambodia,H430102,2015-04-24,2015,4,24,29.1,7.274482758620691,8.500000000000036,13.538965517241378,0.5025905172413794,0.3322426551724138,0.4176156551724139,0.0646746206896551,0.8498984827586207,0.2134080344827586,0.2432432758620689,0.0810508,0.072888,0.1041743,8.744834624980799,1.068928950159068
Cambodia,H430102,2013-10-27,2013,10,27,29.0,6.87,128.00000000000006,5.88,0.2134195634599838,0.2250606305578011,0.166,0.02215,0.4271382636655949,0.0353460972017673,0.1359504,0.167158,0.0290244999999999,0.2433395,7.663063404132428,1.4662379421221865
Cambodia,H430102,2013-12-22,2013,12,22,25.3,7.27,40.99999999999993,5.83,0.2890154597233523,0.1874694873881204,0.1353,0.0222,0.4580366056572379,0.030273707492397,0.0882343999999999,0.0782664,0.0412764,0.2311636,8.850008396466443,0.6919380672717554
Cambodia,H430102,2013-03-24,2013,3,24,29.7,6.81,7.500000000000007,7.82,0.3678688524590164,0.2714754098360655,0.1659,0.0373,0.6244736842105263,0.0268965517241379,0.1755378,0.0531609999999999,0.0839234,0.0017736,7.735738283761768,0.8646288209606995
