MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H033401,2017-06-22,2017,6,22,31.25,7.299285714285714,167.96428571428572,22.407857142857143,1.229737103047832,0.564284110688692,0.5788593125359958,0.0721870230135877,1.4774336806131925,0.3726562227202484,0.3819647499999999,0.2296927657142856,0.0332732536499999,0.1233428,4.276115184579651,1.03251635136
Cambodia,H033401,1997-10-15,1997,10,15,29.8,7.16,95.0,9.2,0.498,0.213,0.21,0.04,0.793,0.065,0.09,0.12,0.03,0.01,5.51,2.1
Cambodia,H033401,2006-09-19,2006,9,19,29.3,6.89,63.0,9.35,0.571,0.187,0.1766,0.0345,0.7697,0.066,0.11,0.1014,0.214,0.0823,8.8737,2.571
Cambodia,H033401,2007-12-24,2007,12,24,27.3,7.29,34.000136,13.84,0.4897133220910625,0.2549747048903879,0.4087,0.0284,0.8548494983277592,0.2387943519188993,0.1919706,0.0614008,0.1231677,0.0458463999999999,4.557,3.240970350404313
Cambodia,H033401,2011-12-27,2011,12,27,26.6,6.83,41.999999999999815,10.75,0.4365384615384616,0.1826923076923077,0.3025597,0.0675649,0.6093667157584685,0.1695727986050567,0.2430048,0.1074239999999999,0.1015651999999999,0.0769785999999999,6.0453375535598095,2.9383561643835603
Cambodia,H033401,2014-02-25,2014,2,25,28.2,7.63,57.00000000000011,10.21,0.4258064516129032,0.3329032258064515,0.2722,0.0313,0.7297560975609757,0.2159013022618232,0.171272,0.062344,0.0984635,0.196496,9.3423216445337,5.4243792325056415
Cambodia,H033401,2009-10-21,2009,10,21,30.1,6.85,98.0,9.46,0.472787979966611,0.1762938230383973,0.1874,0.0966,0.6549084858569052,0.10934,0.1566875,0.0267683,0.0106407,0.1018383,5.27688371513464,2.263772954924873
Cambodia,H033401,2000-06-28,2000,6,28,29.1,7.39,224.0,9.6,0.531,0.213,0.209,0.04,0.528,0.105,0.127,0.277,0.014,0.06,6.64,1.836
Cambodia,H033401,2001-02-14,2001,2,14,28.8,6.94,18.5,7.04,0.302,0.226,0.27,0.04,0.596,0.0044,0.112,0.15,0.01,0.02,4.942,3.857
Cambodia,H033401,2005-09-27,2005,9,27,28.9,6.92,100.0,10.22,0.6714,0.1524,0.1793,0.03,0.836,0.056,0.194,0.226,0.0044,0.0409,7.434,7.44
