MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H014901,1998-04-21,1998,4,21,30.8,8.29,2.0,22.5,1.232,0.5,0.46,0.04,1.602,0.268,0.36,0.18,0.0,0.01,8.62,1.8
Cambodia,H014901,1998-05-14,1998,5,14,31.0,7.29,23.0,21.6,1.106,0.539,0.5,0.04,1.472,0.245,0.384,0.34,0.02,0.02,7.49,2.2
Cambodia,H014901,1998-06-28,1998,6,28,31.0,7.6,64.0,14.5,0.773,0.272,0.34,0.04,0.946,0.186,0.33,0.33,0.006,0.04,6.93,4.9
Cambodia,H014901,1999-09-29,1999,9,29,28.1,7.03,298.0,8.43,0.486,0.198,0.12,0.03,0.689,0.047,0.0608,0.078,0.05,0.04,6.83,7.153
Cambodia,H014901,1999-10-18,1999,10,18,29.1,6.66,111.0,9.66,0.491,0.23,0.26,0.03,0.728,0.094,0.01,0.23,0.02,0.02,7.29,2.523
Cambodia,H014901,1999-11-24,1999,11,24,29.4,6.92,271.0,12.34,0.685,0.268,0.26,0.05,0.94,0.131,0.142,0.11,0.02,0.04,6.05,2.63
Cambodia,H014901,2000-01-09,2000,1,9,27.8,7.42,51.0,17.4,0.909,0.391,0.38,0.02,1.244,0.234,0.191,0.227,0.07,0.02,7.83,0.392
Cambodia,H014901,2000-02-24,2000,2,24,29.2,7.56,11.0,18.35,1.445,0.432,0.34,0.02,1.368,0.177,0.229,0.194,0.022,0.01,6.38,1.4
Cambodia,H014901,2000-03-15,2000,3,15,30.0,7.77,9.0,20.5,0.832,0.764,0.46,0.04,1.08,0.186,0.353,0.088,0.078,0.01,7.43,1.92
Cambodia,H014901,2000-04-09,2000,4,9,31.0,7.7,9.75,2.02,1.065,0.479,0.44,0.05,1.067,0.014,0.538,0.069,0.076,0.01,8.306,1.468
Cambodia,H014901,2000-05-27,2000,5,27,29.5,7.38,166.6,10.4,0.439,0.299,0.48,0.04,0.52,0.107,0.203,0.067,0.016,0.05,7.237,3.712
Cambodia,H014901,2000-06-25,2000,6,25,28.5,7.26,162.0,7.4,0.384,0.153,0.315,0.04,0.408,0.072,0.104,0.236,0.016,0.05,7.366,2.325
Cambodia,H014901,2000-07-21,2000,7,21,26.2,7.26,188.0,6.16,0.325,0.145,0.16,0.03,0.316,0.029,0.135,0.12,0.0018,0.03,7.212,1.456
Cambodia,H014901,2000-08-18,2000,8,18,29.2,7.47,191.0,11.9,0.672,0.243,0.36,0.04,1.002,0.03,0.184,0.15,0.02,0.02,7.397,2.816
Cambodia,H014901,2000-10-23,2000,10,23,27.6,7.44,135.0,9.36,0.467,0.222,0.18,0.04,0.716,0.06,0.247,0.18,0.02,0.03,7.78,1.89
Cambodia,H014901,2000-11-20,2000,11,20,27.2,7.81,133.0,13.2,0.702,0.295,0.3,0.03,0.968,0.009,0.331,0.15,0.007,0.05,7.77,1.92
Cambodia,H014901,2000-12-18,2000,12,18,27.2,7.68,51.5,16.05,0.859,0.338,0.33,0.03,1.204,0.025,0.373,0.15,0.05,0.02,7.893,3.29
Cambodia,H014901,2001-01-18,2001,1,18,30.0,8.08,15.0,17.98,1.005,0.394,0.42,0.03,1.404,0.012,0.495,0.21,0.02,0.02,7.45,3.08
Cambodia,H014901,2001-02-14,2001,2,14,30.0,8.24,21.5,19.12,1.112,0.456,0.62,0.03,1.492,0.01,0.437,0.02,0.003,0.01,7.351,0.731
Cambodia,H014901,2001-03-19,2001,3,19,30.0,7.63,8.333,18.7,1.024,0.42,0.42,0.05,1.376,0.054,0.411,0.009,0.003,0.02,7.366,1.625
Cambodia,H014901,2001-04-19,2001,4,19,31.0,7.98,20.5,18.8,0.995,0.392,0.43,0.04,0.646,0.022,0.461,0.03,0.0,0.005,7.431,1.64
Cambodia,H014901,2001-05-15,2001,5,15,30.0,7.84,21.0,17.5,0.921,0.4,0.39,0.04,1.285,0.177,0.25,0.04,0.013,0.02,7.358,1.4
Cambodia,H014901,2001-06-13,2001,6,13,30.0,7.23,232.0,13.7,0.74,0.211,0.33,0.05,0.876,0.011,0.407,0.42,0.03,0.05,7.172,4.8
Cambodia,H014901,2001-07-17,2001,7,17,28.0,7.59,252.6,9.8,0.59,0.214,0.1213,0.02586,0.768,0.0072,0.16,0.1828,0.0096,0.015,7.358,2.709
Cambodia,H014901,2001-08-10,2001,8,10,28.8,7.46,215.0,6.09,0.345,0.131,0.114,0.03186,0.526,0.021,0.041,0.1495,0.0048,0.044,6.759,2.6
Cambodia,H014901,2001-09-20,2001,9,20,31.0,7.51,174.0,9.01,0.2375,0.465,0.13674,0.02357,0.737,0.028,0.115,0.09905,0.0198,0.013,6.929,1.94
Cambodia,H014901,2001-10-08,2001,10,8,30.0,7.9,149.0,8.6,0.1896,0.469,0.1769,0.02325,0.714,0.0303,0.132,0.1563,0.0178,0.012,7.1317,2.066
Cambodia,H014901,2001-11-18,2001,11,18,27.0,7.87,206.0,11.82,0.2716,0.587,0.2163,0.0305,0.837,0.0236,0.231,0.218,0.0071,0.014,8.0869,2.339
Cambodia,H014901,2001-12-18,2001,12,18,27.5,7.76,84.0,16.07,0.32,0.553,0.29139,0.0334,1.224,0.0103,0.328,0.2972,0.003,0.015,9.003,1.8
Cambodia,H014901,2002-02-10,2002,2,10,25.5,7.73,10.0,20.1,0.5018,0.558,0.329,0.031,0.897,0.0077,0.481,0.066,0.0063,0.0197,9.04,0.86
Cambodia,H014901,2002-03-18,2002,3,18,29.5,7.3,3.33,19.5,0.4153,0.562,0.364,0.0343,0.874,0.0082,0.453,0.0326,0.0144,0.021,8.1,1.38
Cambodia,H014901,2002-07-14,2002,7,14,31.0,7.22,26.0,17.25,0.189,0.385,0.1188,0.02216,0.522,0.0439,0.115,0.1673,0.0142,0.012,9.464,1.88
Cambodia,H014901,2002-08-18,2002,8,18,31.5,7.82,173.33,6.23,0.1585,0.3465,0.1044,0.0233,0.509,0.0165,0.062,0.1577,0.1836,0.007,12.73,1.42
Cambodia,H014901,2002-09-11,2002,9,11,31.5,7.01,132.0,7.86,0.1944,0.436,0.1402,0.0242,0.626,0.0108,0.124,0.2015,0.0,0.0089,13.38,1.8
Cambodia,H014901,2002-11-08,2002,11,8,31.0,7.31,156.0,12.05,0.2446,0.661,0.2979,0.03115,0.879,0.0509,0.234,0.3693,0.0216,0.0168,13.85,1.58
Cambodia,H014901,2003-01-14,2003,1,14,30.0,7.3,7.33,17.72,1.0268,0.402,0.2525,0.034,1.284,0.0154,0.332,0.1466,0.013,0.016,12.6869,0.4238
Cambodia,H014901,2003-02-12,2003,2,12,32.0,7.28,10.0,17.19,0.941,0.3661,0.3636,0.0363,1.316,0.0102,0.378,0.1865,0.0016,0.0163,11.341,0.8543
Cambodia,H014901,2003-03-10,2003,3,10,30.0,7.69,3.33,18.84,0.9657,0.505,0.3704,0.051,1.408,0.0078,0.378,0.01668,0.0049,0.0176,10.979,1.2
Cambodia,H014901,2003-04-19,2003,4,19,30.0,7.67,13.33,18.197,0.954,0.418,0.3513,0.0397,1.376,0.0141,0.42,0.306,0.0028,0.0086,9.964,0.94
Cambodia,H014901,2003-05-16,2003,5,16,30.0,7.486,45.33,19.08,1.0,0.45,0.356,0.0442,1.316,0.0104,0.436,0.0172,0.0318,0.00132,8.029,1.04
Cambodia,H014901,2003-06-15,2003,6,15,31.0,7.2,77.33,14.1,0.852,0.207,0.2426,0.0354,0.9896,0.0243,0.378,0.245,0.0133,0.0211,7.506,1.52
Cambodia,H014901,2003-08-06,2003,8,6,29.0,6.56,95.0,7.82,0.412,0.164,0.1821,0.0288,0.646,0.0266,0.076,0.1237,0.007,0.0426,9.8612,2.68
Cambodia,H014901,2003-10-15,2003,10,15,29.0,7.02,98.0,8.8,0.5373,0.195,0.1991,0.0275,0.764,0.0457,0.132,0.1262,0.0113,0.0688,8.2089,2.2
Cambodia,H014901,2003-11-21,2003,11,21,27.2,6.5,31.0,12.6,0.728,0.36,0.1905,0.0302,1.1083,0.0197,0.2566,0.1276,0.0215,0.072,8.144,2.2
Cambodia,H014901,2003-12-19,2003,12,19,27.0,6.42,27.5,17.2,0.995,0.398,0.3237,0.0316,1.319,0.0908,0.3197,0.02757,0.0018,0.0461,7.496,1.68
Cambodia,H014901,2004-01-18,2004,1,18,28.0,7.17,8.8,16.66,0.912,0.4746,0.3643,0.0311,1.3255,0.0102,0.4047,0.06,0.0121,0.0352,7.107,2.36
Cambodia,H014901,2004-02-22,2004,2,22,28.2,7.16,4.67,20.7,0.959,0.511,0.5099,0.0353,1.4328,0.0139,0.5356,0.065,0.0121,0.0392,7.982,2.04
Cambodia,H014901,2004-04-22,2004,4,22,28.0,7.04,23.33,19.15,1.0706,0.4457,0.4184,0.036,1.3632,0.053,0.4257,0.2779,0.0323,0.0346,7.739,2.48
Cambodia,H014901,2004-05-19,2004,5,19,31.0,7.01,10.5,19.36,1.0427,0.4139,0.3995,0.045,1.308,0.21,0.5197,0.1403,0.0139,0.041,7.667,1.2
Cambodia,H014901,2004-06-17,2004,6,17,31.0,6.3,83.33,12.9,0.6567,0.228,0.2787,0.04,0.8281,0.17,0.1539,0.2235,0.01,0.0825,6.4918,1.76
Cambodia,H014901,2004-07-22,2004,7,22,32.0,7.74,45.0,15.2,0.7837,0.4326,0.3025,0.0388,1.0116,0.2378,0.1734,0.3013,0.01,0.0934,7.7715,2.16
Cambodia,H014901,2004-08-17,2004,8,17,31.0,6.53,100.0,10.5,0.5538,0.1716,0.3043,0.0369,0.9233,0.0669,0.0591,0.2034,0.0168,0.1557,6.6214,2.32
Cambodia,H014901,2004-09-23,2004,9,23,30.0,6.84,169.0,6.6,0.4368,0.1469,0.1144,0.0235,0.5866,0.034,0.0524,0.3441,0.01737,0.0838,7.061,2.3919
Cambodia,H014901,2005-01-25,2005,1,25,26.9,7.5,5.6,17.0,1.1449,0.3474,0.3271,0.0273,1.4159,0.139,0.197,0.0046,0.0098,0.03277,6.278,1.8308
Cambodia,H014901,2005-03-28,2005,3,28,26.4,7.26,10.0,20.1,1.2051,0.4665,0.2657,0.0334,1.42,0.182,0.271,0.0037,0.112,0.0153,7.48,8.404
Cambodia,H014901,2005-05-26,2005,5,26,30.0,7.8,19.5,17.9,1.026,0.3976,0.417,0.0419,1.428,0.204,0.299,0.029,0.0163,0.022,5.936,2.613
Cambodia,H014901,2005-06-18,2005,6,18,26.3,7.5,8.0,18.7,1.1235,0.3327,0.395,0.0425,1.24,0.288,0.279,0.227,0.0413,0.0044,6.332,3.208
Cambodia,H014901,2005-07-14,2005,7,14,26.7,7.05,95.0,9.4,0.6025,0.1867,0.1814,0.0278,0.716,0.106,0.14,0.354,0.0171,0.0705,6.182,4.048
Cambodia,H014901,2005-08-16,2005,8,16,26.0,6.9,166.0,7.5,0.504,0.067,0.1223,0.0278,0.497,0.036,0.22,0.201,0.0034,0.0394,6.58,1.349
Cambodia,H014901,2005-09-29,2005,9,29,27.8,6.84,141.0,8.03,0.521,0.1143,0.1673,0.028,0.594,0.059,0.179,0.204,0.0032,0.0397,6.5,2.68
Cambodia,H014901,2005-11-26,2005,11,26,27.8,7.18,47.0,13.24,0.911,0.226,0.2744,0.0441,1.0551,0.1,0.171,0.237,0.107,0.0719,7.967,1.26
Cambodia,H014901,2005-12-27,2005,12,27,24.6,6.9,71.0,14.6,0.818,0.253,0.329,0.0367,1.07,0.131,0.249,0.146,0.0138,0.0196,7.48,1.089
Cambodia,H014901,2006-01-18,2006,1,18,24.5,8.2,23.0,15.84,0.736,0.412,0.392,0.0339,1.288,0.16,0.234,0.02,0.0131,0.0529,9.351,4.863
Cambodia,H014901,2006-02-20,2006,2,20,29.4,7.27,2.0,18.5,0.795,0.498,0.378,0.0377,1.1555,0.167,0.389,0.011,0.0071,0.0356,9.3,0.567
Cambodia,H014901,2006-03-15,2006,3,15,29.7,7.72,3.0,17.87,0.856,0.473,0.391,0.0339,1.2,0.151,0.354,0.055,0.0205,0.0154,8.659,0.832
Cambodia,H014901,2006-04-23,2006,4,23,29.5,7.25,2.0,19.7,0.984,0.46,0.2601,0.0433,1.336,0.248,0.276,0.0218,0.0307,0.0307,8.09,2.372
Cambodia,H014901,2006-05-23,2006,5,23,28.7,7.29,6.0,18.06,0.9331,0.297,0.445,0.045,1.272,0.259,0.1053,0.1053,0.0093,0.002,8.656,1.078
Cambodia,H014901,2006-06-20,2006,6,20,31.6,6.98,63.0,17.83,0.902,0.316,0.533,0.0438,1.0591,0.456,0.17,0.3023,0.0066,0.0748,7.475,1.546
Cambodia,H014901,2006-08-20,2006,8,20,28.0,6.53,127.0,6.57,0.32,0.12,0.1506,0.0378,0.558,0.039,0.079,0.2357,0.0735,0.1496,6.878,5.3288
Cambodia,H014901,2006-09-17,2006,9,17,29.0,6.67,130.0,7.32,0.394,0.158,0.1792,0.0324,0.6592,0.057,0.102,0.1787,0.228,0.0915,9.4401,1.285
Cambodia,H014901,2006-11-21,2006,11,21,30.4,6.6,48.0,17.78,0.832,0.39,0.7275,0.03815,1.234,0.388,0.189,0.2114,0.0509794,0.1181078,7.52,1.694117647
Cambodia,H014901,2007-01-24,2007,1,24,26.9,6.94,13.0,17.31,1.029,0.393,0.37685,0.03185,1.450966608084359,0.1643835616438356,0.2847164383561644,0.01,0.0116239999999999,0.0638844,7.76742,4.06917647058824
Cambodia,H014901,2007-02-25,2007,2,25,29.4,6.81,2.0000000000000573,18.93,1.104,0.4640000000000002,0.3424,0.0468,1.465523156089194,0.2047917855105533,0.2458082144894466,0.001,0.0119565217391304,0.0183084,7.7046,4.54449541284404
Cambodia,H014901,2007-03-22,2007,3,22,29.8,6.78,16.0,18.44,0.9620000000000002,0.4029999999999998,0.3519,0.0349,1.341549295774648,0.1640366972477063,0.2415633027522936,0.0071023,0.0449264,0.0210835,7.140299032688456,2.953436807095343
Cambodia,H014901,2007-04-22,2007,4,22,29.5,6.65,23.0,18.76,0.972,0.35,0.4068,0.0435,1.317766497461929,0.2372818418121055,0.2985339999999999,0.052873,0.008816,0.0147941,6.737404198283842,5.742331288343556
Cambodia,H014901,2007-05-23,2007,5,23,29.5,6.5,35.0,12.49,0.786967418546366,0.1954887218045113,0.3464,0.0501,0.8647933884297521,0.2029312288613303,0.3048263999999999,0.3047027,0.00994,0.076521,7.292,4.004889975550123
Cambodia,H014901,2007-06-24,2007,6,24,28.5,6.13,66.00000000000009,16.9,0.9633074935400516,0.4082687338501291,0.3655,0.0414,1.1523966942148762,0.2210292484265087,0.3156882,0.107352,0.0278011999999999,0.1249904,7.78,1.854423292273236
Cambodia,H014901,2007-07-24,2007,7,24,29.7,7.11,127.0,11.24,0.5989983305509182,0.1903171953255424,0.3528,0.0479,0.7905626134301271,0.0981617647058823,0.3786984,0.1921664,0.0324634999999999,0.1783726,7.01,2.149553571428572
Cambodia,H014901,2007-08-24,2007,8,24,29.0,6.23,101.0,7.61,0.4576186511240634,0.1478767693588677,0.1818,0.03065,0.6994871794871794,0.0842572062084257,0.1159239999999999,0.2044006,0.023542,0.1418212,6.41,2.153158188932365
Cambodia,H014901,2007-09-19,2007,9,19,29.7,6.84,162.0,9.28,0.4795969773299747,0.2136020151133502,0.206,0.02955,0.6845771144278607,0.0699928212491026,0.1584548078341428,0.2158492,0.0535847,0.313627,7.211967116409408,1.2434540389972162
Cambodia,H014901,2007-10-21,2007,10,21,28.7,7.46,134.0,10.32,0.5407035175879398,0.1949748743718593,0.2089,0.02855,0.8019704433497538,0.1237113402061855,0.1453559,0.1884948,0.0331317999999999,0.204284,7.393489367872832,0.4174489232468248
Cambodia,H014901,2007-11-20,2007,11,20,25.7,7.26,81.33333333333334,13.44,0.629974597798476,0.3129551227773073,0.2961,0.0318499999999999,0.8857142857142858,0.2563002680965148,0.1610210999999999,0.249608,0.0576433999999999,0.2252104999999999,8.232010656530914,1.1838274932614543
Cambodia,H014901,2007-12-26,2007,12,26,25.7,8.12,21.0,17.87,0.9308600337268128,0.3298482293423272,0.3213,0.0367,1.2220735785953178,0.1759594496741491,0.2838825,0.1592396,0.0267494,0.0331405,7.612,1.659299191374664
Cambodia,H014901,2008-01-16,2008,1,16,26.9,7.94,34.00000000000007,18.65,0.8858108108108108,0.4743243243243243,0.3069,0.0344,1.298823529411765,0.1747467438494934,0.3112112,0.02426284,0.0156767999999999,0.184407,7.236770353516163,0.6740088105726868
Cambodia,H014901,2008-02-24,2008,2,24,27.0,7.99,7.000000000000027,19.85,1.034447300771208,0.4956298200514137,0.2743,0.0191,1.330307941653161,0.1468988030467899,0.3227223999999999,0.020168,0.0292033999999999,0.0202375,7.211166736790887,0.2782992821645511
Cambodia,H014901,2008-03-13,2008,3,13,30.0,7.9,2.5,17.53,1.0371134020618555,0.4515463917525775,0.3709,0.0421,1.3662771285475797,0.0628839898807372,0.3778846,0.0103799999999999,0.0225855999999999,0.0334944,7.97,1.047308319738987
Cambodia,H014901,2008-04-22,2008,4,22,28.7,7.82,8.99999999999998,20.2,0.963576158940397,0.4847682119205299,0.3603,0.0389,1.3674418604651164,0.2366628830874007,0.2957639999999999,0.0596579999999999,0.028316,0.0244372,7.338,1.625550660792952
Cambodia,H014901,2008-05-25,2008,5,25,28.5,6.98,82.0,10.54,0.493941908713693,0.2270539419087137,0.252,0.04935,0.6287603305785125,0.1085383502170766,0.2973018,0.1748137,0.02818854,0.1478679999999999,6.794316414419644,2.88888888888889
Cambodia,H014901,2008-06-22,2008,6,22,28.5,7.37,192.0,12.49,0.5821192052980131,0.296026490066225,0.2494,0.0422499999999999,0.8582914572864323,0.1407238229093464,0.2579983999999999,0.4035792,0.012139,0.0833223,6.938283949960268,1.7366628830873996
Cambodia,H014901,2008-07-17,2008,7,17,29.4,7.18,128.0,11.37,0.6871452420701167,0.238397328881469,0.238,0.0364499999999999,0.8838926174496647,0.0913323782234957,0.211224,0.265076,0.0396276,0.24245,6.859344666507795,1.0895883777239708
Cambodia,H014901,2008-08-21,2008,8,21,27.5,7.41,355.0,11.75,0.7253509496284064,0.2001651527663088,0.1482,0.0381,0.9480991735537192,0.0542691751085383,0.1997416999999999,0.197212,0.0230163999999999,0.2042029,7.02635,3.906454630495789
Cambodia,H014901,2008-09-21,2008,9,21,28.0,6.88,139.33333333333334,9.72,0.5447138700290979,0.1722599418040737,0.1664,0.0357,0.6409046849757674,0.0594113372093023,0.2589548,0.0766304999999999,0.1239031999999999,0.3444643999999999,6.1646422154148,5.696287964004503
Cambodia,H014901,2008-10-26,2008,10,26,29.5,6.35,132.0,12.23,0.6397283531409168,0.2831918505942272,0.2193999999999999,0.02855,0.8913183279742767,0.1372187384728882,0.2087268,0.2469637999999999,0.0358423,0.2005415999999999,6.16,1.017824216349109
Cambodia,H014901,2008-11-22,2008,11,22,27.4,6.98,145.0,18.62,0.9079999999999998,0.3920000000000002,0.3453,0.01505,1.1266881028938909,0.2552271088680605,0.3064892,0.2150889999999999,0.1221439,0.1569259999999999,7.057,1.7191586128482117
Cambodia,H014901,2008-12-22,2008,12,22,27.3,7.4,46.5,14.9,0.7654,0.4601,0.3032,0.00345,1.212,0.1164,0.2624,0.229,0.0194,0.026,7.8,2.23
Cambodia,H014901,2009-02-23,2009,2,23,30.1,7.72,9.00000000000005,21.3,1.102430846605197,0.4144174350377196,0.591,0.0403,1.34496644295302,0.3248,0.367718,0.0072935,0.0389808999999999,0.0445033,7.83,0.5779816513761473
Cambodia,H014901,2009-10-23,2009,10,23,28.7,7.1,138.0,11.5,0.5849749582637729,0.1963272120200334,0.2279,0.04505,0.74675540765391,0.17466,0.2092647,0.1878323,0.0294672,0.1983336,8.48297667341338,1.682804674457429
Cambodia,H014901,2009-12-24,2009,12,24,27.5,7.45,14.5,17.5,0.8922821576763488,0.4939419087136928,0.3342,0.03735,1.3893687707641198,0.17679,0.2411952,0.037,0.0613142,0.032836,6.731111570647724,0.3133071308253795
Cambodia,H014901,2010-04-23,2010,4,23,30.9,7.79,5.0,20.74,0.9432835820895524,0.4099502487562189,0.5608,0.056,1.351578947368421,0.2101599999999999,0.3776122,0.0262471,0.0001,0.044107,6.79009933000095,3.0459965928449746
Cambodia,H014901,2010-06-23,2010,6,23,32.0,7.51,25.5,20.0,1.0472727272727274,0.4919008264462809,0.5488919307758713,0.0402066054885466,1.49,0.3660985362644179,0.223,0.2953544999999999,0.0112499,0.1297664,8.087873909321301,3.361079865016872
Cambodia,H014901,2010-08-18,2010,8,18,30.0,7.15,237.0,12.9,0.886826843413422,0.0795360397680194,0.284725,0.01727123,0.9525,0.16756,0.2697179,0.35386352,0.001,0.3379014,7.545091867174361,1.885618354784555
Cambodia,H014901,2010-10-23,2010,10,23,29.0,6.79,195.0,13.7,0.6661143330571665,0.2922949461474732,0.25195,0.0454,1.0272997032640951,0.12212,0.2060239999999999,0.1334499999999999,0.001,0.21654,7.557013375664691,1.000555864369096
Cambodia,H014901,2010-12-17,2010,12,17,27.6,7.4,42.00000000000009,18.5,1.1284897959183675,0.2272653061224492,0.4059424000000001,0.0477039999999999,1.2,0.3682699210337402,0.2982907,0.10645108,0.0575982,0.17264,6.624220670082421,1.4802631578947367
Cambodia,H014901,2011-04-27,2011,4,27,31.5,7.33,9.0,19.5,1.0218211648892537,0.5729286300246106,0.3283049,0.0819573,1.3920000000000003,0.196685878962536,0.3186322,0.1383084,0.0375007999999999,0.0189224,8.126895041675668,1.465596330275231
Cambodia,H014901,2011-06-25,2011,6,25,29.0,6.83,189.0,13.53,0.5956204379562046,0.3406326034063262,0.3097862499999999,0.0625122999999999,0.881789137380192,0.1591726618705036,0.271075,0.3516283999999999,0.1160112,0.2076461999999999,7.156222543455312,2.2860298177802325
Cambodia,H014901,2011-08-25,2011,8,25,28.6,7.05,128.00000000000006,12.49,0.7104622871046231,0.2472019464720194,0.339608,0.0551062,0.9455696202531644,0.0809352517985611,0.2524189999999999,0.1653906,0.0343920999999999,0.1828789999999999,7.627227030282058,1.4190476190476191
Cambodia,H014901,2011-10-27,2011,10,27,29.1,6.66,56.00000000000001,12.15,0.5376309427880741,0.3287671232876714,0.3133786,0.0457423,0.8720610687022899,0.2003961109110551,0.2134608,0.1711644,0.025,0.1704735999999999,6.468757396872674,1.1413218699623855
