MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H290103,2004-08-16,2004,8,16,30.0,6.62,5.0,10.8,0.1477045908183633,0.2237762237762238,0.5738820525052969,0.0470715257574314,0.283,0.7334273624823695,0.0167,0.04,0.0223,0.036,2.9,4.56
Thailand,H290103,2004-09-15,2004,9,15,29.5,6.42,29.0,5.1,0.07984,0.1184976,0.2292449999999999,0.0340214,0.143,0.2821,0.011840334,0.05,0.3013,0.006,4.1,6.647
Thailand,H290103,2004-10-18,2004,10,18,30.4,6.36,15.0,12.3,0.1996007984031936,0.1689839572192513,0.6957807742496739,0.0410485933503836,0.296,0.8208744710860366,0.0284405579845929,0.0453,0.0,0.021,4.5,3.436618000000002
Thailand,H290103,2005-07-13,2005,7,13,29.0,6.85,22.0,13.37,0.329,0.149,0.5837778439138298,0.0557452869197666,0.4074305039999999,0.6204,0.019689159137397,0.04,0.0458,0.0458747480364217,4.0,4.459
Thailand,H290103,2005-08-17,2005,8,17,26.0,6.22,10.0,9.85,0.135,0.107,0.5465029388474366,0.0406138107416879,0.303,0.44274,0.0736498022069539,0.0592,0.0382,0.0075815011372251,4.55,3.626
Thailand,H290103,2005-09-14,2005,9,14,30.0,6.7,16.0,10.14,0.1692384270781483,0.1871577899452463,0.4722550177095631,0.0417275514242029,0.3821376281112738,0.5414399999999998,0.0167970316285706,0.0,0.0424715714481435,0.0050366959274715,3.95,3.779195915762604
Thailand,H290103,2005-10-18,2005,10,18,29.0,6.95,17.0,8.34,0.1385281385281385,0.144465058750773,0.3956171420286253,0.0374801316056279,0.296296488,0.4512,0.0167399562877891,0.007,0.036,0.0417449384262158,4.5,3.6757070340826687
Thailand,H290103,2006-04-17,2006,4,17,31.0,7.95,4.50000000000013,25.63,1.2991967871485943,0.6606425702811245,0.5944613600115993,0.040371751782347,1.6768236380424746,0.4822199999999999,0.5047379331472367,0.11,0.115055283065924,0.0401495223591305,7.9,4.394366197183098
Thailand,H290103,2006-08-15,2006,8,15,29.0,6.9,8.166666666666808,8.18,0.0430510060832943,0.1853065044454843,0.5119282631244354,0.0321347976530765,0.2503748125937031,0.4507947911989224,0.0148451484013816,0.1,0.0046125461254612,0.0366248767432032,3.7,6.126356094447991
Thailand,H290103,2006-09-18,2006,9,18,31.0,7.09,11.83333333333335,11.61,0.1294255568581477,0.1459320046893317,0.6580701286674432,0.03486868540676,0.3327699530516432,0.6495324971493729,0.0209632518958641,0.095,0.1175053285145028,0.0345740873299928,4.25,3.864406779661017
Thailand,H290103,2006-10-16,2006,10,16,30.0,7.19,2.333333333333354,14.0,0.128150765606596,0.3030388692579504,0.8208337425809259,0.0513307225063938,0.3475677682881545,0.837856952465571,0.0262210804963689,0.145,0.0927797833935018,0.0334068053450888,5.75,1.9404915912031064
Thailand,H290103,2007-04-18,2007,4,18,30.0,7.99,10.666666666666671,24.72,1.3784615384615388,0.4960946745562131,0.5167464114832536,0.0395140664961636,1.8604037471962005,0.3735263157894736,0.3916094107849261,0.045,0.0770598695909899,0.0798037725419747,7.1,2.0
Thailand,H290103,2007-08-14,2007,8,14,23.0,7.14,26.00000000000005,12.5,0.0969696969696969,0.1357575757575757,0.8119472234304771,0.0918542199488491,0.374859427714607,0.7254141414141414,0.1151285234280938,0.08,0.0473186119873817,0.0490600321475994,3.7,3.826086956521737
