MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H013101,1988-05-17,1988,5,17,26.5,8.02,131.0,24.6,1.157,0.382,0.716,0.059,1.351,0.559,0.437,0.348,0.035,0.124,6.35,1.7
Thailand,H013101,1988-06-16,1988,6,16,30.0,7.65,185.0,18.8,0.972,0.3,0.442,0.048,1.165,0.338,0.225,0.234,0.0,0.031,6.7,2.2
Thailand,H013101,1988-11-15,1988,11,15,21.8,8.02,157.0,20.5,1.062,0.524,0.36,0.033,1.567,0.158,0.339,0.298,0.025,0.081,7.49,1.1
Thailand,H013101,1988-12-15,1988,12,15,20.5,8.0,82.0,23.1,1.231,0.562,0.44,0.035,1.727,0.241,0.339,0.188,0.0,0.058,7.64,0.8
Thailand,H013101,1989-01-17,1989,1,17,20.8,8.63,53.0,25.1,1.257,0.611,0.472,0.034,1.822,0.239,0.368,0.157,0.0,0.035,7.73,0.5
Thailand,H013101,1989-02-14,1989,2,14,20.7,8.55,24.0,26.4,1.39,0.506,0.504,0.035,1.881,0.331,0.431,0.078,0.035,0.045,8.42,0.8
Thailand,H013101,1989-03-15,1989,3,15,25.5,8.9,11.0,25.9,1.345,0.607,0.56,0.039,1.774,0.338,0.302,0.105,0.0,0.038,8.22,0.4
Thailand,H013101,1989-04-18,1989,4,18,30.5,8.83,7.0,26.5,1.473,0.557,0.618,0.057,1.868,0.37,0.277,0.054,0.015,0.076,7.22,1.2
Thailand,H013101,1989-05-16,1989,5,16,28.7,8.61,14.0,27.7,1.423,0.626,0.59,0.047,1.76,0.445,0.355,0.282,0.0,0.058,8.89,1.2
Thailand,H013101,1989-06-15,1989,6,15,25.5,8.18,289.0,15.1,0.879,0.336,0.303,0.039,1.07,0.141,0.205,0.279,0.022,0.079,7.16,1.7
Thailand,H013101,1989-12-14,1989,12,14,23.0,8.01,132.0,23.9,1.27,0.492,0.51,0.036,1.929,0.242,0.226,0.26,0.001,0.055,8.1,1.1
Thailand,H013101,1990-01-16,1990,1,16,26.0,7.89,68.0,23.8,1.28,0.47,0.453,0.033,1.728,0.293,0.168,0.194,0.0,0.067,8.28,0.7
Thailand,H013101,1990-02-15,1990,2,15,25.5,8.01,42.0,24.0,1.181,0.528,0.467,0.034,1.741,0.305,0.201,0.177,0.0,0.051,7.61,0.6
Thailand,H013101,1990-03-15,1990,3,15,27.0,7.57,38.0,24.1,1.164,0.465,0.495,0.038,1.71,0.344,0.263,0.162,0.0,0.021,7.83,0.9
Thailand,H013101,1990-05-17,1990,5,17,30.5,7.86,79.0,24.7,1.352,0.599,0.492,0.039,1.632,0.361,0.317,0.292,0.006,0.035,6.73,0.5
Thailand,H013101,1990-11-16,1990,11,16,29.0,8.02,318.0,20.9,1.23,0.532,0.347,0.038,1.678,0.209,0.233,0.508,0.0,0.039,7.72,0.8
Thailand,H013101,1990-12-18,1990,12,18,24.5,8.13,139.0,23.2,1.359,0.511,0.372,0.035,1.857,0.235,0.301,0.336,0.0,0.053,7.66,1.0
Thailand,H013101,1991-01-15,1991,1,15,24.8,8.14,63.0,24.2,1.3,0.657,0.436,0.033,1.958,0.249,0.266,0.196,0.0,0.063,7.84,0.6
Thailand,H013101,1991-02-14,1991,2,14,26.0,7.67,45.0,25.5,1.392,0.549,0.7,0.107,1.823,0.286,0.515,0.221,0.032,0.094,8.8,0.4
Thailand,H013101,1991-03-14,1991,3,14,28.0,8.7,23.0,26.6,1.428,0.612,0.52,0.036,1.682,0.362,0.31,0.478,0.081,0.02,9.64,0.9
Thailand,H013101,1991-04-17,1991,4,17,31.3,7.13,58.0,28.4,1.481,0.763,0.54,0.042,2.016,0.416,0.604,0.439,0.0,0.138,9.44,1.0
Thailand,H013101,1991-05-16,1991,5,16,31.0,8.26,54.0,26.4,1.427,0.541,0.52,0.05,1.828,0.354,0.392,0.384,0.0,0.045,8.45,1.0
Thailand,H013101,1991-06-14,1991,6,14,28.0,8.24,185.0,20.3,1.301,0.357,0.35,0.04,1.47,0.296,0.294,0.381,0.0,0.058,6.98,2.0
Thailand,H013101,1991-12-16,1991,12,16,23.0,8.06,222.0,23.2,1.435,0.472,0.402,0.034,1.878,0.21,0.299,0.3,0.0,0.075,9.36,1.7
Thailand,H013101,1992-01-14,1992,1,14,21.5,8.23,94.0,24.0,1.477,0.584,0.466,0.038,1.916,0.355,0.15,0.237,0.0,0.066,9.12,0.7
Thailand,H013101,1992-02-12,1992,2,12,24.5,8.3,81.0,24.0,1.363,0.495,0.447,0.033,1.838,0.283,0.035,0.268,0.0,0.045,8.75,0.2
Thailand,H013101,1992-03-16,1992,3,16,27.0,7.41,41.0,23.9,1.13,0.766,0.458,0.039,1.874,0.326,0.263,0.158,0.0,0.049,8.65,1.2
Thailand,H013101,1992-04-03,1992,4,3,29.0,8.0,38.0,26.4,1.49,0.615,0.477,0.037,1.991,0.34,0.246,0.292,0.014,0.06,8.34,1.1
Thailand,H013101,1992-05-13,1992,5,13,31.0,8.11,140.0,26.9,1.405,0.562,0.482,0.041,1.789,0.327,0.512,0.33,0.0,0.062,7.97,1.6
Thailand,H013101,1992-06-15,1992,6,15,29.0,8.18,271.0,21.3,1.061,0.359,0.5,0.053,1.271,0.486,0.245,0.412,0.011,0.039,8.49,1.9
Thailand,H013101,1992-10-15,1992,10,15,22.0,8.08,329.0,18.7,1.186,0.382,0.315,0.038,1.572,0.191,0.216,0.266,0.045,0.078,7.82,1.4
Thailand,H013101,1992-11-16,1992,11,16,25.5,7.9,267.0,19.8,1.184,0.427,0.34,0.039,1.575,0.185,0.219,0.256,0.0,0.03,8.79,1.5
Thailand,H013101,1992-12-14,1992,12,14,27.0,7.98,154.0,20.0,1.244,0.38,0.39,0.037,1.519,0.184,0.122,0.275,0.0,0.033,8.36,1.2
Thailand,H013101,1993-02-15,1993,2,15,22.0,7.98,26.0,25.1,1.394,0.486,0.508,0.036,1.879,0.338,0.255,0.223,0.062,0.027,9.1,0.1
Thailand,H013101,1993-03-15,1993,3,15,27.0,8.46,26.0,26.9,1.514,0.536,0.572,0.039,1.888,0.413,0.297,0.169,0.013,0.065,7.92,0.8
Thailand,H013101,1993-04-15,1993,4,15,29.6,8.05,30.0,25.7,1.502,0.445,0.506,0.039,1.864,0.304,0.407,0.176,0.035,0.071,7.84,0.4
Thailand,H013101,1993-05-17,1993,5,17,29.0,8.3,40.0,26.8,1.507,0.518,0.759,0.045,1.819,0.371,0.545,0.368,0.002,0.054,7.13,1.0
Thailand,H013101,1993-06-14,1993,6,14,30.5,8.22,128.0,13.0,0.716,0.225,0.353,0.041,0.994,0.24,0.14,0.31,0.044,0.077,6.81,3.2
Thailand,H013101,1993-12-14,1993,12,14,28.5,8.09,64.0,22.8,1.43,0.579,0.423,0.036,1.669,0.263,0.301,0.362,0.071,0.032,8.43,0.8
Thailand,H013101,1994-01-13,1994,1,13,24.6,8.32,50.0,24.3,1.542,0.452,0.652,0.04,1.88,0.276,0.305,0.242,0.069,0.048,8.25,0.7
Thailand,H013101,1994-02-14,1994,2,14,27.0,8.61,26.0,24.7,1.393,0.618,0.47,0.055,2.049,0.186,0.517,0.19,0.177,0.073,8.89,0.9
Thailand,H013101,1994-03-14,1994,3,14,28.5,8.4,24.0,25.4,1.428,0.558,0.484,0.048,1.864,0.198,0.476,0.121,0.097,0.043,8.72,0.7
Thailand,H013101,1994-05-16,1994,5,16,30.8,7.75,25.0,22.7,1.204,0.502,0.63,0.067,1.639,0.405,0.153,0.207,0.059,0.075,7.43,1.3
Thailand,H013101,1994-06-14,1994,6,14,28.3,8.01,46.0,12.0,0.648,0.255,0.28,0.048,0.943,0.203,0.094,0.29,0.088,0.059,6.81,1.7
Thailand,H013101,1994-07-14,1994,7,14,28.2,7.63,44.0,13.2,0.693,0.243,0.301,0.052,1.027,0.164,0.051,0.269,0.082,0.205,6.69,4.3
Thailand,H013101,1994-09-15,1994,9,15,28.4,8.02,273.0,12.5,0.767,0.261,0.209,0.031,1.088,0.123,0.137,0.209,0.115,0.091,6.85,2.7
Thailand,H013101,1994-11-14,1994,11,14,28.0,8.32,118.0,18.8,1.123,0.37,0.333,0.069,1.563,0.209,0.204,0.339,0.049,0.094,9.06,1.2
Thailand,H013101,1994-12-17,1994,12,17,26.0,7.72,108.0,19.5,1.136,0.521,0.377,0.096,1.601,0.236,0.177,0.242,0.161,0.08,9.65,1.3
Thailand,H013101,1995-01-16,1995,1,16,23.9,8.21,50.0,23.7,1.246,0.542,0.416,0.033,1.695,0.275,0.244,0.317,0.031,0.104,8.2,0.8
Thailand,H013101,1995-02-16,1995,2,16,25.0,8.3,29.0,22.6,1.27,0.719,0.421,0.036,1.815,0.309,0.168,0.13,0.013,0.014,8.21,1.2
Thailand,H013101,1995-03-15,1995,3,15,28.4,8.11,12.0,24.7,1.267,0.692,0.447,0.048,1.858,0.234,0.458,0.15,0.019,0.08,7.68,0.8
Thailand,H013101,1995-06-15,1995,6,15,30.0,7.67,226.0,13.8,0.715,0.414,0.275,0.053,0.977,0.234,0.146,0.438,0.041,0.071,7.55,1.6
Thailand,H013101,1995-07-15,1995,7,15,28.5,7.85,357.0,16.8,1.122,0.213,0.37,0.074,1.284,0.121,0.221,0.403,0.066,0.097,7.57,1.9
Thailand,H013101,1995-10-16,1995,10,16,29.1,7.73,189.0,16.8,1.078,0.213,0.242,0.046,1.357,0.101,0.142,0.358,0.059,0.081,7.68,1.4
Thailand,H013101,1995-11-16,1995,11,16,25.0,7.74,77.0,21.2,1.255,0.622,0.41,0.035,1.66,0.1,0.402,0.239,0.08,0.071,7.77,1.2
Thailand,H013101,1995-12-14,1995,12,14,23.0,7.96,65.0,21.3,1.084,0.779,0.425,0.041,1.683,0.168,0.296,0.269,0.098,0.093,8.55,0.8
Thailand,H013101,1996-01-15,1996,1,15,23.0,8.17,39.0,23.1,1.304,0.656,0.417,0.033,1.822,0.263,0.296,0.192,0.078,0.067,7.96,0.7
Thailand,H013101,1996-02-14,1996,2,14,24.0,7.7,16.0,22.6,1.266,0.57,0.323,0.037,1.573,0.192,0.302,0.205,0.084,0.092,7.76,0.7
Thailand,H013101,1996-05-14,1996,5,14,30.0,8.01,40.0,26.8,1.171,0.525,0.691,0.058,1.465,0.591,0.532,0.197,0.034,0.019,8.91,1.3
Thailand,H013101,1996-06-14,1996,6,14,30.5,7.96,38.0,20.8,1.173,0.436,0.45,0.046,1.482,0.311,0.418,0.38,0.012,0.026,7.57,2.0
Thailand,H013101,1996-08-17,1996,8,17,27.0,7.98,237.0,15.5,1.049,0.305,0.196,0.038,1.331,0.052,0.078,0.538,0.062,0.028,7.42,2.3
Thailand,H013101,1996-09-14,1996,9,14,28.0,7.74,53.0,13.7,0.649,0.232,0.336,0.035,1.04,0.099,0.228,0.269,0.011,0.006,6.57,0.9
Thailand,H013101,1996-11-16,1996,11,16,26.0,7.45,115.0,20.0,1.191,0.318,0.346,0.028,1.524,0.201,0.121,0.231,0.014,0.021,8.27,1.2
Thailand,H013101,1996-12-16,1996,12,16,24.0,7.84,69.0,21.8,1.368,0.287,0.385,0.027,1.818,0.19,0.197,0.159,0.009,0.035,8.77,0.1
Thailand,H013101,1997-01-15,1997,1,15,23.5,8.1,34.0,23.7,1.51,0.4,0.415,0.03,1.86,0.27,0.286,0.278,0.001,0.035,8.37,1.1
Thailand,H013101,1997-02-13,1997,2,13,24.0,7.84,14.0,24.6,1.471,0.507,0.461,0.048,1.942,0.387,0.154,0.159,0.008,0.065,8.95,0.2
Thailand,H013101,1997-07-16,1997,7,16,28.0,7.36,48.0,15.7,0.975,0.248,0.273,0.037,1.215,0.207,0.199,0.451,0.006,0.048,6.64,1.3
Thailand,H013101,1997-08-14,1997,8,14,28.0,7.6,266.0,12.8,0.685,0.562,0.236,0.029,1.112,0.279,0.047,0.359,0.046,0.047,5.65,2.5
Thailand,H013101,1997-09-17,1997,9,17,29.5,7.25,185.0,10.4,0.644,0.204,0.172,0.029,0.866,0.123,0.032,0.193,0.061,0.037,6.56,1.8
Thailand,H013101,1997-10-15,1997,10,15,29.0,7.72,172.0,16.6,0.988,0.304,0.29,0.043,1.407,0.175,0.063,0.24,0.047,0.083,8.1,1.9
Thailand,H013101,1997-11-17,1997,11,17,27.0,7.72,37.0,21.1,1.333,0.43,0.319,0.03,1.776,0.193,0.143,0.293,0.036,0.058,7.95,1.1
Thailand,H013101,1997-12-15,1997,12,15,25.8,7.63,24.0,22.9,1.424,0.431,0.246,0.056,1.724,0.237,0.11,0.159,0.05,0.088,9.04,0.7
Thailand,H013101,1998-01-14,1998,1,14,26.0,7.9,51.0,23.4,1.399,0.53,0.416,0.045,1.861,0.252,0.184,0.127,0.029,0.036,9.63,0.7
Thailand,H013101,1998-02-12,1998,2,12,24.4,8.01,16.0,24.1,1.419,0.555,0.586,0.049,1.839,0.346,0.239,0.199,0.005,0.03,8.98,0.9
Thailand,H013101,1998-03-18,1998,3,18,30.0,8.13,9.0,25.5,1.468,0.524,0.61,0.046,1.968,0.293,0.417,0.129,0.076,0.028,7.84,1.0
Thailand,H013101,1998-04-16,1998,4,16,30.0,7.58,58.0,27.3,1.606,0.574,0.623,0.059,1.951,0.294,0.428,0.325,0.084,0.044,7.47,0.5
Thailand,H013101,1998-05-14,1998,5,14,31.8,7.78,21.0,25.6,1.319,0.511,0.533,0.055,1.948,0.301,0.423,0.352,0.051,0.042,8.59,1.1
Thailand,H013101,1998-07-15,1998,7,15,27.8,7.59,162.0,15.1,0.68,0.26,0.433,0.059,1.25,0.216,0.019,0.275,0.053,0.083,7.32,1.3
Thailand,H013101,1998-10-14,1998,10,14,30.0,7.6,68.0,22.5,1.251,0.554,0.438,0.048,1.966,0.287,0.196,0.47,0.038,0.032,8.45,1.4
Thailand,H013101,1998-11-18,1998,11,18,27.0,7.75,40.0,22.5,1.36,0.41,0.498,0.048,1.71,0.266,0.317,0.185,0.079,0.034,9.98,0.8
Thailand,H013101,1998-12-15,1998,12,15,21.2,7.96,42.0,26.3,1.634,0.669,0.54,0.048,2.244,0.308,0.183,0.243,0.109,0.056,8.7,1.4
Thailand,H013101,1999-01-14,1999,1,14,22.4,7.88,54.0,25.8,1.645,0.541,0.687,0.056,2.072,0.393,0.299,0.504,0.059,0.211,7.72,2.0
Thailand,H013101,1999-02-17,1999,2,17,25.8,7.54,47.0,28.2,1.505,0.573,0.782,0.072,1.996,0.436,0.324,0.55,0.039,0.173,7.74,1.6
Thailand,H013101,1999-03-16,1999,3,16,27.8,7.73,51.0,29.5,1.61,0.739,0.616,0.046,2.042,0.423,0.43,0.42,0.027,0.09,8.03,1.0
Thailand,H013101,1999-06-16,1999,6,16,27.0,7.2,122.0,13.8,0.629,0.336,0.41,0.067,0.873,0.517,0.024,0.407,0.007,0.069,6.77,2.4
Thailand,H013101,1999-07-14,1999,7,14,29.0,7.95,219.0,24.1,1.366,0.456,0.684,0.047,1.74,0.471,0.15,0.432,0.024,0.06,8.69,1.7
Thailand,H013101,1999-10-13,1999,10,13,28.0,7.7,151.0,14.5,1.154,0.331,0.307,0.042,1.334,0.184,0.128,0.333,0.04,0.032,7.71,1.7
Thailand,H013101,1999-11-17,1999,11,17,26.0,7.64,267.0,20.9,1.481,0.369,0.352,0.059,1.64,0.29,0.186,0.372,0.093,0.043,7.14,1.2
Thailand,H013101,1999-12-14,1999,12,14,23.0,7.81,266.0,22.4,1.488,0.31,0.27,0.034,1.702,0.237,0.128,0.381,0.06,0.049,9.11,1.0
Thailand,H013101,2000-01-13,2000,1,13,24.0,8.2,98.0,23.9,1.489,0.352,0.547,0.034,1.961,0.246,0.1,0.216,0.034,0.036,8.34,0.8
Thailand,H013101,2000-02-16,2000,2,16,24.0,7.8,51.0,25.1,1.206,0.38,0.529,0.038,1.873,0.296,0.126,0.239,0.059,0.029,9.26,0.7
Thailand,H013101,2000-03-15,2000,3,15,26.5,8.01,45.0,25.2,1.555,0.484,0.584,0.046,1.95,0.348,0.124,0.271,0.06,0.046,8.16,1.0
Thailand,H013101,2000-04-10,2000,4,10,30.0,8.05,117.0,26.3,1.609,0.455,0.447,0.048,1.893,0.347,0.143,0.485,0.045,0.033,9.12,0.9
Thailand,H013101,2000-06-14,2000,6,14,28.5,7.47,148.0,14.3,0.825,0.204,0.251,0.038,0.893,0.293,0.035,0.631,0.153,0.01,7.5,2.6
Thailand,H013101,2000-07-12,2000,7,12,25.5,7.51,153.0,14.7,0.943,0.203,0.353,0.048,1.048,0.284,0.074,0.404,0.162,0.061,7.3,1.3
Thailand,H013101,2000-08-16,2000,8,16,28.0,7.54,349.0,16.0,1.002,0.261,0.347,0.043,1.205,0.279,0.178,0.418,0.139,0.044,7.17,2.7
Thailand,H013101,2000-09-13,2000,9,13,26.0,7.28,8.33,15.9,1.061,0.201,0.225,0.041,1.094,0.208,0.124,0.328,0.15,0.147,8.22,2.0
Thailand,H013101,2000-10-12,2000,10,12,28.5,7.48,24.7,19.1,1.172,0.385,0.315,0.048,1.443,0.248,0.104,0.737,0.012,0.056,7.7,1.7
Thailand,H013101,2000-11-15,2000,11,15,26.0,7.83,177.0,22.1,1.386,0.423,0.393,0.04,1.392,0.255,0.428,0.342,0.016,0.04,9.2,1.0
Thailand,H013101,2000-12-13,2000,12,13,25.6,7.78,16.0,23.9,1.325,0.425,0.353,0.04,1.748,0.281,0.153,0.35,0.042,0.044,9.4,1.0
Thailand,H013101,2001-01-15,2001,1,15,25.0,7.72,49.0,24.7,1.358,0.642,0.389,0.038,1.799,0.39,0.334,0.295,0.135,0.032,9.48,1.5
Thailand,H013101,2001-02-14,2001,2,14,24.5,7.52,38.0,26.0,1.378,0.637,0.48,0.039,1.748,0.39,0.314,0.31,0.007,0.044,9.37,0.8
Thailand,H013101,2001-03-14,2001,3,14,25.0,7.48,125.0,25.3,1.383,0.704,0.475,0.04,1.757,0.264,0.366,0.268,0.032,0.033,8.32,0.2
Thailand,H013101,2001-04-11,2001,4,11,31.8,8.0,86.0,24.0,1.266,0.643,0.457,0.056,1.646,0.288,0.319,0.068,0.042,0.018,8.97,3.1
Thailand,H013101,2001-05-10,2001,5,10,31.0,7.67,25.0,25.8,1.292,0.681,0.62,0.048,1.779,0.355,0.288,0.1,0.006,0.016,9.16,2.6
Thailand,H013101,2001-07-11,2001,7,11,28.0,7.58,350.0,16.8,1.142,0.423,0.221,0.042,1.309,0.22,0.211,0.382,0.009,0.047,5.93,1.6
Thailand,H013101,2001-10-10,2001,10,10,29.0,7.21,215.0,16.9,0.93,0.314,0.339,0.033,1.105,0.38,0.231,0.529,0.017,0.023,6.67,0.98
Thailand,H013101,2001-12-12,2001,12,12,23.5,8.02,69.0,21.3,1.442,0.505,0.337,0.04,1.649,0.33,0.226,0.361,0.022,0.037,9.34,0.77
Thailand,H013101,2002-01-10,2002,1,10,21.0,7.66,44.0,23.5,1.451,0.555,0.401,0.042,1.661,0.567,0.249,0.351,0.009,0.044,9.58,1.5
Thailand,H013101,2002-02-11,2002,2,11,24.8,7.86,100.0,25.2,1.395,0.589,0.525,0.044,1.787,0.366,0.227,0.366,0.021,0.045,8.22,0.77
Thailand,H013101,2002-03-04,2002,3,4,27.0,7.45,137.0,25.0,1.395,0.662,0.473,0.049,1.805,0.274,0.364,0.375,0.015,0.02,9.31,0.33
Thailand,H013101,2002-04-10,2002,4,10,27.0,7.66,37.0,24.5,1.464,0.509,0.484,0.045,1.738,0.356,0.275,0.279,0.007,0.03,9.13,2.2
Thailand,H013101,2002-05-14,2002,5,14,30.0,7.75,55.0,28.8,1.544,0.757,0.2585,0.055,1.928,0.345,0.376,0.399,0.02,0.057,6.06,0.96
Thailand,H013101,2002-06-12,2002,6,12,27.2,6.87,232.0,13.5,0.636,0.242,0.364,0.047,0.753,0.253,0.283,0.631,0.009,0.128,8.51,0.41
Thailand,H013101,2002-08-14,2002,8,14,26.8,7.45,335.0,12.9,0.672,0.384,0.154,0.02,0.936,0.135,0.204,0.431,0.075,0.214,6.94,1.83
Thailand,H013101,2002-09-18,2002,9,18,27.4,7.17,93.0,12.0,0.5,0.474,0.209,0.028,0.831,0.167,0.247,0.274,0.007,0.159,6.3,2.3
Thailand,H013101,2003-08-13,2003,8,13,28.0,7.0,184.0,15.0,0.81,0.37,0.2888212266202697,0.0328644501278772,1.5,0.19,0.11,0.485812,0.024015,0.088565,9.5,2.2
Thailand,H013101,2003-11-17,2003,11,17,27.0,7.44,100.0,24.4,1.332,0.617,0.4128,0.0354,1.438,0.364,0.438,0.350688,0.132335,0.055705,9.73,1.05
Thailand,H013101,2003-12-16,2003,12,16,22.4,7.18,36.0,22.6,1.48,0.691,0.5342,0.039,1.755,0.407,0.407,0.260663,0.0548849999999999,0.03172,9.67,0.96
Thailand,H013101,2004-01-14,2004,1,14,24.0,6.6,2.0,23.0,1.597,0.592,0.5746,0.0375,1.875,0.451,0.4807,0.45,0.003,0.095,9.24,1.04
Thailand,H013101,2004-03-15,2004,3,15,26.5,7.63,23.0,23.1,1.381,0.608,0.5768,0.0503,1.814,0.492,0.4105,0.12,0.0421,0.099,5.9,9.46
Thailand,H013101,2004-04-15,2004,4,15,29.8,7.65,12.0,22.5,1.361277,0.578116,0.5468,0.0414,1.598,0.4852,0.4687,0.27,0.1815,0.047,6.4,2.23
Thailand,H013101,2004-05-13,2004,5,13,30.0,7.55,83.0,23.6,1.512974,0.616043,0.6781,0.052,1.769,0.5612,0.6263,0.425,0.0127,0.175,9.8,0.82
Thailand,H013101,2004-06-16,2004,6,16,28.2,6.98,327.0,18.6,1.041118,0.437515,0.6716,0.0743,1.362,0.5527,0.3756,0.47,0.0642,0.212,6.5,3.427102
Thailand,H013101,2004-07-14,2004,7,14,26.5,6.8,298.0,13.9,0.838323,0.448211,0.3641,0.0329,1.121,0.2678,0.2336,0.245,0.2015,0.18,6.95,3.144
Thailand,H013101,2004-10-18,2004,10,18,28.2,7.31,177.0,17.7,1.10938123752495,0.3593582887700535,0.2667681600695955,0.0356265984654731,1.04,0.197,0.3750572558817405,0.2756,0.0,0.112,6.45,4.298589400000002
Thailand,H013101,2004-11-17,2004,11,17,30.5,7.06,149.0,20.9,0.942115768463074,0.7858494446729741,0.3301435406698564,0.0303324808184143,1.602,0.2425952045133991,0.2977514053716427,0.1475,0.1103,0.143,6.9,2.173
Thailand,H013101,2004-12-15,2004,12,15,23.2,7.46,50.0,23.6,1.3253493013972055,0.6594816947758124,0.4015123632348513,0.0353088036096221,1.702,0.3226093088857545,0.3447636893608162,0.2413,0.152,0.065,7.8,3.398
Thailand,H013101,2005-01-17,2005,1,17,22.3,7.53,31.0,24.1,1.4630738522954092,0.5548334018922254,0.4684310904406599,0.0315591961466533,1.933,0.2651622002820874,0.3166423762925949,0.18,0.0173,0.039,8.05,1.705
Thailand,H013101,2005-02-14,2005,2,14,26.4,7.4,28.0,25.6,1.4570858283433137,0.5331139448786508,0.5328403653762506,0.037717619786083,1.803,0.4371,0.3817058782705253,0.1316,0.0341,0.058,7.55,2.889
